masterid,inj,fat,total_entrances,degree,total_racks,stwidth,max_stwidth,aadt2,total_stations,avg_facilfar,factryarea,garagearea,avg_numfloors,total_area,avg_builtfar,avg_assessland,avg_bldgdepth,lotarea,avg_lotdepth,min_numfloors,avg_lotfront,resarea,max_numfloors,comarea,strgearea,unitsres,officearea,avg_residfar,retailarea,bldgarea,avg_assesstot,avg_commfar,avg_bldgfront,unitstotal,x,y
24000,33,0,4,4,4,136.081487377393,68.3766601858485,25768,"",2,0,0,2.59090909090909,291.152818677785,1.59,21217.625,51.9806818181818,203229,96.91625,0,22.7642045454545,168401,4,134192,0,173,22705,1.25,71204,302593,141658.5,0,22.3047727272727,245,-73.9794423036527,40.6427962147149
24003,16,0,"",4,7,110.504977120923,61.981014093147,9839,"",2.43617021276596,0,0,2.58510638297872,1482.81327388443,1.72840425531915,14567.0638297872,58.8297872340426,211250,98.6508510638298,1,22.7547872340426,298333,5,87558,0,288,7455,2.43617021276596,70522,385891,89736.5957446808,0.0638297872340425,22.3964893617021,360,-74.0079879533651,40.6473447154196
24008,26,0,4,4,15,154.275078187798,87.1517165569479,25153,1,4.65217391304348,0,12914,4.30434782608696,5.47732499452382,3.00913043478261,135639,64.2608695652174,215419,94.0947826086957,0,47.3795652173913,698359,12,105475,9025,717,11531,4.65217391304348,48299,803834,849021.434782609,0,40.2565217391304,769,-73.9553684569812,40.8044198653661
24024,24,0,"",4,16,124.085994026575,82.9756591539296,45814,"",6.83018867924528,0,6183,6.52830188679245,1426.8898699576,4.44698113207547,700785.905660377,66.8537735849057,230896,95.1309433962264,3,44.068679245283,1466118,32,95967,5301,1481,11683,6.83018867924528,72800,1562085,2825821.98113208,0,42.1267924528302,1535,-73.9656961992158,40.7545050696511
24027,22,0,2,4,2,119.433106425948,66.7511503097386,16837,1,3.37714285714286,44320,9211,3.15714285714286,1270.04828285096,1.91942857142857,116460.628571429,42.1697142857143,757880,117.014285714286,0,79.6651428571429,1025718,6,77157,0,1476,13768,3.24171428571429,4772,1102875,784109.228571429,0,28.6625714285714,1559,-73.9492067924075,40.6953776320999
24054,18,0,"",4,"",151.599787593349,68.0961200157389,32381,"",3.76666666666667,0,0,2.63095238095238,1786.50567282567,2.00809523809524,121475.80952381,82.3511904761905,355143,118.714285714286,0,49.6309523809524,167810,6,463866,9322,154,4800,3.54095238095238,251156,631676,874470.166666667,2.41904761904762,47.0930952380952,193,-73.9581067220779,40.6465180092186
24097,15,0,"",4,"",96.4539301430818,65.6050625804212,16758,"",6.5,0,0,4.27272727272727,1602.31956146014,3.15181818181818,89464.9545454545,79.6818181818182,231975,99.3690909090909,0,52.9331818181818,646883,6,147534,0,745,20227,3.44,78041,794417,648426.795454545,0,51.0765909090909,829,-73.9324333087952,40.8510955766304
24102,13,0,"",4,2,85.8239317298569,51.6995723234901,15436,"",2.37,0,300,3.0575,68.5815758213196,1.8649,10081.94,48.7322,209721,96.9704,0,21.7431,372696,5,32735,0,390,0,2.37,21915,405431,51420.4,0,20.7706,420,-73.9501550411584,40.6832689684325
24116,33,0,7,4,3,95.2163831358766,64.4117626230043,38448,1,13.92,0,255714,16.4,1228.71124897524,11.5444,18606896.84,110.4732,486844,156.4904,1,83.8988,23094,48,8977890,68457,24,6752031,10,1539634,9000984,64808687.28,13.92,69.3332,1035,-73.981794042647,40.7580213023083
24129,12,0,"",4,15,108.019280158807,57.4464680152128,16093,"",2.41836734693878,10800,3271,2.5969387755102,135.685216252256,1.6719387755102,26414.5612244898,48.2082653061224,224199,93.990306122449,0,23.9034693877551,305908,5,111632,9266,297,10409,2.41836734693878,61552,417540,124154.071428571,0.0612244897959184,23.6586734693878,353,-73.9852942136772,40.6703852019875
24135,18,0,"",4,10,115.234851843287,76.139065974467,30075,"",7.19047619047619,0,133377,9.33333333333333,2050.37906140177,4.78761904761905,1636897.88095238,90.3411904761905,582980,115.068095238095,0,51.6733333333333,2987482,42,350766,39646,3256,30000,7.19047619047619,145170,3338248,7402065.5,1.0952380952381,42.2445238095238,3322,-73.9494186403393,40.7810624727515
24164,12,0,"",4,22,120.830972370711,67.0338568625306,15231,"",5.23076923076923,3772,0,5.82692307692308,33.1263965585604,4.2525,381369.211538462,90.0576923076923,401397,111.429615384615,0,50.9551923076923,1158682,17,338520,0,1285,263078,5.23076923076923,55010,1497202,1646991.78846154,0,46.4230769230769,1346,-73.9652154163001,40.8011115916254
24171,14,0,"",4,18,109.678155398788,75.6285879660361,26239,"",4.02777777777778,0,0,4.87777777777778,1028.24334265925,5.55711111111111,329751.311111111,66.8333333333333,450469,87.3787777777778,0,31.5006666666667,1695283,21,152030,1900,1816,1425,3.99377777777778,87481,1847313,1265842.95555556,0,25.9833333333333,1926,-73.9857384194532,40.726974560235
24172,24,0,"",4,4,139.705162653667,71.0247531654127,19654,"",8,0,0,10,29822.1758150163,6.398,11235960,228.4,380603,271.852,0,269.998,0,24,2650987,0,0,1544025,8,0,2650987,40993200,8,261,21,-74.0021145579694,40.7151589101735
24175,13,0,"",4,"",90.1049642399251,49.0594101046169,15035,"",1,0,10000,1.96311111111111,933.20678722231,0.586222222222222,51152.1111111111,36.1111111111111,349555,102.306444444444,0,61.4162222222222,59486,3,109416,0,56,87174,0.597777777777778,11642,168902,248945.533333333,0,35.7111111111111,76,-74.0972670582466,40.6339980978267
24178,12,0,"",4,3,111.368666153377,60.5487612666345,16435,"",3.072,0,0,1.8,1.33649399685389,1.1042,81396.96,45.53,208842,96.8168,0,40.9404,151103,6,126898,0,174,13593,1.9152,40496,278001,275074.84,0,24.2056,228,-73.9064188374546,40.7456347747476
24188,14,0,"",4,2,71.9303678057795,43.2163140621208,12878,"",4.72941176470588,0,0,3.14705882352941,1873.43364435365,2.1,58271.2794117647,67.0539705882353,515750,108.602941176471,1,35.5588235294118,379932,5,86728,11484,425,19761,2.39426470588235,50619,466660,195969.544117647,0,28.3970588235294,476,-73.9231328570902,40.7015294483265
24197,31,0,"",4,"",112.484208721658,56.7671130044617,25912,"",2,0,6733,2.31302325581395,333.290077930428,1.38674418604651,35968.4418604651,44.828488372093,207924,80.8974418604651,0,28.6395348837209,188262,4,68804,0,197,2462,1.82674418604651,45115,257066,113066.976744186,0,23.9610465116279,248,-73.8674716918514,40.7420957220848
24198,21,0,"",3,2,126.697536037827,78.2881933192609,36250,"",7.5,0,20000,6.55555555555556,1810.39246452846,3.615,6846789.66666667,53.8333333333333,839315,163.125,0,150.872222222222,1232682,23,1616283,0,1623,422442,7.34,20469,2848965,25303819.8333333,0.666666666666667,38.5,1745,-73.9740105483305,40.7430985079058
24204,11,0,"",4,20,89.5578663240313,51.7917582363965,12898,"",4.8,2049,0,2.98125,1055.72976617582,2.270375,30848.775,62.298875,191456,88.899875,1,27.0465,265605,6,179942,6450,250,57559,2.43,87028,445547,130994.1875,0,24.55375,346,-73.9944518225564,40.6327850963939
24218,14,0,"",4,"",129.62088412365,68.656140677707,11624,"",5.08333333333333,0,0,2.75,1715.51492664335,1.41833333333333,38263.0833333333,53.0925,315158,120.090833333333,0,53.9258333333333,100581,5,365487,40785,99,22750,2.81055555555556,4100,466068,955782.111111111,0.333333333333333,39.9638888888889,109,-73.9026474929801,40.8388734979304
24222,14,1,1,4,6,86.9778988648891,52.8369344222743,27504,"",14.4,0,161016,14.94,751.202630615838,10.7772,5696563.64,104.57,341615,121.04,0,96.616,458190,44,5576551,2474,421,5149362,9.6,172146,6034741,24351278.48,14.4,80.5932,520,-74.0115498109723,40.7049507347974
24224,12,1,"",4,8,107.932546383033,71.4133997214866,33637,"",2.91358024691358,0,1643,2.98148148148148,819.93511563372,1.93246913580247,33068.3827160494,49.0658024691358,208929,90.51,0,29.1348148148148,278842,5,72459,0,274,1400,2.91358024691358,60947,351301,153316.62962963,0,22.4117283950617,327,-73.9743104813482,40.679734823034
24226,13,0,"",4,18,127.807359216685,55.2591204127987,28766,"",6.24,0,0,8.6,405.238066875899,7.2528,1382767.16,103.3368,287946,141.9724,0,70.7992,983637,20,1289941,11782,787,724975,1.8232,245814,2273578,9114144.28,4.88,59.3596,882,-73.9942527846548,40.7284124570989
24230,22,0,1,4,18,103.216491329136,57.8155932286216,15975,"",3.03529411764706,0,12607,3.00294117647059,622.36681267425,1.97329411764706,31402.1411764706,52.7641176470588,243603,88.682,0,29.5083529411765,406570,7,106932,2669,446,0,3.03529411764706,52236,513502,193141.117647059,0,49.3131764705882,497,-73.9636635779101,40.6828066332799
24232,14,0,"",3,"",129.399501751867,85.0987811221083,22616,"",4.8,0,2800,2,71.9104182847265,0.245384615384615,906542.307692308,51.16,1304806,153.076153846154,0,158.315384615385,1736700,20,104840,0,1760,64600,0.560769230769231,37440,1841540,4062046.15384615,1.53846153846154,49.93,1776,-73.9796105855966,40.5794436307891
24234,29,0,2,4,1,197.657739865176,71.8924101289878,63813,1,8.07142857142857,0,0,9,4178.73096538468,4.53428571428571,409302262.285714,129.06,36783534,142.727142857143,0,153.37,842983,19,53011,0,830,20000,6.57142857142857,0,895994,463466509.571429,0,106.345714285714,830,-73.9641759854158,40.7923620451734
24249,13,0,2,4,3,116.569148149065,66.9579229035388,18499,1,1.96610169491525,0,0,3.00847457627119,943.304382024359,1.78491525423729,53099.0169491525,47.6271186440678,258460,99.1903389830509,1,32.2164406779661,314696,7,44144,0,291,35500,1.96610169491525,6580,358840,225689.610169492,0,25.4072881355932,297,-73.9658220466965,40.6882094228966
24255,23,0,"",4,3,105.223634409304,59.8022971766861,36501,"",2.30769230769231,39450,31501,1.69230769230769,1851.61156596711,1.34846153846154,126912.115384615,71.5192307692308,319206,107.692307692308,0,80.7265384615385,11000,6,166172,5859,15,41146,0,47416,177172,432592.115384615,0.961538461538462,38.9942307692308,79,-74.0125335733038,40.6326333679629
24287,31,0,"",4,14,136.812131090707,46.6323209371111,33672,"",9.15151515151515,0,50278,8.87878787878788,1022.29385595682,8.1069696969697,1789930.63636364,101.005151515152,214057,113.575757575758,0,55.8306060606061,550235,21,1637982,12994,462,1357461,7.57575757575758,217249,2188217,9014285.66666667,8.78787878787879,45.1263636363636,852,-73.9905178429199,40.7402616881957
24291,12,0,"",3,"",126.251466977585,75.1344576991308,20855,"",2.20909090909091,0,14918,1.75,1558.54540844026,0.777045454545455,180516.909090909,44.5284090909091,454798,108.563181818182,0,71.7272727272727,50699,4,294211,0,36,558,0.909545454545455,36506,344910,716122.022727273,0.159090909090909,36.7613636363636,52,-73.8890881632352,40.7551703693058
24296,15,0,"",4,"",134.989225288898,77.5862904709594,8449,"",4.35555555555556,59663,0,3.44444444444444,708.788438328526,1.66814814814815,253489.185185185,56.04,898899,159.768518518519,0,83.4040740740741,1065118,14,109108,23000,1326,0,1.98,2576,1174226,950298.962962963,0.185185185185185,35.3737037037037,1331,-73.9031907706738,40.666591581571
24317,13,0,"",4,2,108.602506456146,60.07854342837,9842,"",2.4375,0,0,2.59375,1482.81327388443,1.79166666666667,15861.3020833333,58.96875,228455,97.8491666666667,1,24.2364583333333,314470,5,99969,0,340,6290,2.4375,67707,414439,96880.3333333333,0,24.0001041666667,406,-74.0074050554411,40.6479050295664
24329,21,1,"",4,"",117.598272239846,74.4554185333402,66757,"",1,0,2800,1.625,1749.21967707351,0.453928571428571,58548.5357142857,41.1844642857143,345160,124.444464285714,0,46.0096428571429,50828,3,69038,3006,50,8697,0.6,53685,119866,105808.714285714,0,28.5178571428571,92,-74.1036889750047,40.5765039222437
24335,16,0,"",6,11,151.413759415584,57.8397204623156,14325,"",2.68085106382979,0,0,2.63829787234043,1034.21136844815,1.81957446808511,115415.319148936,77.291914893617,222838,100.953404255319,1,49.0270212765957,434492,6,77260,0,567,4979,2.47340425531915,39871,511752,471394.425531915,0,45.6304255319149,610,-73.9209562980177,40.7413617942975
24370,25,0,"",4,6,100.49343048681,67.988890673687,35357,"",8.66666666666667,0,213350,12.6547619047619,798.697719031722,10.4371428571429,2781137.9047619,106.277619047619,344265,124.055238095238,1,121.685714285714,1633026,43,1897605,0,1770,409129,8.48380952380952,1142510,3530631,14755455.2380952,6.19047619047619,110.079047619048,2211,-73.9847339372667,40.7641691046362
24375,11,0,"",4,"",121.576131791084,73.901637817469,11365,"",1.23,800,3600,1.95,1726.64998311093,0.662,359767.7,62.175,1263536,178.3055,0,114.2895,566478,8,155168,0,651,127940,0.45,3312,721646,946429.95,0.2,60.115,662,-74.1175490235365,40.6369536327121
24378,11,0,"",4,"",84.8369046917281,43.9126803382286,24845,"",4,0,0,6.13157894736842,5251.72010897858,4.15526315789474,169100.894736842,103.855789473684,295930,129.184210526316,2.5,125.763157894737,1250949,12,4218,0,1115,1406,4,0,1255167,1126271.31578947,0,113.982631578947,1116,-73.961672586078,40.6471142331948
24386,33,0,"",4,17,90.0557050276527,56.0061375949011,10448,"",3.78947368421053,0,0,4.7719298245614,788.124459671544,3.33771929824561,484402.385964912,57.1943859649123,620422,98.3138596491228,0,46.9871929824561,469977,7,95731,565,745,0,3.78947368421053,83649,565708,1200943.49122807,0,27.159298245614,819,-73.9835350081594,40.7260527835456
24389,20,0,"",4,"",132.800004639829,77.5562975302915,27840,"",1.56756756756757,0,0,2.13513513513514,1732.8471898252,1.06405405405405,167809.783783784,53.8964864864865,536595,133.624054054054,0,58.5737837837838,77714,3,208522,29063,59,400,0.968918918918919,158659,286236,566413.72972973,0,49.8983783783784,103,-73.9179946459574,40.6264577232342
24392,12,0,"",4,"",55.5197077235481,55.5197077235481,14936,"",6.5,0,2800,4.39423076923077,1225.59118224148,3.10923076923077,35077.9230769231,70.1346153846154,189658,92.7161538461538,0,93.3226923076923,677772,6,29703,0,705,13120,6.02,13783,707475,518525.769230769,0,81.7884615384615,726,-73.9074740743946,40.8478033342652
24407,10,1,"",4,"",98.9137347599719,55.0671112054977,12108,"",2,0,0,2.2109375,988.359420381306,0.98859375,26212.375,40.97484375,251456,101.99171875,0,36.89046875,245689,6,3205,0,281,3205,1.25,0,248894,100612.953125,0,24.891875,282,-73.9559048505085,40.6011909174641
24409,11,0,"",4,3,80.6572015724675,50.8113105332426,12055,"",4.82575757575758,0,9775,2.57575757575758,1512.86362810765,1.41227272727273,34967.8636363636,52.2175757575758,550706,120.262575757576,0,44.455303030303,668791,7,107928,0,622,950,2.44530303030303,10762,776719,214136.924242424,0,27.045303030303,638,-73.9207673259675,40.6955864510871
24428,12,0,2,4,3,108.944798036915,55.6679851321471,11303,"",2,1600,0,2.28651685393258,1430.20112208071,1.27022471910112,18586.9550561798,55.4007865168539,224517,92.0441573033708,1,26.7855056179775,194379,4,100819,0,219,21390,1.38202247191011,67244,295198,105618.831460674,0,22.2959550561798,273,-73.8277380721014,40.6857439561169
24429,15,1,"",4,24,103.85211920544,55.8751293568403,12058,"",2,0,6600,2.99479166666667,638.466912529104,1.8078125,38215,44.4505208333333,298926,89.24875,0,27.4540625,285278,4,141585,0,272,2922,2,30575,426863,137246.395833333,0,24.2952083333333,309,-73.9701315424048,40.6895063078367
24438,26,0,4,4,11,178.552719446488,64.3598238354143,31350,2,12.5,0,30000,18.2916666666667,4460.3287431593,11.6166666666667,12192374.5833333,87.0833333333333,315219,168.043333333333,0,175.631666666667,126420,50,4591233,1500,97,4460662,8.33333333333333,90386,4717653,41523037.25,12.5,68.25,186,-74.012826711077,40.7024086262474
24450,14,1,1,4,"",66.6679874984651,37.5347019480658,9558,1,2,0,7088,2.58139534883721,1817.71322686589,1.6446511627907,12120.1744186047,58.9767441860465,234978,96.9466279069767,0,27.7023255813953,298794,3,64933,0,342,400,2,57445,363727,74785.3023255814,0,26.0212790697674,407,-73.9084323261582,40.703249486651
24478,14,0,"",4,"",96.9768350747738,49.173017880429,27765,"",6.5,0,3500,4.9,2614.78769616525,3.3795,99765,69.918,333297,116.7855,0,125.3595,800150,11,50522,0,896,6000,6.02,29002,850672,764572.5,0,90.9225,918,-73.9225161276983,40.8316327788129
24486,22,0,"",4,25,114.49083825903,73.4067632311995,24620,"",4.8,0,0,3.81538461538462,1416.30222776527,2.53784615384615,157153.676923077,60.4429230769231,310296,96.9312307692308,1,35.1235384615385,336620,12,712408,0,359,646484,2.43,65924,1049028,1805108.69230769,0,33.0255384615385,420,-73.9962327813808,40.6907577743657
24491,19,0,"",4,"",95.8653827308521,61.8906084432811,41520,"",7.85714285714286,2400,152213,7.57142857142857,2181.88266112187,4.78742857142857,1387765.57142857,86.3142857142857,242864,106.792,0,58.5408571428571,1584982,40,325167,0,1853,97740,6.74285714285714,22867,1910149,6232243.28571429,0.342857142857143,50.9954285714286,1902,-73.9532505531596,40.7675355490492
24494,21,1,"",4,2,126.005895110259,70.5122311482105,47963,"",7.94040816326531,0,42257,6.19897959183673,381.898840424446,4.83714285714286,682554.530612245,73.5936734693878,279432,88.6326530612245,1,53.8361224489796,1364515,20,908665,948,1504,732802,7.94040816326531,128906,2273180,3891845.28571429,1.22448979591837,50.7040816326531,1587,-73.9845075751706,40.7369624867896
24501,13,0,"",4,"",110.819729472525,82.4643507400337,8001,"",2.83508771929825,0,0,2.21929824561404,170.551526276201,1.1119298245614,31211.8070175439,54.7573684210526,230227,103.42298245614,0,39.4124561403509,182960,5,92330,0,202,30510,1.54666666666667,54620,275290,136575.736842105,0,32.6240350877193,251,-73.8593010969934,40.8899242270962
24517,12,0,"",4,3,105.995231449659,60.4742405376313,18017,"",9.09090909090909,0,0,10,2280.99359282383,7.78954545454545,6428434.09090909,109.143636363636,497718,152.817727272727,1,79.2054545454545,86442,23,1903423,38947,174,1605147,5.45454545454545,211329,1989865,16080455.3181818,9.09090909090909,45.1818181818182,821,-73.989154698645,40.7430299606811
24519,20,0,"",4,12,116.984871558781,64.480905517684,36020,"",4,0,0,5.16666666666667,1249.10419450778,3.74047619047619,462111.404761905,77.5476190476191,230372,108.87119047619,0,44.2716666666667,467641,15,372255,0,767,2293,4,57084,839896,1691710.64285714,0.904761904761905,36.8452380952381,825,-73.9854438991425,40.7316578065263
24533,23,0,"",4,"",108.771337343968,79.1396499235602,37888,"",4.39024390243902,0,1984,3.07317073170732,1743.97809323705,1.57975609756098,228313.219512195,67.3780487804878,477995,122.756097560976,0,67.6512195121951,779290,13,62818,0,839,12500,2.42975609756098,48134,842108,751226.317073171,0,48.9146341463415,877,-73.8194349539901,40.7651380682356
24540,46,0,"",4,7,106.281157331088,64.4117626230043,39999,"",10,0,161183,7.09722222222222,822.293909051948,4.83916666666667,1022469.01388889,81.0381944444444,278981,86.2072222222222,0,36.3805555555556,1086203,53,1387110,211139,1087,555400,6.80555555555556,265920,2473313,4680154.54166667,10,36.7193055555556,1574,-73.9905150348262,40.746040316969
24547,13,0,"",4,1,84.250025022724,49.864640087541,31875,"",4.8,4000,0,2.58620689655172,1194.24584979201,1.52344827586207,19449.9425287356,54.43,231827,95.1904597701149,0,25.8325287356322,312554,6,67648,0,324,12681,2.43,36272,380202,75815.8505747126,0,22.6213793103448,374,-73.9504153995551,40.6586931504094
24553,12,0,"",4,"",143.219837220247,71.7842776620211,8105,"",2,0,0,2.65714285714286,1362.81197995083,1.09828571428571,239928.742857143,51.8,833490,118.230857142857,1,64.9357142857143,1212505,9,10506,0,1423,9431,1.25,0,1223011,892222.371428571,0,19.1225714285714,1426,-73.8825113632145,40.6562135096202
24559,57,0,2,4,"",114.461116622403,68.3786486924168,34966,"",6.35217391304348,0,0,3.56521739130435,3434.59837122436,2.73304347826087,844415.217391304,103.383913043478,247166,121.130434782609,1,91.9686956521739,251112,10,443607,0,303,114821,3.66434782608696,311411,694719,3202278.26086957,2.80869565217391,74.7278260869565,429,-73.8958838749646,40.8622583435508
24560,9,2,"",4,14,43.3247895325753,43.3247895325753,8772,"",3.73469387755102,2926,50699,3.63265306122449,698.482973118116,2.44489795918367,94969.0204081633,57.700612244898,258646,90.7855102040816,0,51.685306122449,471613,7,117874,1774,596,0,2.76734693877551,48050,589487,520372.755102041,1.18367346938776,39.8383673469388,632,-73.9535238724038,40.7108001041263
24635,25,1,"",4,10,91.3961014167908,47.8146584834168,19153,"",2.875,0,3720,2.578125,284.69804767528,1.81552083333333,20524.5416666667,57.1229166666667,228105,91.61,0,25.0672916666667,282858,4,80370,778,315,10436,2.75,59956,363228,85707.03125,0.0520833333333333,22.3783333333333,356,-74.0117590822057,40.6368233578083
24660,15,0,"",4,"",96.03927412225,55.9486629492131,8507,"",2.13978494623656,0,0,2.5,33.0192098099069,1.74569892473118,23348.5591397849,49.6541935483871,292274,94.6236559139785,0,26.21,501219,6,40612,0,484,500,2.13978494623656,20312,541831,112258.11827957,0,22.8889247311828,493,-73.9419324503359,40.687962958831
24664,14,0,"",4,3,152.157239857659,59.3291472296449,14748,"",4.78730158730159,5000,6771,3.06349206349206,37.5591899231367,2.05920634920635,46128.8412698413,54.3239682539683,223566,87.5436507936508,0,37.9668253968254,359829,7,87726,9050,423,800,1.99206349206349,42305,474384,252938.079365079,0.380952380952381,29.9030158730159,451,-73.9505301004697,40.7073909845659
24676,22,0,"",4,1,110.106947873398,59.4187380921256,43226,"",7.37704918032787,0,8800,6.57377049180328,1176.17152682447,4.45770491803279,669287.786885246,65.642131147541,209447,96.174262295082,3,35.5696721311475,1363458,22,120683,0,735,33224,7.37704918032787,63127,1484141,2558651.54098361,0.295081967213115,33.3416393442623,810,-73.9622110528021,40.7704234734558
24678,15,0,"",4,"",92.6370552197104,56.6788892986978,14462,"",3.15,114600,12600,1.33333333333333,1276.68649980458,0.5825,411605.75,74.1108333333333,499829,260.5975,0,110.16,0,5,437635,13533,0,5600,2.9525,0,437635,2512130.75,0,59.4166666666667,9,-73.9595619506375,40.666262606601
24686,23,0,"",4,9,92.2687778528739,61.8906084432811,36227,"",8.75,0,77592,14.5714285714286,1408.93795189312,8.98285714285714,8681657.21428571,147.946428571429,612813,169.637142857143,0,204.642142857143,638685,36,4716524,0,987,1191062,8.40142857142857,26245,5355209,42018122.6428571,0.714285714285714,182.155,1042,-73.9547008512759,40.7655453663805
24701,11,0,"",3,10,136.071603663537,78.1356544483653,4851,"",2.76363636363636,0,0,1.63636363636364,3013.12528691884,0.700909090909091,442977.272727273,63.1290909090909,1013139,261.733636363636,0,97.56,670573,6,134226,0,719,0,1.71727272727273,102629,804799,2074063.63636364,0,115.515454545455,750,-73.8112522352549,40.5875667945755
24704,24,0,"",4,"",109.003446954526,60.5975745496822,21342,"",6.875,3750,95712,2.1875,1782.42083157805,1.6346875,387855,85.046875,759746,131.2696875,0,88.1975,123885,6,662668,6400,120,8675,5.635,59242,786553,2625568.6875,4.375,50.34375,165,-73.8044422034026,40.7021318356681
24707,26,1,2,4,"",194.57599419163,126.197345499213,39554,"",6,0,0,2.76923076923077,1537.02521346052,2.25461538461538,1494484.61538462,120.013076923077,197978,135.763076923077,0,104.056923076923,0,10,609883,0,38,114785,3.37384615384615,483448,609883,6002480.76923077,2.87692307692308,70.91,157,-73.8971518474881,40.8624401197255
24711,31,0,2,4,14,109.829819614081,62.6571321144569,33799,1,13.6666666666667,0,72068,22.8333333333333,2220.06481893224,15.12,20409679.9166667,129.368333333333,306340,156.049166666667,4,155.2575,23140,53,6228961,47746,18,5165693,10,729626,6252101,104328329.166667,13.6666666666667,137.555,304,-73.9864582547544,40.7567100712948
24739,14,0,"",4,8,106.863896093596,61.6871045599918,13863,"",2,0,0,2.19366197183099,621.533510913321,1.41830985915493,38558.338028169,61.0919718309859,199582,90.2333802816901,0,30.3221126760563,220745,6,82967,0,231,24496,1.25,57271,303712,120302.042253521,0,25.1795774647887,282,-73.9915984258531,40.6005803658944
24813,26,0,"",4,8,125.699941895911,76.561914143952,24354,"",9.07894736842105,0,66328,10.2105263157895,1623.24352928461,4.44736842105263,2117757.68421053,66.8947368421053,215965,139.244210526316,0,123.192631578947,990971,59,914324,14093,1296,302641,8.56105263157895,18164,1905295,13615894.2631579,6.84210526315789,37.6315789473684,1328,-73.9943779328832,40.7583764841703
24823,20,0,"",4,3,109.67620621963,70.5122311482105,42583,"",6.79411764705882,0,76459,6.62745098039216,381.898840424446,4.80019607843137,673734.666666667,76.5050980392157,303018,92.156862745098,2,55.0856862745098,1440217,32,957500,4633,1651,747039,6.49411764705882,57777,2397717,4031830.49019608,0.862745098039216,45.1107843137255,1798,-73.9849333929844,40.7363763848283
24844,24,0,2,4,3,141.151732279891,80.7791084035967,19075,1,4.00666666666667,0,0,2.9,756.323300090118,1.94833333333333,41380.5333333333,58.7333333333333,209786,101.0165,2,33.4835,350202,6,164729,10000,319,6853,1.9965,25312,514931,415957.283333333,0,29.8598333333333,360,-73.9421960394089,40.6694034756099
24862,13,0,"",4,"",85.9242682740367,56.641958059342,12331,"",2,0,0,2.35333333333333,1580.00085354492,1.56066666666667,27630.0533333333,65.5690666666667,209842,97.9089333333333,1,28.4610666666667,208945,4,115531,8160,222,4900,1.25,97048,324476,120829.76,0,24.4988,302,-73.9313911674418,40.6516896080387
24866,11,0,"",4,9,98.912494760227,59.8310413486147,26807,"",6.175,0,19350,5.5,1374.42613967076,3.6915,1294654.65,80.9315,199644,110.833,1,85.519,240108,16,316817,11720,169,76971,2.021,97636,556925,5830973.4,4.55,61.7525,213,-74.0052917880278,40.7400232234991
24867,34,0,2,5,2,"","","",1,2.12571428571429,25800,12659,1.31428571428571,396.623369087782,0.520285714285714,94628.2857142857,41.662,216878,127.772285714286,0,63.0148571428571,24964,2,95418,18109,29,13094,0.857142857142857,25756,120382,198895.485714286,0.314285714285714,34.0285714285714,53,-73.9067596325014,40.7532571201669
24878,12,0,"",4,3,104.187643730317,61.2834244583368,22497,"",1.97142857142857,0,0,1.97142857142857,2007.96581838918,0.794857142857143,202819.028571429,55.7211428571429,347906,125.565714285714,0,73.6691428571429,79882,3,164982,6717,90,72912,1.17142857142857,34013,244864,557544.228571429,0,40.3694285714286,147,-73.772544590897,40.7665548850302
24879,19,0,"",4,"",102.541312848423,62.4507016753856,19531,"",2.23728813559322,0,0,2.29661016949153,1589.472467223,1.35322033898305,44065.9491525424,42.5140677966102,308172,111.864406779661,0,30.1138983050847,499422,6,61442,0,508,500,2.23728813559322,28307,560864,211661.457627119,0,22.2774576271186,520,-73.939096162053,40.6882889014411
24885,26,0,"",4,"",114.372552934551,59.9080524157068,16935,"",3.77142857142857,0,34500,8.14285714285714,49531.5192023454,2.87285714285714,698142.857142857,126,452916,216.251428571429,1,306.597142857143,1205948,16,77420,0,1174,0,2.75571428571429,42680,1283368,5281907.14285714,0,179.571428571429,1185,-73.8600715549104,40.7383729031988
24903,12,0,2,4,5,98.0443957639968,52.6863641911043,15220,1,2.2112676056338,23538,4021,2.7112676056338,724.117972771576,1.8469014084507,35668.5352112676,47.817323943662,276371,87.9028169014085,0,36.9198591549296,387516,6,183186,26849,337,4300,2.2112676056338,12518,570702,267103.028169014,0,29.2845070422535,503,-73.9598593952209,40.6881474512632
24927,12,0,"",3,"",72.3040737400836,72.3040737400836,6214,"",1.9672131147541,0,0,1.90311475409836,1720.11605375636,0.853606557377049,93599.8852459016,42.6054098360656,3323490,122.994426229508,0,66.7313114754098,103922,4,74492,0,112,23803,1.12868852459016,40539,178414,237766.590163934,0,26.9288524590164,157,-73.8984998160582,40.7243517599615
24931,28,0,"",4,"",136.269085807633,74.4554185333402,52506,"",1.13725490196078,0,3500,1.35294117647059,613.410639836998,0.561176470588235,36581.1764705882,35.17,210223,90.8678431372549,0,42.8064705882353,43804,3,60544,2192,33,15110,0.541176470588235,35180,104348,80092.2745098039,0.0980392156862745,24.4966666666667,58,-74.098440008741,40.5812417063775
24956,47,0,1,4,"",94.8387271154354,55.2739954817084,22119,"",3.7,0,1112468,3.2,1440.13880728183,2.727,3455595,117.667,491216,260.137,0,181.893,0,7,2325058,0,0,64465,2.5,1124585,2325058,31498155,2.5,148.18,126,-73.8691747701602,40.7341358594796
