Z	walk_base	walk_1ft	walk_2ft	walk_3ft	walk_4ft	walk_5ft	walk_6ft
318	0.000087100	0.000014300	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
319	0.000086700	0.000059500	0.000048400	0.000047600	0.000045900	0.000045700	0.000045500
320	0.000045300	0.000041000	0.000039700	0.000039100	0.000037300	0.000036600	0.000036300
321	0.000068000	0.000065100	0.000064300	0.000064000	0.000063700	0.000063400	0.000063200
322	0.000045800	0.000045400	0.000045300	0.000045200	0.000045100	0.000045000	0.000044900
323	0.000129857	0.000128724	0.000128030	0.000127003	0.000122555	0.000118480	0.000108074
324	0.000097300	0.000096300	0.000096000	0.000095300	0.000094100	0.000093100	0.000092300
325	0.000123993	0.000123225	0.000123018	0.000122864	0.000122463	0.000122118	0.000121369
326	0.000112567	0.000112333	0.000112200	0.000112066	0.000111591	0.000111137	0.000110085
327	0.000069700	0.000069600	0.000069600	0.000069600	0.000069500	0.000069500	0.000069400
328	0.000055600	0.000055600	0.000055600	0.000055600	0.000055600	0.000055600	0.000055600
329	0.000181170	0.000181155	0.000181148	0.000181144	0.000181134	0.000181126	0.000181112
330	0.000134167	0.000134164	0.000134163	0.000134162	0.000134160	0.000134159	0.000134157
331	0.000205307	0.000205302	0.000205298	0.000205297	0.000205293	0.000205290	0.000205285
332	0.000086400	0.000086300	0.000086100	0.000086000	0.000086000	0.000085900	0.000085800
333	0.000110138	0.000109885	0.000109601	0.000109511	0.000109265	0.000108903	0.000108432
334	0.000110232	0.000110218	0.000110201	0.000110197	0.000110187	0.000110174	0.000110154
335	0.000105331	0.000105322	0.000105310	0.000105309	0.000105305	0.000105299	0.000105291
336	0.000098200	0.000094600	0.000090800	0.000090500	0.000090200	0.000089700	0.000089400
337	0.000186777	0.000186392	0.000186011	0.000185980	0.000185940	0.000185878	0.000185835
338	0.000151904	0.000151513	0.000151199	0.000151167	0.000151132	0.000151084	0.000151048
339	0.000091000	0.000088300	0.000087700	0.000087600	0.000087500	0.000087400	0.000087300
340	0.000066100	0.000064500	0.000063700	0.000063600	0.000063500	0.000063500	0.000063400
341	0.000135927	0.000135877	0.000135829	0.000135824	0.000135818	0.000135808	0.000135798
342	0.000136808	0.000136736	0.000136687	0.000136681	0.000136675	0.000136667	0.000136661
343	0.000145120	0.000145111	0.000145103	0.000145102	0.000145101	0.000145099	0.000145097
344	0.000133644	0.000133635	0.000133629	0.000133628	0.000133628	0.000133627	0.000133626
345	0.000136469	0.000136454	0.000136443	0.000136442	0.000136440	0.000136439	0.000136437
346	0.000057400	0.000057400	0.000057400	0.000057400	0.000057400	0.000057400	0.000057400
347	0.000123624	0.000123621	0.000123619	0.000123619	0.000123619	0.000123619	0.000123618
348	0.000050300	0.000050300	0.000050300	0.000050300	0.000050300	0.000050300	0.000050300
349	0.000181558	0.000181480	0.000181444	0.000181439	0.000181433	0.000181426	0.000181420
350	0.000107547	0.000107460	0.000107439	0.000107436	0.000107432	0.000107429	0.000107425
351	0.000058700	0.000058600	0.000058600	0.000058600	0.000058600	0.000058600	0.000058600
352	0.000314562	0.000275342	0.000197860	0.000166330	0.000142539	0.000140620	0.000138646
353	0.000443326	0.000363031	0.000193600	0.000178554	0.000167321	0.000162986	0.000158271
354	0.000390578	0.000324512	0.000192508	0.000187568	0.000184434	0.000182319	0.000180502
355	0.000204319	0.000192079	0.000174618	0.000168432	0.000165317	0.000163547	0.000162216
356	0.000112286	0.000105992	0.000096600	0.000095600	0.000094900	0.000094400	0.000093900
357	0.000190578	0.000187021	0.000182516	0.000180905	0.000180098	0.000179826	0.000179420
358	0.000181067	0.000179462	0.000177678	0.000176948	0.000176587	0.000176469	0.000176289
359	0.000339147	0.000318226	0.000300143	0.000273382	0.000254832	0.000249898	0.000242393
360	0.000302153	0.000291056	0.000282197	0.000249920	0.000225966	0.000223582	0.000221287
361	0.000238492	0.000225023	0.000211637	0.000171832	0.000143789	0.000138043	0.000135605
362	0.000230026	0.000223686	0.000219468	0.000213221	0.000208235	0.000207260	0.000204333
363	0.000097200	0.000095600	0.000094600	0.000090800	0.000087800	0.000087500	0.000086800
364	0.000498957	0.000360380	0.000254398	0.000245711	0.000240061	0.000237468	0.000232438
365	0.000474971	0.000392707	0.000333024	0.000314059	0.000300988	0.000295125	0.000285057
366	0.000368984	0.000295683	0.000217715	0.000215017	0.000200258	0.000199431	0.000197948
367	0.000392731	0.000359171	0.000329296	0.000324448	0.000310852	0.000309147	0.000305609
368	0.000405864	0.000396396	0.000393791	0.000393026	0.000377770	0.000373646	0.000372712
369	0.000387389	0.000378484	0.000375272	0.000373800	0.000372314	0.000371408	0.000369920
370	0.000047400	0.000047200	0.000046900	0.000046800	0.000046800	0.000046800	0.000046700
371	0.000030000	0.000029800	0.000029700	0.000029700	0.000029700	0.000029700	0.000029700
372	0.000034600	0.000034600	0.000034600	0.000034500	0.000034500	0.000034500	0.000034500
373	0.000020300	0.000020300	0.000020300	0.000020200	0.000020200	0.000020200	0.000020200
374	0.000032600	0.000032600	0.000032600	0.000032600	0.000032600	0.000032600	0.000032600
375	0.000027000	0.000027000	0.000027000	0.000027000	0.000027000	0.000027000	0.000027000
376	0.000211017	0.000208854	0.000208199	0.000207401	0.000206668	0.000206411	0.000205930
377	0.000100798	0.000100354	0.000100059	0.000099600	0.000099200	0.000099200	0.000099000
378	0.000110615	0.000110517	0.000110476	0.000110389	0.000110316	0.000110301	0.000110267
379	0.000062900	0.000062900	0.000062900	0.000062900	0.000062900	0.000062900	0.000062900
380	0.000068900	0.000068900	0.000068900	0.000068900	0.000068900	0.000068900	0.000068900
381	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900	0.000055900
382	0.000309894	0.000309399	0.000309304	0.000309211	0.000309110	0.000309046	0.000308950
383	0.000252215	0.000252121	0.000252103	0.000252087	0.000252070	0.000252058	0.000252040
384	0.000226904	0.000226866	0.000226859	0.000226852	0.000226845	0.000226840	0.000226833
385	0.000027800	0.000027800	0.000027800	0.000027800	0.000027800	0.000027800	0.000027800
386	0.000438467	0.000436777	0.000436555	0.000436365	0.000435004	0.000434660	0.000434367
387	0.000482942	0.000482338	0.000482280	0.000482207	0.000481614	0.000481406	0.000481297
388	0.000393089	0.000392720	0.000392707	0.000392682	0.000392512	0.000392448	0.000392411
389	0.000120534	0.000120491	0.000120487	0.000120479	0.000120470	0.000120463	0.000120454
390	0.000305370	0.000305321	0.000305316	0.000305307	0.000305285	0.000305276	0.000305265
391	0.000103342	0.000103314	0.000103311	0.000103306	0.000103293	0.000103288	0.000103282
392	0.000343101	0.000295895	0.000227038	0.000226480	0.000225267	0.000224391	0.000223613
393	0.000455908	0.000426900	0.000398663	0.000398085	0.000393799	0.000392273	0.000391465
394	0.000553422	0.000543680	0.000537946	0.000537520	0.000534914	0.000533747	0.000532977
395	0.000409258	0.000406245	0.000404497	0.000404369	0.000403549	0.000403199	0.000402979
396	0.000369767	0.000368804	0.000368672	0.000368622	0.000368257	0.000368114	0.000368031
397	0.000147524	0.000147328	0.000147229	0.000147220	0.000147164	0.000147141	0.000147127
398	0.000220656	0.000210693	0.000198728	0.000198134	0.000197259	0.000196565	0.000195942
399	0.000283810	0.000278420	0.000272153	0.000271937	0.000271158	0.000270755	0.000270460
400	0.000177788	0.000176597	0.000175398	0.000175328	0.000175109	0.000174983	0.000174891
401	0.000163926	0.000163467	0.000163105	0.000163085	0.000162978	0.000162928	0.000162896
402	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200	0.000071200
403	0.000091700	0.000091600	0.000091600	0.000091600	0.000091500	0.000091500	0.000091500
404	0.000218518	0.000215987	0.000214227	0.000213803	0.000213368	0.000212663	0.000212142
405	0.000097500	0.000096500	0.000095700	0.000095500	0.000095400	0.000095200	0.000095000
406	0.000132490	0.000131758	0.000130743	0.000130697	0.000130623	0.000130548	0.000130484
407	0.000161843	0.000161736	0.000161648	0.000161641	0.000161616	0.000161600	0.000161588
408	0.000073300	0.000073200	0.000073100	0.000073100	0.000073100	0.000073000	0.000073000
409	0.000129004	0.000128987	0.000128969	0.000128967	0.000128963	0.000128958	0.000128954
410	0.000283775	0.000283698	0.000283610	0.000283605	0.000283593	0.000283582	0.000283574
411	0.000386259	0.000386206	0.000386152	0.000386148	0.000386138	0.000386130	0.000386123
412	0.000159590	0.000159580	0.000159575	0.000159574	0.000159571	0.000159569	0.000159568
413	0.000185222	0.000184834	0.000184625	0.000184602	0.000184507	0.000184486	0.000184472
414	0.000277500	0.000277175	0.000277069	0.000277049	0.000276929	0.000276909	0.000276896
415	0.000046500	0.000046500	0.000046500	0.000046500	0.000046500	0.000046500	0.000046500
416	0.000135922	0.000135890	0.000135874	0.000135872	0.000135864	0.000135862	0.000135861
417	0.000155201	0.000155142	0.000155123	0.000155119	0.000155099	0.000155095	0.000155093
418	0.000064200	0.000064100	0.000064000	0.000063100	0.000062600	0.000062600	0.000062600
419	0.000092500	0.000068600	0.000018400	0.000018300	0.000018100	0.000017900	0.000017800
420	0.000185033	0.000134020	0.000009460	0.000009350	0.000009230	0.000008690	0.000008420
421	0.000017800	0.000014900	0.000008700	0.000008570	0.000008330	0.000008290	0.000008270
422	0.000137175	0.000118279	0.000093900	0.000093000	0.000091100	0.000078300	0.000071700
423	0.000033200	0.000032700	0.000032000	0.000032000	0.000031800	0.000031700	0.000031700
424	0.000090300	0.000029300	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
425	0.000259936	0.000252642	0.000176516	0.000173407	0.000168129	0.000037600	0.000000000
426	0.000218674	0.000195706	0.000146335	0.000133904	0.000130618	0.000095100	0.000068500
427	0.000366130	0.000349586	0.000325715	0.000318582	0.000308500	0.000238827	0.000206735
428	0.000374743	0.000363976	0.000352123	0.000342267	0.000332685	0.000311098	0.000299477
429	0.000347950	0.000317664	0.000286766	0.000248892	0.000232935	0.000211359	0.000190421
430	0.000325756	0.000315340	0.000230954	0.000000000	0.000000000	0.000000000	0.000000000
431	0.000243533	0.000236277	0.000230130	0.000228060	0.000223599	0.000216975	0.000213649
432	0.000462560	0.000455747	0.000452233	0.000449560	0.000435516	0.000429717	0.000425965
433	0.000527673	0.000514805	0.000506847	0.000498147	0.000464675	0.000449005	0.000438508
434	0.000632551	0.000615716	0.000606092	0.000592926	0.000460418	0.000419995	0.000395707
435	0.000639997	0.000610394	0.000600684	0.000591615	0.000463836	0.000446800	0.000438807
436	0.000527326	0.000482933	0.000476890	0.000471994	0.000394275	0.000382621	0.000374833
437	0.000306799	0.000224273	0.000220338	0.000217226	0.000099300	0.000039100	0.000000000
438	0.000005780	0.000002060	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
439	0.000185337	0.000181664	0.000180509	0.000179771	0.000171790	0.000170002	0.000168797
440	0.000277657	0.000261568	0.000259149	0.000257837	0.000242966	0.000240077	0.000237924
441	0.000092200	0.000050900	0.000044600	0.000044100	0.000043900	0.000006390	0.000000000
442	0.000042500	0.000041900	0.000035000	0.000030100	0.000029300	0.000029100	0.000022800
443	0.000132120	0.000131093	0.000119787	0.000113000	0.000110637	0.000109948	0.000109267
444	0.000086800	0.000060100	0.000038900	0.000032500	0.000032300	0.000032000	0.000030600
445	0.000027000	0.000023700	0.000021200	0.000020600	0.000020500	0.000020300	0.000015600
446	0.000015700	0.000015300	0.000015000	0.000015000	0.000014900	0.000014700	0.000014700
447	0.000050500	0.000048900	0.000047900	0.000047600	0.000047300	0.000046300	0.000032300
448	0.000115231	0.000112561	0.000087900	0.000074400	0.000072000	0.000067300	0.000062500
449	0.000129044	0.000128036	0.000127836	0.000127517	0.000124861	0.000122256	0.000119330
450	0.000228322	0.000227336	0.000227138	0.000226836	0.000225304	0.000223622	0.000221248
451	0.000233488	0.000220735	0.000213807	0.000207186	0.000193966	0.000166191	0.000134744
452	0.000405176	0.000384561	0.000379845	0.000369816	0.000321277	0.000246791	0.000155305
453	0.000376496	0.000240984	0.000227833	0.000219723	0.000186060	0.000108266	0.000041700
454	0.000224209	0.000204101	0.000200231	0.000197741	0.000172906	0.000097000	0.000094900
455	0.000497743	0.000390053	0.000373893	0.000370142	0.000348492	0.000273025	0.000155162
456	0.000401859	0.000196686	0.000189597	0.000183699	0.000156648	0.000025300	0.000000000
457	0.000136946	0.000079800	0.000072900	0.000072800	0.000071300	0.000043800	0.000027000
458	0.000155893	0.000146827	0.000145091	0.000144438	0.000139584	0.000056000	0.000000000
459	0.000221807	0.000205700	0.000203415	0.000202709	0.000199910	0.000090200	0.000037400
460	0.000161649	0.000152224	0.000150705	0.000149987	0.000145389	0.000098600	0.000070000
461	0.000143618	0.000140247	0.000139638	0.000139227	0.000136192	0.000074300	0.000037100
462	0.000047500	0.000047200	0.000047100	0.000047100	0.000045900	0.000042400	0.000039900
463	0.000044400	0.000043600	0.000043500	0.000043400	0.000043100	0.000032900	0.000026000
464	0.000009710	0.000009460	0.000009410	0.000008860	0.000000569	0.000000504	0.000000038
465	0.000035200	0.000035100	0.000035100	0.000035100	0.000034900	0.000034300	0.000033800
466	0.000008630	0.000008590	0.000008580	0.000008580	0.000008570	0.000008510	0.000008470
467	0.000004880	0.000004870	0.000004870	0.000004860	0.000004860	0.000004860	0.000004850
468	0.000007400	0.000007400	0.000007400	0.000007400	0.000007400	0.000007400	0.000007400
469	0.000061500	0.000061200	0.000061200	0.000061100	0.000060600	0.000060200	0.000059700
470	0.000051700	0.000051600	0.000051500	0.000051500	0.000051300	0.000051100	0.000050900
471	0.000040900	0.000040800	0.000040800	0.000040800	0.000040700	0.000040600	0.000040500
472	0.000013200	0.000013200	0.000013200	0.000013200	0.000013200	0.000013200	0.000012900
473	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100
474	0.000023600	0.000023600	0.000023600	0.000023600	0.000023600	0.000023600	0.000023600
475	0.000206193	0.000204238	0.000203941	0.000203503	0.000201346	0.000198644	0.000194649
476	0.000103301	0.000102583	0.000102483	0.000102283	0.000101553	0.000099700	0.000097900
477	0.000315874	0.000312649	0.000312057	0.000311252	0.000304354	0.000298728	0.000288627
478	0.000262937	0.000258056	0.000257173	0.000256019	0.000245488	0.000240251	0.000233432
479	0.000294324	0.000276725	0.000274612	0.000271800	0.000262084	0.000242811	0.000236714
480	0.000138930	0.000122272	0.000118929	0.000118488	0.000115296	0.000107861	0.000106238
481	0.000203941	0.000201017	0.000198681	0.000198607	0.000198087	0.000187451	0.000183792
482	0.000087800	0.000087700	0.000087700	0.000087600	0.000087500	0.000085800	0.000083900
483	0.000131151	0.000130817	0.000130783	0.000130752	0.000130540	0.000126269	0.000124207
484	0.000009450	0.000009440	0.000009440	0.000009440	0.000009430	0.000009340	0.000009280
485	0.000118240	0.000106219	0.000105559	0.000105408	0.000092000	0.000062200	0.000061200
486	0.000186897	0.000182178	0.000181548	0.000181354	0.000179617	0.000175872	0.000166705
487	0.000067900	0.000066100	0.000066000	0.000065900	0.000065400	0.000061000	0.000059700
488	0.000016600	0.000016500	0.000016500	0.000016500	0.000016400	0.000015500	0.000015200
489	0.000000735	0.000000735	0.000000735	0.000000735	0.000000735	0.000000733	0.000000732
490	0.000000368	0.000000366	0.000000365	0.000000365	0.000000365	0.000000357	0.000000353
491	0.000000159	0.000000158	0.000000158	0.000000158	0.000000158	0.000000158	0.000000158
492	0.000029500	0.000029500	0.000029500	0.000029500	0.000029500	0.000029500	0.000029500
493	0.000140997	0.000140995	0.000140993	0.000140993	0.000140993	0.000140992	0.000140992
494	0.000094300	0.000094300	0.000094300	0.000094300	0.000094300	0.000094300	0.000094300
495	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600	0.000031600
496	0.000003260	0.000003260	0.000003260	0.000003260	0.000003260	0.000003260	0.000003260
497	0.000003360	0.000003360	0.000003360	0.000003360	0.000003360	0.000003360	0.000003360
498	0.000030700	0.000030700	0.000030700	0.000030700	0.000030700	0.000030700	0.000030700
499	0.000016200	0.000016200	0.000016200	0.000016200	0.000016200	0.000016200	0.000016200
500	0.000022400	0.000022400	0.000022400	0.000022400	0.000022400	0.000022400	0.000022400
501	0.000020300	0.000020300	0.000020300	0.000020300	0.000020300	0.000020300	0.000020300
502	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100
503	0.000000685	0.000000681	0.000000681	0.000000681	0.000000681	0.000000680	0.000000679
504	0.000029800	0.000028900	0.000028800	0.000028800	0.000028800	0.000028700	0.000028600
505	0.000100351	0.000099500	0.000099500	0.000099500	0.000099500	0.000099400	0.000099100
506	0.000174392	0.000166449	0.000165131	0.000165099	0.000165068	0.000163788	0.000161321
507	0.000056200	0.000039000	0.000038200	0.000038200	0.000038200	0.000038000	0.000037700
508	0.000003380	0.000003380	0.000003380	0.000003380	0.000003380	0.000003380	0.000003380
509	0.000016300	0.000016300	0.000016300	0.000016300	0.000016300	0.000016300	0.000016300
510	0.000016800	0.000016800	0.000016800	0.000016800	0.000016800	0.000016800	0.000016800
511	0.000137719	0.000137575	0.000137573	0.000137572	0.000137571	0.000137545	0.000137499
512	0.000059600	0.000059500	0.000059500	0.000059500	0.000059500	0.000059400	0.000059400
513	0.000063000	0.000062900	0.000062900	0.000062900	0.000062900	0.000062900	0.000062800
514	0.000008580	0.000008580	0.000008580	0.000008580	0.000008580	0.000008580	0.000008570
515	0.000068100	0.000067900	0.000067900	0.000067900	0.000067900	0.000067800	0.000067700
516	0.000002310	0.000002310	0.000002310	0.000002310	0.000002310	0.000002300	0.000002300
517	0.000036400	0.000036400	0.000036400	0.000036400	0.000036400	0.000036400	0.000036400
518	0.000031700	0.000031700	0.000031700	0.000031700	0.000031700	0.000031700	0.000031700
519	0.000020000	0.000020000	0.000020000	0.000020000	0.000020000	0.000020000	0.000020000
520	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100	0.000010100
521	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900	0.000037900
522	0.000081200	0.000081100	0.000081100	0.000081100	0.000081100	0.000081100	0.000081100
523	0.000092800	0.000092800	0.000092800	0.000092800	0.000092800	0.000092800	0.000092800
524	0.000093000	0.000093000	0.000093000	0.000093000	0.000093000	0.000093000	0.000093000
525	0.000068800	0.000068800	0.000068800	0.000068800	0.000068800	0.000068800	0.000068800
526	0.000171115	0.000171112	0.000171111	0.000171111	0.000171111	0.000171110	0.000171110
527	0.000070000	0.000070000	0.000070000	0.000070000	0.000070000	0.000070000	0.000070000
528	0.000058900	0.000058900	0.000058900	0.000058900	0.000058900	0.000058900	0.000058900
529	0.000027400	0.000027400	0.000027400	0.000027400	0.000027400	0.000027400	0.000027400
530	0.000034200	0.000034200	0.000034200	0.000034200	0.000034200	0.000034200	0.000034200
531	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300	0.000045300
532	0.000023400	0.000023400	0.000023400	0.000023400	0.000023400	0.000023400	0.000023400
533	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600	0.000016600
534	0.000014300	0.000014300	0.000014300	0.000014300	0.000014300	0.000014300	0.000014300
535	0.000005930	0.000005930	0.000005930	0.000005930	0.000005930	0.000005930	0.000005930
536	0.000008610	0.000008610	0.000008610	0.000008610	0.000008610	0.000008610	0.000008610
537	0.000009040	0.000009040	0.000009040	0.000009040	0.000009040	0.000009040	0.000009040
538	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800
539	0.000002900	0.000002900	0.000002900	0.000002900	0.000002900	0.000002900	0.000002900
540	0.000006090	0.000006090	0.000006090	0.000006090	0.000006090	0.000006090	0.000006090
541	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000
542	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600	0.000022600
543	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100
544	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000	0.000015000
545	0.000007210	0.000007210	0.000007210	0.000007210	0.000007210	0.000007210	0.000007210
546	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400	0.000010400
547	0.000027300	0.000027300	0.000027300	0.000027300	0.000027300	0.000027300	0.000027300
548	0.000008960	0.000008960	0.000008960	0.000008960	0.000008960	0.000008960	0.000008960
549	0.000014100	0.000014100	0.000014100	0.000014100	0.000014100	0.000014100	0.000014100
550	0.000001600	0.000001600	0.000001600	0.000001600	0.000001600	0.000001600	0.000001600
551	0.000005860	0.000005860	0.000005860	0.000005860	0.000005860	0.000005860	0.000005860
552	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100	0.000016100
553	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800	0.000022800
554	0.000024300	0.000024300	0.000024300	0.000024300	0.000024300	0.000024300	0.000024300
555	0.000017500	0.000017500	0.000017500	0.000017500	0.000017500	0.000017500	0.000017500
556	0.000017600	0.000017600	0.000017600	0.000017600	0.000017600	0.000017600	0.000017600
557	0.000007680	0.000007680	0.000007680	0.000007680	0.000007680	0.000007680	0.000007680
558	0.000005530	0.000005530	0.000005530	0.000005530	0.000005530	0.000005530	0.000005530
559	0.000056100	0.000056100	0.000056100	0.000056100	0.000056100	0.000056100	0.000056100
560	0.000126475	0.000126467	0.000126461	0.000126460	0.000126458	0.000126457	0.000126456
561	0.000041300	0.000041300	0.000041200	0.000041200	0.000041200	0.000041200	0.000041200
562	0.000044800	0.000044800	0.000044800	0.000044800	0.000044800	0.000044800	0.000044800
563	0.000034600	0.000034600	0.000034600	0.000034600	0.000034600	0.000034600	0.000034600
564	0.000029800	0.000029800	0.000029800	0.000029800	0.000029800	0.000029800	0.000029800
565	0.000033700	0.000033700	0.000033700	0.000033700	0.000033700	0.000033700	0.000033700
566	0.000026700	0.000026700	0.000026700	0.000026700	0.000026700	0.000026700	0.000026700
567	0.000157401	0.000157397	0.000157392	0.000157392	0.000157391	0.000157390	0.000157390
568	0.000166445	0.000166425	0.000166402	0.000166401	0.000166398	0.000166395	0.000166393
569	0.000024600	0.000024600	0.000024600	0.000024600	0.000024600	0.000024600	0.000024600
570	0.000015600	0.000015600	0.000015600	0.000015600	0.000015600	0.000015600	0.000015600
571	0.000087700	0.000087700	0.000087700	0.000087700	0.000087700	0.000087700	0.000087700
572	0.000039100	0.000039100	0.000039100	0.000039100	0.000039100	0.000039100	0.000039100
573	0.000001500	0.000001500	0.000001500	0.000001500	0.000001500	0.000001500	0.000001500
574	0.000028000	0.000028000	0.000028000	0.000028000	0.000028000	0.000028000	0.000028000
575	0.000033400	0.000033400	0.000033400	0.000033400	0.000033400	0.000033400	0.000033400
576	0.000051600	0.000051600	0.000051600	0.000051600	0.000051600	0.000051600	0.000051600
577	0.000012300	0.000012300	0.000012300	0.000012300	0.000012300	0.000012300	0.000012300
578	0.000066500	0.000066500	0.000066500	0.000066500	0.000066500	0.000066500	0.000066500
579	0.000066400	0.000066400	0.000066400	0.000066400	0.000066400	0.000066400	0.000066400
580	0.000059300	0.000059300	0.000059300	0.000059300	0.000059300	0.000059300	0.000059300
581	0.000129576	0.000129576	0.000129576	0.000129576	0.000129576	0.000129576	0.000129576
582	0.000115380	0.000115380	0.000115380	0.000115380	0.000115380	0.000115380	0.000115380
583	0.000123705	0.000123705	0.000123705	0.000123705	0.000123705	0.000123705	0.000123705
584	0.000001840	0.000001840	0.000001840	0.000001840	0.000001840	0.000001840	0.000001840
585	0.000002780	0.000002780	0.000002780	0.000002780	0.000002780	0.000002780	0.000002780
586	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700	0.000019700
587	0.000020200	0.000020200	0.000020200	0.000020200	0.000020200	0.000020200	0.000020200
588	0.000070600	0.000070600	0.000070600	0.000070600	0.000070600	0.000070600	0.000070600
589	0.000179128	0.000179128	0.000179128	0.000179128	0.000179128	0.000179128	0.000179128
590	0.000174466	0.000174466	0.000174466	0.000174466	0.000174466	0.000174466	0.000174466
591	0.000236097	0.000236097	0.000236097	0.000236097	0.000236097	0.000236097	0.000236097
592	0.000364926	0.000364926	0.000364926	0.000364926	0.000364926	0.000364926	0.000364926
593	0.000360703	0.000360703	0.000360703	0.000360703	0.000360703	0.000360703	0.000360703
594	0.000118002	0.000118002	0.000118002	0.000118002	0.000118002	0.000118002	0.000118002
595	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800
596	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900	0.000039900
597	0.000128854	0.000128854	0.000128854	0.000128854	0.000128854	0.000128854	0.000128854
598	0.000120781	0.000120781	0.000120781	0.000120781	0.000120781	0.000120781	0.000120781
599	0.000133557	0.000133557	0.000133557	0.000133557	0.000133557	0.000133557	0.000133557
600	0.000154349	0.000154349	0.000154349	0.000154349	0.000154349	0.000154349	0.000154349
601	0.000008060	0.000008060	0.000008060	0.000008060	0.000008060	0.000008060	0.000008060
602	0.000028900	0.000028900	0.000028900	0.000028900	0.000028900	0.000028900	0.000028900
603	0.000002700	0.000002700	0.000002700	0.000002700	0.000002700	0.000002700	0.000002700
604	0.000207771	0.000207771	0.000207771	0.000207771	0.000207771	0.000207771	0.000207771
605	0.000079500	0.000079500	0.000079500	0.000079500	0.000079500	0.000079500	0.000079500
606	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800	0.000010800
607	0.000001960	0.000001960	0.000001960	0.000001960	0.000001960	0.000001960	0.000001960
608	0.000000532	0.000000532	0.000000532	0.000000532	0.000000532	0.000000532	0.000000532
609	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700
610	0.000033500	0.000033500	0.000033500	0.000033500	0.000033500	0.000033500	0.000033500
611	0.000095000	0.000095000	0.000095000	0.000095000	0.000095000	0.000095000	0.000095000
612	0.000021000	0.000021000	0.000021000	0.000021000	0.000021000	0.000021000	0.000021000
613	0.000133032	0.000133031	0.000133031	0.000133031	0.000133031	0.000133031	0.000133031
614	0.000054200	0.000054200	0.000054200	0.000054200	0.000054200	0.000054200	0.000054200
615	0.000199761	0.000199761	0.000199761	0.000199761	0.000199760	0.000199760	0.000199760
616	0.000162334	0.000162334	0.000162334	0.000162334	0.000162334	0.000162334	0.000162334
617	0.000184641	0.000184641	0.000184641	0.000184641	0.000184641	0.000184641	0.000184641
618	0.000130454	0.000130454	0.000130454	0.000130454	0.000130454	0.000130454	0.000130454
619	0.000045100	0.000045100	0.000045100	0.000045100	0.000045100	0.000045100	0.000045100
620	0.000001730	0.000001730	0.000001730	0.000001730	0.000001730	0.000001730	0.000001730
621	0.000004070	0.000004070	0.000004070	0.000004070	0.000004070	0.000004070	0.000004070
622	0.000119179	0.000119179	0.000119179	0.000119179	0.000119179	0.000119179	0.000119179
623	0.000055500	0.000055500	0.000055500	0.000055500	0.000055500	0.000055500	0.000055500
624	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700	0.000014700
625	0.000018900	0.000018900	0.000018900	0.000018900	0.000018900	0.000018900	0.000018900
626	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200	0.000017200
627	0.000009080	0.000009080	0.000009080	0.000009080	0.000009080	0.000009080	0.000009080
628	0.000010200	0.000010200	0.000010200	0.000010200	0.000010200	0.000010200	0.000010200
629	0.000002880	0.000002880	0.000002880	0.000002880	0.000002880	0.000002880	0.000002880
630	0.000006430	0.000006430	0.000006430	0.000006430	0.000006430	0.000006430	0.000006430
631	0.000011900	0.000011900	0.000011900	0.000011900	0.000011900	0.000011900	0.000011900
632	0.000008550	0.000008550	0.000008550	0.000008550	0.000008550	0.000008550	0.000008550
633	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100	0.000015100
634	0.000049400	0.000049400	0.000049400	0.000049400	0.000049400	0.000049400	0.000049400
