Z	DtaMerge_base	DtaMerge_1ft	DtaMerge_2ft	DtaMerge_3ft	DtaMerge_4ft	DtaMerge_5ft	DtaMerge_6ft
626	0.003344911	0.003254686	0.003231840	0.003232458	0.003224271	0.003236122	0.003246111
627	0.003076886	0.002960555	0.002930200	0.002929915	0.002918970	0.002932982	0.002945563
628	0.002588804	0.002464071	0.002435113	0.002434745	0.002423613	0.002437576	0.002451799
629	0.002606015	0.002507599	0.002491463	0.002491051	0.002484460	0.002493787	0.002502808
630	0.002397788	0.002368036	0.002361155	0.002361459	0.002360569	0.002369587	0.002376342
631	0.002169959	0.002129157	0.002120810	0.002116998	0.002114921	0.002124302	0.002132908
632	0.002916634	0.002876034	0.002870212	0.002871145	0.002869718	0.002876194	0.002879084
633	0.003540765	0.003502710	0.003495703	0.003497257	0.003494638	0.003505066	0.003511783
634	0.015403655	0.013964138	0.013139908	0.012931135	0.012863022	0.012518495	0.012565713
635	0.020111395	0.016568220	0.010365503	0.010045244	0.010387150	0.011094942	0.014397490
636	0.002370461	0.002182713	0.002117540	0.002009633	0.002104338	0.002087069	0.002165972
637	0.002149194	0.001977826	0.001920508	0.001861291	0.001906108	0.001904441	0.001956954
638	0.015587950	0.012967659	0.009346175	0.009098449	0.009216695	0.009224522	0.011291875
639	0.013391717	0.011232251	0.007664498	0.007376810	0.007621935	0.007984115	0.009877660
640	0.022305837	0.015596634	0.010348706	0.010041494	0.010189129	0.011346019	0.013765651
641	0.016507431	0.011888109	0.008341645	0.008055485	0.008214803	0.008969381	0.010641210
642	0.018390048	0.013270006	0.009375827	0.009005079	0.009213403	0.010028736	0.011957685
643	0.002384546	0.002047451	0.002038151	0.002038530	0.002043631	0.002009807	0.002081585
644	0.002248933	0.001915692	0.001897741	0.001900306	0.001903986	0.001877819	0.001960822
645	0.002469273	0.002170714	0.002151379	0.002125909	0.002147700	0.002155343	0.002184262
646	0.002603477	0.002419982	0.002388940	0.002379174	0.002377943	0.002388981	0.002407279
647	0.002801733	0.002598478	0.002564623	0.002553229	0.002556786	0.002565611	0.002588676
648	0.002969483	0.002711285	0.002685688	0.002667147	0.002681578	0.002685143	0.002710799
649	0.002793870	0.002608387	0.002589393	0.002583998	0.002580547	0.002588172	0.002601125
650	0.003254992	0.003013678	0.002983797	0.002959957	0.002964253	0.002984856	0.003007564
651	0.003497919	0.003218806	0.003184668	0.003159632	0.003168261	0.003191159	0.003215987
652	0.003291409	0.002986916	0.002963873	0.002916233	0.002957424	0.002969480	0.003005786
653	0.003374125	0.003007016	0.002989375	0.002960360	0.002982705	0.002993367	0.003020012
654	0.002269817	0.001995354	0.001980209	0.001960702	0.001976138	0.001985201	0.002006127
655	0.002129168	0.001719578	0.001730478	0.001725866	0.001730904	0.001731840	0.001783891
656	0.003634763	0.003271138	0.003217263	0.003195076	0.003159268	0.003249444	0.003272176
657	0.003396534	0.003033605	0.003017988	0.003001437	0.003016800	0.003012818	0.003037141
658	0.005125295	0.004733041	0.004710512	0.004684806	0.004709716	0.004714463	0.004744401
659	0.004847129	0.004477047	0.004461382	0.004431748	0.004457663	0.004457661	0.004490468
660	0.004438390	0.004006538	0.003985093	0.003962477	0.003981381	0.003983069	0.004014220
661	0.004352091	0.003920014	0.003897772	0.003878638	0.003897921	0.003897972	0.003918817
662	0.004222744	0.003778959	0.003763197	0.003743733	0.003762062	0.003756772	0.003783691
663	0.003846601	0.003331752	0.003329129	0.003313367	0.003328703	0.003326479	0.003346483
664	0.004123773	0.003785056	0.003769029	0.003750256	0.003768215	0.003770045	0.003793171
665	0.004117288	0.003730429	0.003717737	0.003699877	0.003716388	0.003712659	0.003737736
666	0.004687267	0.004235782	0.004214956	0.004194498	0.004214714	0.004215659	0.004238109
667	0.005729810	0.005243589	0.005218685	0.005190015	0.005219895	0.005221678	0.005246619
668	0.005340317	0.004829760	0.004807554	0.004784293	0.004808118	0.004808759	0.004832781
669	0.005308692	0.004799328	0.004776375	0.004752705	0.004777022	0.004777280	0.004799755
670	0.005548447	0.005026197	0.005007496	0.004981309	0.005005728	0.005003301	0.005031604
671	0.005388978	0.004870795	0.004855251	0.004829404	0.004853116	0.004848037	0.004878436
672	0.004372360	0.003880738	0.003870154	0.003850749	0.003869676	0.003866480	0.003888673
673	0.004862746	0.004291901	0.004278211	0.004242649	0.004261866	0.004272862	0.004301679
674	0.006758532	0.006302005	0.006274827	0.006241763	0.006277049	0.006277389	0.006308546
675	0.004361090	0.003957022	0.003945481	0.003926680	0.003943724	0.003939957	0.003965721
676	0.005739930	0.005340592	0.005317060	0.005288586	0.005320576	0.005321253	0.005347619
677	0.005487946	0.005066503	0.005048053	0.005023072	0.005050790	0.005049733	0.005074148
678	0.005769669	0.005308166	0.005292398	0.005268371	0.005294133	0.005293236	0.005316864
679	0.005231571	0.004827325	0.004809343	0.004785415	0.004811904	0.004810989	0.004835045
680	0.004984552	0.004501376	0.004484434	0.004457808	0.004480091	0.004483172	0.004509194
681	0.004480495	0.003963982	0.003952564	0.003915667	0.003932345	0.003945041	0.003976381
682	0.004741498	0.004353672	0.004339593	0.004320048	0.004341424	0.004340832	0.004359848
683	0.004835129	0.004440476	0.004425687	0.004405988	0.004427739	0.004427034	0.004446486
684	0.004674338	0.004070816	0.004067596	0.004031102	0.004046207	0.004058440	0.004088598
685	0.004102739	0.003416029	0.003523011	0.003493342	0.003506338	0.003526110	0.003568556
686	0.029825193	0.018913800	0.013502558	0.013182266	0.013366781	0.014364227	0.016812383
687	0.025005154	0.015865071	0.011791304	0.011548418	0.011674092	0.012350117	0.014215271
688	0.027992364	0.017685105	0.013172014	0.012909087	0.013050834	0.013764416	0.015858864
689	0.024325403	0.016033391	0.012304194	0.012075111	0.012114464	0.012592609	0.014344617
690	0.026282438	0.016969061	0.012598641	0.012816725	0.012848787	0.013436154	0.015067281
691	0.025194833	0.016805390	0.012870652	0.013065390	0.013023194	0.013404537	0.014743552
692	0.022191818	0.014324672	0.010501578	0.010623872	0.010567328	0.010890839	0.011994604
693	0.019248375	0.012725832	0.009722594	0.009473074	0.009542828	0.009947986	0.011404059
694	0.019431907	0.012758280	0.009549803	0.007364256	0.007198089	0.007176676	0.011288480
695	0.020782907	0.014368295	0.011735492	0.011091066	0.011123268	0.011553702	0.012441054
696	0.001476330	0.001080115	0.001004921	0.001018369	0.001022714	0.001022308	0.001100458
697	0.008775137	0.004028090	0.003144634	0.003189234	0.003137211	0.002467672	0.000000000
698	0.016963401	0.007941284	0.007460037	0.007756572	0.007679729	0.007431578	0.006755870
699	0.016899162	0.009068352	0.008383334	0.008891948	0.008760115	0.008733819	0.010048402
700	0.012520524	0.007099914	0.006499089	0.006737150	0.006768666	0.006723349	0.007519612
701	0.019773572	0.010333180	0.008723854	0.008757676	0.008557749	0.008990651	0.010100231
702	0.007204666	0.003402882	0.003971065	0.003541912	0.004740915	0.004264917	0.005074690
703	0.002059359	0.001456508	0.001421862	0.001419342	0.001434938	0.001434649	0.001532714
704	0.001512900	0.001020808	0.000977437	0.000978266	0.000992578	0.000996280	0.001083313
705	0.002150858	0.001722853	0.001743781	0.001737002	0.001743308	0.001745374	0.001776837
706	0.002126045	0.001676422	0.001696933	0.001690743	0.001697153	0.001699872	0.001735596
707	0.001864752	0.001224217	0.001223865	0.001220169	0.001225687	0.001228369	0.001283555
708	0.004427991	0.001093030	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
709	0.011622435	0.005270601	0.004784798	0.004864175	0.004763974	0.004580378	0.004781787
710	0.010550009	0.004869893	0.003952076	0.004008835	0.003928726	0.003751939	0.003174801
711	0.001591625	0.000907060	0.000875837	0.000884238	0.000902378	0.000902565	0.000991998
712	0.000926081	0.000562049	0.000538979	0.000539261	0.000548720	0.000548206	0.000590463
713	0.005536642	0.001857260	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
714	0.002961926	0.002482659	0.002508461	0.002498587	0.002507982	0.002509050	0.002536636
715	0.003528679	0.002997188	0.003003150	0.002990158	0.003001707	0.003002100	0.003020430
716	0.002808645	0.002262976	0.002286688	0.002278076	0.002286520	0.002287727	0.002311514
717	0.002069000	0.001412370	0.001412865	0.001408066	0.001413662	0.001415519	0.001442061
718	0.002772883	0.002054052	0.002056185	0.002048176	0.002056088	0.002057201	0.002079255
719	0.002284904	0.001785186	0.001779633	0.001772499	0.001779657	0.001780230	0.001795986
720	0.001943047	0.001318966	0.001315437	0.001310570	0.001316134	0.001317428	0.001338489
721	0.001486386	0.000656270	0.000648572	0.000647343	0.000653732	0.000653197	0.000694281
722	0.001173577	0.000074864	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
723	0.001390231	0.000847073	0.000810528	0.000809612	0.000822031	0.000821744	0.000880073
724	0.000907682	0.000374379	0.000446970	0.000446251	0.000450722	0.000451277	0.000481710
725	0.001281445	0.000586988	0.000576490	0.000575416	0.000581106	0.000580634	0.000617345
726	0.000342238	0.000101349	0.000126653	0.000126446	0.000127736	0.000127931	0.000136776
727	0.000286818	0.000151832	0.000164054	0.000164195	0.000167138	0.000167326	0.000181621
728	0.000427061	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
729	0.000105395	0.000085999	0.000096299	0.000082271	0.000068151	0.000048581	0.000049791
730	0.000075705	0.000064274	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
731	0.000030220	0.000000062	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
732	0.000031389	0.000000047	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
733	0.000042765	0.000000081	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
734	0.000044071	0.000000091	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
735	0.000046978	0.000000096	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
736	0.000035768	0.000000045	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
737	0.000019695	0.000000039	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
738	0.000043293	0.000014276	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
739	0.000110187	0.000066396	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
740	0.000139025	0.000126769	0.000124147	0.000119130	0.000114712	0.000114446	0.000122683
741	0.000082590	0.000006145	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
742	0.000498594	0.000471021	0.000464805	0.000453390	0.000440130	0.000438511	0.000465111
743	0.000106622	0.000014703	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
744	0.000179021	0.000035748	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
745	0.000273975	0.000112346	0.000114333	0.000109988	0.000106017	0.000105732	0.000113144
746	0.000259381	0.000115987	0.000115098	0.000110726	0.000106726	0.000106434	0.000113879
747	0.000395361	0.000148918	0.000146609	0.000141056	0.000135945	0.000135580	0.000145073
748	0.000362824	0.000170913	0.000167984	0.000161620	0.000155790	0.000155345	0.000166224
749	0.000334398	0.000151869	0.000145876	0.000141030	0.000136321	0.000135819	0.000144837
750	0.000462751	0.000385307	0.000377562	0.000369260	0.000359412	0.000357758	0.000378359
751	0.000255333	0.000068586	0.000022035	0.000000000	0.000000000	0.000000000	0.000000000
752	0.000359953	0.000088172	0.000030673	0.000031290	0.000037060	0.000034702	0.000033880
753	0.000538852	0.000162816	0.000056548	0.000057042	0.000067677	0.000063289	0.000061748
754	0.000414668	0.000171069	0.000061817	0.000060648	0.000071967	0.000067518	0.000066180
755	0.000513398	0.000212393	0.000089698	0.000081625	0.000096320	0.000094403	0.000093890
756	0.000672958	0.000280484	0.000117595	0.000106999	0.000126446	0.000123912	0.000123344
757	0.003755843	0.003849849	0.003924102	0.003839082	0.003750943	0.003763144	0.003969917
758	0.003033937	0.003078372	0.003122318	0.003068170	0.003000667	0.003000641	0.003153351
759	0.003114729	0.003170863	0.003166909	0.003159791	0.003098309	0.003087255	0.003271983
760	0.002846685	0.002884054	0.002898379	0.002853284	0.002804508	0.002795794	0.002941297
761	0.002510898	0.002117964	0.001772721	0.001791462	0.001682293	0.001590099	0.001494542
762	0.002587676	0.002608532	0.002533511	0.002414483	0.002355557	0.002418668	0.002650275
763	0.002712580	0.002742104	0.002685808	0.002651496	0.002621983	0.002596240	0.002746512
764	0.002740721	0.002704174	0.002562151	0.002544095	0.002478951	0.002559624	0.002648181
765	0.002497513	0.002480257	0.002369257	0.002250398	0.002183782	0.002290985	0.002566009
766	0.002318526	0.002297660	0.002184134	0.002065614	0.002011344	0.001977042	0.001904951
767	0.002184549	0.002165968	0.002098477	0.001989252	0.001932134	0.001977969	0.001945289
768	0.002621618	0.002650877	0.002586289	0.002525881	0.002503708	0.002469987	0.002626626
769	0.002491676	0.002515190	0.002418365	0.002388736	0.002365351	0.002323440	0.002484757
770	0.002315320	0.002327049	0.002235684	0.002209396	0.002186528	0.002150100	0.002295436
771	0.002616747	0.002583390	0.002482251	0.002453617	0.002428417	0.002443564	0.002546911
772	0.003005646	0.002964117	0.002803879	0.002784846	0.002706907	0.002804945	0.002901115
773	0.000975683	0.000737926	0.000642556	0.000637874	0.000640906	0.000620005	0.000673375
774	0.001065518	0.000725400	0.000645766	0.000641461	0.000644077	0.000624783	0.000673415
775	0.000920049	0.000378588	0.000162453	0.000145233	0.000173430	0.000167793	0.000166935
776	0.001037991	0.000458477	0.000263776	0.000253308	0.000266143	0.000291085	0.000271059
777	0.001158438	0.000520006	0.000298414	0.000286501	0.000301094	0.000329438	0.000306653
778	0.001188675	0.000532802	0.000322072	0.000293574	0.000308570	0.000337535	0.000314185
779	0.001477532	0.000607435	0.000401983	0.000321107	0.000344412	0.000347562	0.000369671
780	0.001185961	0.000479457	0.000210693	0.000201811	0.000219189	0.000231677	0.000215870
781	0.001277229	0.000514370	0.000268499	0.000266667	0.000280295	0.000306175	0.000285176
782	0.001175252	0.000527141	0.000303593	0.000290769	0.000305874	0.000334273	0.000311313
783	0.001132664	0.000716683	0.000394802	0.000451619	0.000450632	0.000494223	0.000490920
784	0.002371403	0.001581284	0.001654060	0.001416911	0.001504073	0.001573890	0.001461565
785	0.002115245	0.001802900	0.001678675	0.001510671	0.001635382	0.001597553	0.001639146
786	0.002422689	0.002371233	0.002232761	0.001957647	0.002164301	0.002131280	0.002158432
787	0.002601706	0.002545930	0.002402897	0.002220405	0.002331957	0.002313540	0.002349643
788	0.001883097	0.001623325	0.001244365	0.001031900	0.001262541	0.001183802	0.001461468
789	0.003426257	0.003359318	0.003180674	0.002804451	0.003104474	0.003053700	0.003136424
790	0.014150058	0.012738670	0.011355908	0.010764674	0.010969239	0.011122942	0.011446729
791	0.014623581	0.013303514	0.011904670	0.011890801	0.011429827	0.012113671	0.012560439
792	0.018151329	0.017550899	0.016856665	0.016692504	0.016404133	0.016571345	0.017088494
793	0.019424432	0.018577286	0.017818533	0.017543911	0.017126561	0.017339712	0.017978460
794	0.020673334	0.019968333	0.019320903	0.019035593	0.018683080	0.018834476	0.019435722
795	0.019225731	0.018611233	0.018022706	0.017634572	0.017300890	0.017391543	0.018111405
796	0.019038543	0.018418004	0.017794885	0.017385332	0.017063650	0.017129729	0.017910994
797	0.016829570	0.016398161	0.015842307	0.015685423	0.015429293	0.015574650	0.016145965
798	0.023769725	0.023188827	0.022478765	0.022214521	0.021893588	0.022098543	0.022777763
799	0.023893841	0.023251701	0.022614785	0.022198441	0.021860171	0.021942923	0.022735261
800	0.023224782	0.022608397	0.022026699	0.021635267	0.021323432	0.021363375	0.022145150
801	0.021499100	0.020845690	0.020226885	0.019817706	0.019459765	0.019576570	0.020365013
802	0.020610948	0.020069231	0.019515210	0.019147028	0.018865070	0.018922291	0.019607999
803	0.017724474	0.017279786	0.016790012	0.016616202	0.016381231	0.016540959	0.017056200
804	0.018248563	0.017807892	0.017252203	0.017092994	0.016878128	0.017003927	0.017514140
805	0.022335778	0.021812549	0.021236555	0.020990363	0.020727298	0.020833769	0.021499416
806	0.020447007	0.019978982	0.019431046	0.019195470	0.019013421	0.019131888	0.019701824
807	0.022436825	0.021909727	0.021250352	0.020959304	0.020665315	0.020811285	0.021493757
808	0.021784533	0.021305702	0.020788450	0.020361124	0.020164787	0.020146389	0.020941404
809	0.019113116	0.018662427	0.018202097	0.017907009	0.017675572	0.017730454	0.018304196
810	0.019747939	0.019224240	0.018704405	0.018374961	0.018089893	0.018171093	0.018814538
811	0.016422925	0.015969940	0.015512075	0.015217629	0.015004217	0.015064120	0.015602155
812	0.017577344	0.017268135	0.016933176	0.016543061	0.016452732	0.016577466	0.017093277
813	0.015102282	0.014782504	0.014387577	0.014133449	0.013982663	0.014063275	0.014537733
814	0.010797007	0.010484731	0.010168240	0.009957451	0.009796622	0.009871834	0.010261116
815	0.014751479	0.014146703	0.013566486	0.013029724	0.012570254	0.012685227	0.013541171
816	0.012991004	0.012401515	0.011810190	0.011289071	0.010869690	0.010909486	0.011806278
817	0.010964506	0.010434975	0.010099299	0.009826452	0.009568106	0.009720339	0.010028154
818	0.015436679	0.014800073	0.014231470	0.013889525	0.013578536	0.013720932	0.014325547
819	0.014446233	0.013892147	0.013373953	0.013071048	0.012796976	0.012924049	0.013468163
820	0.011345662	0.010926795	0.010512804	0.010255569	0.010090024	0.010132611	0.010575481
821	0.010991211	0.010618020	0.010221116	0.009960252	0.009764443	0.009819172	0.010287519
822	0.010561936	0.009919543	0.009276878	0.009231573	0.009033528	0.009286970	0.009539674
823	0.012674394	0.012317520	0.011889870	0.011749527	0.011531866	0.011667696	0.012107049
824	0.009123529	0.008857136	0.008588579	0.008453349	0.008320933	0.008429638	0.008762484
825	0.009058014	0.008830960	0.008540081	0.008409250	0.008293287	0.008330899	0.008690490
826	0.005770202	0.005587740	0.005398500	0.005276235	0.005184622	0.005212155	0.005446117
827	0.006999458	0.006709771	0.006426310	0.006234703	0.006096372	0.006144832	0.006510944
828	0.007605460	0.007333205	0.007064958	0.006884375	0.006752910	0.006795010	0.007134445
829	0.010695349	0.010214010	0.009950409	0.009646780	0.009313665	0.009487627	0.009886874
830	0.010212195	0.009863133	0.009595466	0.009379335	0.009111006	0.009273110	0.009724353
831	0.009555514	0.009178901	0.008821056	0.008588648	0.008414919	0.008472982	0.008892606
832	0.006528563	0.006316208	0.006149445	0.006024450	0.005868341	0.005949050	0.006212406
833	0.010029183	0.009581104	0.009279574	0.008857908	0.008467194	0.008598798	0.009187078
834	0.010078205	0.009684384	0.009409260	0.009104348	0.008796225	0.008897045	0.009404479
835	0.008213919	0.007865171	0.007632536	0.007296426	0.006997560	0.007107826	0.007543241
836	0.007848870	0.007509028	0.007267206	0.006898735	0.006553668	0.006671376	0.007150588
837	0.007048418	0.006825474	0.006676791	0.006497623	0.006316766	0.006402199	0.006590317
838	0.003601050	0.003484042	0.003395444	0.003307018	0.003213055	0.003251098	0.003424117
839	0.003395333	0.003293632	0.003215459	0.003136458	0.003053317	0.003086390	0.003239991
840	0.005854024	0.005645095	0.005498824	0.005336312	0.005172271	0.005226256	0.005493260
841	0.005818264	0.005629029	0.005501718	0.005335999	0.005180690	0.005229330	0.005468700
842	0.006939747	0.006669157	0.006487161	0.006230382	0.006050243	0.006129743	0.006438012
843	0.007366799	0.007138397	0.007003950	0.006815526	0.006657409	0.006739818	0.006950658
844	0.001822709	0.001772348	0.001729618	0.001701387	0.001668615	0.001680840	0.001745091
845	0.001700514	0.001656869	0.001620757	0.001585132	0.001551695	0.001562213	0.001628265
846	0.003535145	0.003402265	0.003311734	0.003183463	0.003069381	0.003105036	0.003282248
847	0.004796951	0.004592753	0.004453406	0.004256748	0.004082035	0.004136635	0.004410074
848	0.004048327	0.003936090	0.003844000	0.003693345	0.003621979	0.003678970	0.003788903
849	0.003011637	0.002927375	0.002860247	0.002744556	0.002688308	0.002725276	0.002803420
850	0.003243872	0.003151998	0.003076069	0.002950564	0.002892386	0.002938406	0.003028545
851	0.007313211	0.007147701	0.007032663	0.006846176	0.006702864	0.006768049	0.006911443
852	0.007740818	0.007554175	0.007409154	0.007161573	0.007046944	0.007108816	0.007257328
853	0.008299112	0.008084488	0.007920696	0.007640480	0.007513311	0.007582796	0.007747612
854	0.008412253	0.008209496	0.008050340	0.007781914	0.007652729	0.007723624	0.007898064
855	0.008375180	0.008154711	0.007970808	0.007648929	0.007416147	0.007508955	0.007728746
856	0.008631248	0.008449887	0.008263635	0.007992057	0.007852433	0.007892172	0.008044957
857	0.009486109	0.009189422	0.008945989	0.008516638	0.008277690	0.008356639	0.008576169
858	0.010693095	0.010400918	0.010164302	0.009761504	0.009547909	0.009618957	0.009828077
859	0.010376238	0.010103362	0.009885635	0.009516472	0.009351797	0.009420801	0.009626940
860	0.010472103	0.010170272	0.009925495	0.009513712	0.009309325	0.009388216	0.009613860
861	0.009405636	0.009097527	0.008847792	0.008425838	0.008213038	0.008309815	0.008544171
862	0.010966682	0.010594406	0.010286720	0.009764814	0.009504081	0.009621780	0.009905931
863	0.011435879	0.010936853	0.010523377	0.009760299	0.009334262	0.009474487	0.009866165
864	0.008721248	0.008362700	0.008111041	0.007703848	0.007517482	0.007648630	0.007880247
865	0.007882271	0.007577322	0.007285827	0.006931401	0.006856889	0.006955688	0.007274074
866	0.007429129	0.007206313	0.007040381	0.006759015	0.006615068	0.006737002	0.006943073
867	0.006455947	0.006309569	0.006137122	0.005883886	0.005802126	0.005836564	0.006005674
868	0.004894229	0.004752804	0.004639421	0.004447369	0.004363787	0.004401056	0.004506044
869	0.007268056	0.006986177	0.006755696	0.006358408	0.006158547	0.006253902	0.006465858
870	0.009752357	0.009357639	0.009035019	0.008485416	0.008209111	0.008336828	0.008630664
871	0.007451811	0.007170446	0.006934491	0.006533043	0.006334581	0.006456602	0.006707081
872	0.005840188	0.005625775	0.005446593	0.005140239	0.004988034	0.005082477	0.005273108
873	0.004328003	0.004302428	0.004101126	0.003908787	0.003963292	0.003874711	0.004047271
874	0.002047089	0.002032686	0.001939544	0.001848425	0.001871491	0.001832653	0.001912753
875	0.001859321	0.001838892	0.001781981	0.001720911	0.001728849	0.001716916	0.001774791
876	0.008376126	0.008161740	0.008010378	0.007840803	0.007754452	0.007857827	0.008032382
877	0.007117918	0.006920140	0.006757233	0.006654166	0.006569996	0.006659200	0.006850319
878	0.006277964	0.006123670	0.006031938	0.005955887	0.005895314	0.005969831	0.006081842
879	0.008516607	0.008249226	0.008106623	0.007978354	0.007905765	0.008003365	0.008163577
880	0.008252564	0.007983832	0.007821413	0.007665141	0.007585499	0.007679765	0.007847173
881	0.010410083	0.010105410	0.009930315	0.009758647	0.009668785	0.009786020	0.009979085
882	0.010517280	0.010179459	0.009995319	0.009825141	0.009740809	0.009862705	0.010081918
883	0.008187327	0.007927355	0.007787234	0.007648043	0.007569456	0.007672228	0.007838261
884	0.007064304	0.006776734	0.006644740	0.006441798	0.006325438	0.006467949	0.006603713
885	0.010787504	0.010411894	0.010189259	0.009884223	0.009732333	0.009882200	0.010083711
886	0.006159824	0.005919718	0.005805879	0.005634446	0.005509009	0.005654281	0.005767707
887	0.009419220	0.009176192	0.008998941	0.008789971	0.008685751	0.008821579	0.008959577
888	0.008525507	0.008302792	0.008146956	0.007956989	0.007858464	0.007978461	0.008103643
889	0.008843610	0.008558547	0.008416481	0.008195478	0.008062988	0.008203270	0.008340168
890	0.008770706	0.008431361	0.008196422	0.007997953	0.007971237	0.008115523	0.008384953
891	0.005158022	0.005000776	0.004903486	0.004811895	0.004781800	0.004853062	0.004913889
892	0.006659715	0.006510957	0.006376612	0.006228687	0.006146111	0.006246471	0.006355613
893	0.004448682	0.004346294	0.004261348	0.004174572	0.004172862	0.004204562	0.004309496
894	0.003332396	0.003246613	0.003198684	0.003151281	0.003134461	0.003178209	0.003191930
895	0.002360788	0.002293723	0.002259936	0.002230776	0.002220886	0.002247127	0.002225994
896	0.002283943	0.002237186	0.002199690	0.002160292	0.002157247	0.002172253	0.002208107
897	0.002056117	0.002036078	0.001991032	0.001945046	0.001952830	0.001946399	0.001985638
898	0.001334509	0.001306721	0.001285006	0.001261899	0.001259570	0.001268401	0.001283010
899	0.011526014	0.010476585	0.009542723	0.009478948	0.009257921	0.009529251	0.010141656
900	0.010667068	0.009874806	0.009232651	0.009181069	0.009041092	0.009217167	0.009664164
901	0.008578594	0.008009116	0.007552925	0.007527809	0.007392132	0.007549493	0.007838515
902	0.010978390	0.010307916	0.009807288	0.009755902	0.009645753	0.009807528	0.010168021
903	0.012752996	0.012132668	0.011873009	0.011754226	0.011749359	0.011812770	0.012263676
904	0.012808735	0.011937884	0.011289797	0.011179609	0.010981348	0.011270978	0.011815314
905	0.011428648	0.010653184	0.010112681	0.010022609	0.009863885	0.010139747	0.010537747
906	0.009600050	0.009004267	0.008588222	0.008526569	0.008396926	0.008607479	0.008901537
907	0.012926963	0.012144888	0.012017318	0.011893613	0.011967925	0.012075062	0.012345651
908	0.009624698	0.009018332	0.008912835	0.008818894	0.008872579	0.008954885	0.009163000
909	0.010066265	0.009160653	0.008992796	0.008926123	0.008948958	0.009069670	0.009269720
910	0.008549794	0.008259254	0.008095265	0.008019803	0.007966606	0.008045951	0.008185727
911	0.010164285	0.009688306	0.009322305	0.009280022	0.009193398	0.009298040	0.009561058
912	0.007405068	0.007156863	0.007000003	0.006908196	0.006854072	0.006936452	0.007051851
913	0.008865667	0.008449773	0.008240399	0.008179703	0.008123777	0.008262139	0.008480814
914	0.008441317	0.007943718	0.007734416	0.007695121	0.007647223	0.007813841	0.007940528
915	0.010132620	0.009707196	0.009443483	0.009407279	0.009349976	0.009483950	0.009715303
916	0.008047585	0.007712305	0.007502961	0.007474339	0.007428480	0.007533998	0.007715870
917	0.006986307	0.006716469	0.006546537	0.006523563	0.006485595	0.006571010	0.006713403
918	0.008953913	0.008600083	0.008378427	0.008348518	0.008299727	0.008410870	0.008602482
919	0.007157126	0.006790856	0.006636811	0.006615760	0.006585515	0.006661667	0.006761848
920	0.007440686	0.007013395	0.006811038	0.006790433	0.006724878	0.006847981	0.006962681
921	0.010298629	0.009545592	0.009438880	0.009417264	0.009371770	0.009496617	0.009622534
922	0.008606322	0.007938597	0.007809944	0.007760146	0.007776546	0.007865431	0.007997640
923	0.008550978	0.007868412	0.007745645	0.007717549	0.007709058	0.007805448	0.007896984
924	0.008421596	0.007778955	0.007663467	0.007637249	0.007627891	0.007719250	0.007806033
925	0.005740475	0.005084015	0.004987302	0.004969528	0.004963513	0.005027000	0.005067694
926	0.009334811	0.008685021	0.008572552	0.008550661	0.008538182	0.008632196	0.008708798
927	0.007228596	0.006708243	0.006617768	0.006600224	0.006590118	0.006664915	0.006727916
928	0.006797195	0.006343925	0.006255132	0.006241170	0.006213871	0.006298217	0.006350300
929	0.005622974	0.005293515	0.005233422	0.005217354	0.005196825	0.005253036	0.005063884
930	0.013231858	0.012324868	0.012037403	0.011985562	0.011930091	0.011990101	0.012277366
931	0.018296407	0.017085521	0.016923372	0.016804508	0.016777428	0.016826060	0.017205773
932	0.010472101	0.010004743	0.009934436	0.009883126	0.009869464	0.009893839	0.010141360
933	0.014140614	0.012840556	0.013059808	0.012961798	0.013046577	0.013068903	0.013425722
934	0.015337596	0.013777267	0.014135668	0.014066669	0.014152461	0.014163285	0.014545651
935	0.013656040	0.012459874	0.012662343	0.012615884	0.012659842	0.012665689	0.012932041
936	0.015459885	0.014110564	0.014352114	0.014299807	0.014348556	0.014357641	0.014660264
937	0.014109075	0.012627429	0.013149751	0.013107667	0.013114729	0.013151047	0.013396566
938	0.011984769	0.010680280	0.011123087	0.011085496	0.011092190	0.011123195	0.011336277
939	0.011679736	0.010452013	0.010922720	0.010850458	0.010924668	0.011008258	0.011278025
940	0.010994808	0.009851826	0.010419775	0.010359942	0.010414421	0.010520542	0.010765781
941	0.009107251	0.008139810	0.008574752	0.008528386	0.008573745	0.008648246	0.008848430
