X,Y,masterid,start,end,time_diff,short_span,bc_ped_noi,bc_ped_nof,bc_ped_svA,bc_ped_svB,bc_ped_svC,bc_ped_svO,bc_ped_c_score,ac_ped_noi,ac_ped_nof,ac_ped_svA,ac_ped_svB,ac_ped_svC,ac_ped_svO,ac_ped_c_score,d_ped_noi,d_ped_nof,d_ped_svA,d_ped_svB,d_ped_svC,d_ped_svO,d_ped_c_score,sip_id,combo_treatment
-73.945056285199271,40.74766389042059,23391,2011-06-01 00:00:00,2011-11-30 00:00:00,182,1095,2,0,0,0,2,0,4,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-4,"{11-RIS-01.0,11-BP-03.0}","{""Bike Facility-Standard-Consistent"",""Added Median (Non-Tips)-Flush-None"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Sharrows-Consistent"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1""}"
-73.944787188034979,40.748400817223931,21780,2011-11-01 00:00:00,2011-11-30 00:00:00,29,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-BP-03.0},"{""Bike Facility-Sharrows-Consistent"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None""}"
-73.94384207154674,40.747429623383844,12251,2011-06-01 00:00:00,2011-06-30 00:00:00,29,1095,1,0,0,0,1,0,2,2,0,0,0,2,0,4,1,0,0,0,1,0,2,{11-RIS-01.0},"{""Bike Facility-Standard-Consistent"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Added Median (Non-Tips)-Flush-None""}"
-73.94426542218099,40.749040654825095,19475,2011-11-01 00:00:00,2011-11-30 00:00:00,29,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{11-BP-03.0},"{""Moving Lane Changes-Narrowed-None"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None""}"
-73.94370798519337,40.749675798954314,7325,2011-11-01 00:00:00,2011-11-30 00:00:00,29,1095,1,0,0,1,0,0,4,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-4,{11-BP-03.0},"{""Bike Facility-Sharrows-Consistent"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None""}"
-73.94583100272078,40.757809206949631,31297,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-GW-06.0},"{""Bike Facility-Sharrows-Split"",""Bike Facility-Protected-Split""}"
-73.943303551989558,40.760657940340984,40009,2013-09-01 00:00:00,2013-11-30 00:00:00,90,396,2,0,0,0,2,0,4,0,0,0,0,0,0,0,-2,0,0,0,-2,0,-4,{13-GW-06.0},"{""Bike Facility-Sharrows-Split"",""Bike Facility-Protected-Split""}"
-73.977405800888931,40.771538333783134,18348,2012-10-01 00:00:00,2012-11-30 00:00:00,60,761,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{12-BP-14.0},"{""Moving Lane Changes-Removed-None""}"
-73.976685560777469,40.772551157212952,11693,2012-10-01 00:00:00,2012-11-30 00:00:00,60,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-BP-14.0},"{""Moving Lane Changes-Removed-None""}"
-73.978799827087755,40.777409560556663,26271,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,7,0,0,1,6,0,16,2,0,1,0,1,0,9,-5,0,1,-1,-5,0,-7,{13-BP-10.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Signal Hardware-Left Turn--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Bike--1"",""Turn Bays-None--1""}"
-73.978292442784166,40.778095523677955,8602,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,1,1,0,0,1,0,12,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,-12,{13-BP-10.0},"{""Ped Ramps-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1""}"
-73.977830543877275,40.778729731490216,35060,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{13-BP-10.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.97595517399273,40.776219754447631,22723,2012-06-01 00:00:00,2013-07-31 00:00:00,425,518,1,0,0,0,1,0,2,4,0,0,0,4,0,8,3,0,0,0,3,0,6,"{12-BP-05.0,13-RIS-07.0}","{""Bike Facility-Buffered-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Street Closure-None""}"
-73.977368458370606,40.779364252530598,2815,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,4,0,1,1,2,0,15,0,0,0,0,0,0,0,-4,0,-1,-1,-2,0,-15,{13-BP-10.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.976903142331551,40.77999735722284,13733,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-BP-10.0},"{""Ped Ramps-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1""}"
-73.976416696316036,40.780650557558694,36660,2010-08-01 00:00:00,2013-11-30 00:00:00,1217,396,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,"{10-BP-04.0,13-BP-10.0}","{""Ped Ramps-None--1"",""Tactile Strips-None--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.97598141486138,40.781266858485353,5579,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{10-BP-04.0},"{""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.974851603323359,40.776688433043127,2759,2012-06-01 00:00:00,2013-07-31 00:00:00,425,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{12-BP-05.0,13-RIS-07.0,12-BP-14.0}","{""Bike Facility-Buffered-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Street Closure-None""}"
-73.97468354304948,40.774707898374565,31981,2012-06-01 00:00:00,2012-11-30 00:00:00,182,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{12-BP-05.0,12-BP-14.0}","{""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Buffered-None""}"
-73.973028061383303,40.774030668849768,35624,2012-06-01 00:00:00,2012-07-31 00:00:00,60,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{12-BP-05.0},"{""Crosswalk Markings-High Vis--1"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Buffered-None""}"
-73.973023228096295,40.77838556098672,34069,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.975480323785945,40.781951115400233,17770,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,1,0,0,0,1,0,2,3,0,0,1,2,0,8,2,0,0,1,1,0,6,{10-BP-04.0},"{""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.974985136991691,40.782630536555132,43535,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,1,0,0,0,1,0,2,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-2,{10-BP-04.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.974540455299078,40.783242538026414,17286,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,11,0,0,0,11,0,22,3,0,2,0,1,0,16,-8,0,2,0,-10,0,-6,{10-BP-04.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tree Pits-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",""Turn Bays-None--1""}"
-73.974058182593978,40.783901119415589,2178,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,1,0,0,0,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,{10-BP-04.0},"{""Signal Timing Change-Split Phase--1"",""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.973596271861581,40.784538128276317,37195,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,2,0,0,1,1,0,6,5,0,0,2,3,0,14,3,0,0,1,2,0,8,{10-BP-04.0},"{""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.97313390529051,40.785170147242262,35472,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,1,0,0,0,1,0,2,3,0,1,0,2,0,11,2,0,1,0,1,0,9,{10-BP-04.0},"{""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Signal Hardware-Left Turn--1"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.972672310869953,40.785804603033995,9746,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,2,0,0,0,2,0,4,2,0,0,0,2,0,4,0,0,0,0,0,0,0,{10-BP-04.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.972174150059175,40.786486460378477,35753,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,10,0,1,3,6,0,31,6,1,0,3,3,0,28,-4,1,-1,0,-3,0,-3,{10-BP-04.0},"{""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1""}"
-73.968675719329312,40.773120537199809,8858,2012-06-01 00:00:00,2013-07-31 00:00:00,425,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{12-BP-05.0,13-RIS-07.0,12-BP-14.0}","{""Bike Facility-Curbside-Split"",""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None"",""Bike Facility-Curbside-Consistent"",""Signal Hardware-None-Standard"",""Bike Facility-Buffered-None"",""Crosswalk Markings-High Vis-None"",""Ped Crossing Signs-None-None""}"
-73.971028793362692,40.77994524179028,30733,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.969364198688567,40.782651772952647,1659,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.971680483311431,40.787163246783877,17692,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,2,0,1,0,1,0,9,1,0,1,0,0,0,7,-1,0,0,0,-1,0,-2,{10-BP-04.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.971221564712664,40.787792611204466,20964,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{10-BP-04.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.970763348849047,40.788420747434593,8840,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,2,0,1,0,1,0,9,1,0,0,0,1,0,2,-1,0,-1,0,0,0,-7,{10-BP-04.0},"{""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.970299246007031,40.789052753320753,19767,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,4,0,0,2,2,0,12,0,0,0,0,0,0,0,-4,0,0,-2,-2,0,-12,{10-BP-04.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tree Pits-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Signal Hardware-Left Turn--1"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.969850815623005,40.789673631190752,3897,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,1,0,0,1,0,0,4,2,0,0,1,1,0,6,1,0,0,0,1,0,2,{10-BP-04.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.96939097592697,40.790295800949544,31789,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,5,0,0,0,5,0,10,2,0,0,1,1,0,6,-3,0,0,1,-4,0,-4,{10-BP-04.0},"{""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Signal Hardware-Left Turn--1"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.954839749581708,40.794287375558888,10192,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.968927829449797,40.790927292607051,26569,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,4,0,0,1,3,0,10,3,0,0,0,3,0,6,-1,0,0,-1,0,0,-4,{10-BP-04.0},"{""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1""}"
-73.916943544879473,40.669717058177014,31688,2009-11-01 00:00:00,2009-12-31 00:00:00,60,1095,1,0,0,1,0,0,4,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-4,{09-BP-13.0},"{""Bike Facility-Sharrows-Split""}"
-73.968470605917574,40.791562937972436,40212,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,2,0,1,0,1,0,9,3,0,0,0,3,0,6,1,0,-1,0,2,0,-3,{10-BP-04.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Signal Hardware-Left Turn--1"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.967039476034557,40.772461218727393,5890,2012-06-01 00:00:00,2013-07-31 00:00:00,425,518,1,0,1,0,0,0,7,1,0,0,0,1,0,2,0,0,-1,0,1,0,-5,"{12-BP-05.0,13-RIS-07.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None"",""Bike Facility-Curbside-Consistent"",""Signal Hardware-None-Standard"",""Crosswalk Markings-High Vis-None"",""Ped Crossing Signs-None-None""}"
-73.966464927528392,40.778186385902785,16912,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.967215654986461,40.784476094050859,38445,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.966759185301029,40.787815308938846,33583,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.968016032114235,40.792184524487986,16765,2010-08-01 00:00:00,2010-10-31 00:00:00,91,1095,3,0,0,1,2,0,8,3,0,0,2,1,0,10,0,0,0,1,-1,0,2,{10-BP-04.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.967529948263348,40.792858567926899,4269,2010-08-01 00:00:00,2013-11-30 00:00:00,1217,396,3,0,0,1,2,0,8,1,0,0,1,0,0,4,-2,0,0,0,-2,0,-4,"{10-BP-04.0,13-BP-10.0}","{""Parking Space Removed-None-None"",""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Signal Hardware-Bike--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1""}"
-73.967015592610878,40.793556965992835,4061,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,3,0,0,1,2,0,8,3,0,0,1,2,0,8,0,0,0,0,0,0,0,{13-BP-10.0},"{""Ped Ramps-None--1"",""Parking Space Removed-None-None"",""Tree Pits-None--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1""}"
-73.965628245931853,40.795456218534206,10490,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{13-BP-10.0},"{""Ped Ramps-None--1"",""Parking Space Removed-None-None"",""Tactile Strips-None--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.962855710507299,40.781595507365175,29072,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.963690475346752,40.790826314882658,41918,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.962559821595363,40.791635782237528,36843,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.963845048428908,40.79791699084732,36907,2013-07-01 00:00:00,2013-11-30 00:00:00,152,396,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,2,{13-BP-10.0},"{""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.959310968714846,40.794399252887558,41784,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.95729410078124,40.77428355453587,16095,2013-10-01 00:00:00,2013-10-31 00:00:00,30,426,4,0,1,1,2,0,15,4,0,0,2,2,0,12,0,0,-1,1,0,0,-3,{13-BP-04.0},"{""Turn Bays-None--1"",Delineators-None--1,""Tactile Strips-None--1"",Neckdown-None--1}"
-73.953983702280652,40.778822109715591,41353,2013-10-01 00:00:00,2013-10-31 00:00:00,30,426,3,0,0,2,1,0,10,3,0,0,1,2,0,8,0,0,0,-1,1,0,-2,{13-BP-04.0},"{""Signal Timing Change-LPI--1"",Neckdown-None--1,""Tactile Strips-None--1"",Delineators-None--1,""Turn Bays-None--1""}"
-73.957394092924687,40.789475290369907,6306,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.957033830918945,40.797279804580128,9456,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.954334271661267,40.798154521032814,26200,2012-10-01 00:00:00,2013-07-31 00:00:00,303,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{13-RIS-07.0,12-BP-14.0}","{""Moving Lane Changes-Street Closure-None"",""Moving Lane Changes-Removed-None""}"
-73.953648600231375,40.771024107544747,12767,2013-03-01 00:00:00,2013-10-31 00:00:00,244,426,4,0,0,1,3,0,10,1,0,0,0,1,0,2,-3,0,0,-1,-2,0,-8,{13-BP-02.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.953187476066105,40.771656893878031,3378,2013-03-01 00:00:00,2013-10-31 00:00:00,244,426,2,0,0,2,0,0,8,4,0,0,0,3,1,7,2,0,0,-2,3,1,-1,{13-BP-02.0},"{""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1""}"
-73.952687524665535,40.77234302078638,13308,2013-03-01 00:00:00,2013-10-31 00:00:00,244,426,3,0,1,2,0,0,15,1,0,0,0,1,0,2,-2,0,-1,-2,1,0,-13,{13-BP-02.0},"{""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Tactile Strips-None--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Signal Hardware-Standard--1"",""Tree Pits-None--1""}"
