x,y,sip_id_x,masterid,start,end,before_crash,after_crash,short_span,pdiff,sip_id_y,combo_treatment
-73.963870875763718,40.757008077527601,11-BP-01.0,25354,2011-06-30 00:00:00,2011-09-13 00:00:00,12,6,-1,-1,11-BP-01.0,"(""Bike Facility-Sharrows-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-None"",""Parking Markings-Parking Stripe-None"")"
-73.963411121298833,40.757637313436661,11-BP-01.0,31685,2011-06-30 00:00:00,2011-09-13 00:00:00,7,7,-1,0,11-BP-01.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-None"")"
-73.964313536439818,40.760599230914309,13-BP-18.0,28344,2013-10-10 00:00:00,2013-11-06 00:00:00,9,3,420,-2,13-BP-18.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-Split"",""Bike Facility-Buffered-Split"")"
-73.961965736849749,40.759619459972214,13-BP-18.0,26214,2013-10-10 00:00:00,2013-11-06 00:00:00,10,1,420,-9,13-BP-18.0,"(""Bike Facility-Protected-None"",""Bike Facility-Sharrows-Consistent"",""Signal Hardware-Bike--1"",""Bike Facility-Sharrows-Consistent"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"")"
-73.961522085756968,40.76023036005374,13-BP-18.0,31537,2013-10-10 00:00:00,2013-11-06 00:00:00,3,3,420,0,13-BP-18.0,"(""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"")"
-73.960600276434391,40.761484853967097,12-BP-01.0,9788,2012-04-02 00:00:00,2012-06-01 00:00:00,16,11,-1,-0.454545454545455,12-BP-01.0,"(""Ped Refuge Island-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",""Signal Hardware-Standard--1"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",Delineators-None--1,Delineators-None--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"")"
-73.960137877471624,40.762105652197718,12-BP-01.0,41774,2012-04-02 00:00:00,2012-06-01 00:00:00,3,4,-1,0.25,12-BP-01.0,"(""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Ped Ramps-None--1"",Delineators-None--1,""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"")"
-73.959694398220876,40.762739570085401,12-BP-01.0,39312,2012-04-02 00:00:00,2012-06-01 00:00:00,4,3,-1,-0.333333333333333,12-BP-01.0,"(Delineators-None--1,""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Parking Space Removed-None--1"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Parking Markings-Parking Stripe-None"",Delineators-None--1,""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"")"
-73.95923908816674,40.763366157322451,12-BP-01.0,31385,2012-04-02 00:00:00,2012-06-01 00:00:00,5,1,-1,-4,12-BP-01.0,"(""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",Delineators-None--1,""Ped Refuge Island-None--1"",""Parking Markings-Parking Stripe-None"",Delineators-None--1,""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"")"
-73.958780811532776,40.763990016718012,12-BP-01.0,14440,2012-04-02 00:00:00,2012-06-01 00:00:00,3,2,-1,-0.5,12-BP-01.0,"(""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"")"
-73.958321340224572,40.764616629346754,12-BP-01.0,29958,2012-04-02 00:00:00,2012-06-01 00:00:00,4,2,-1,-1,12-BP-01.0,"(""Mixing Zone-None--1"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Parking Space Removed-None--1"")"
-73.957868742074794,40.765242324087602,12-BP-01.0,7216,2012-04-02 00:00:00,2012-06-01 00:00:00,7,4,-1,-0.75,12-BP-01.0,"(""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Removed-None"",""Ped Ramps-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",Delineators-None--1,""Tactile Strips-None--1"",Delineators-None--1)"
-73.957412025126473,40.765868753886416,12-BP-01.0,6999,2012-04-02 00:00:00,2012-06-01 00:00:00,3,1,-1,-2,12-BP-01.0,"(""Parking Space Removed-None--1"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Mixing Zone-None--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.900074130530868,40.676887172961969,12-TP-03.0,9007,2012-08-14 00:00:00,2012-11-15 00:00:00,3,2,-1,-0.5,12-TP-03.0,"(""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Tactile Strips-None--1"")"
-73.956956070574392,40.766493435127003,12-BP-01.0,5143,2012-04-02 00:00:00,2012-06-01 00:00:00,3,3,-1,0,12-BP-01.0,"(""Moving Lane Changes-Removed-None"",""Signal Hardware-Standard--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",Delineators-None--1,Delineators-None--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Ped Ramps-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"")"
-73.956495641723222,40.767118914267392,12-BP-01.0,1920,2012-04-02 00:00:00,2012-06-01 00:00:00,5,4,-1,-0.25,12-BP-01.0,"(""Moving Lane Changes-Removed-None"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Removed-None"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Mixing Zone-None--1"",""Tactile Strips-None--1"",""Ped Refuge Island-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"",""Tree Pits-None--1"",""Parking Space Removed-None--1"")"
-73.95550170848793,40.768484742930347,13-BP-02.0,34394,2013-03-26 00:00:00,2013-10-10 00:00:00,4,1,447,-3,13-BP-02.0,"(""Tactile Strips-None--1"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",Delineators-None--1)"
-73.954575408623938,40.769754856916002,13-BP-02.0,20766,2013-03-26 00:00:00,2013-10-10 00:00:00,2,1,447,-1,13-BP-02.0,"(""Tree Pits-None--1"",Delineators-None--1,""Mixing Zone-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"")"
-73.954112453298052,40.770389078142877,13-BP-02.0,38348,2013-03-26 00:00:00,2013-10-10 00:00:00,2,1,447,-1,13-BP-02.0,"(""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",Delineators-None--1,Delineators-None--1,""Tactile Strips-None--1"",""Tactile Strips-None--1"")"
-73.974540455299078,40.783242538026414,10-BP-04.0,17286,2010-08-16 00:00:00,2010-10-14 00:00:00,12,3,-1,-3,10-BP-04.0,"(""Turn Bays-None--1"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Left Turn--1"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None--1"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Bike Facility-Protected-None"",""Signal Timing Change-Split Phase--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Bike--1"",""Tactile Strips-None--1"")"
-73.949628144681711,40.748540003036879,11-RIS-01.0,22809,2011-06-13 00:00:00,2011-06-17 00:00:00,3,3,-1,0,11-RIS-01.0,"(""Crosswalk Markings-High Vis--1"",""Bike Facility-Standard-Consistent"",""Turn Bays-None--1"",""Bike Facility-Standard-Consistent"",""Turn Bays-None--1"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Moving Lane Changes-Removed-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Crosswalk Markings-High Vis--1"",""Crosswalk Markings-High Vis--1"",""Parking Markings-Parking Stripe-None"")"
-73.947355149358344,40.748107399995988,11-RIS-01.0,9285,2011-06-13 00:00:00,2011-06-17 00:00:00,5,3,-1,-0.666666666666667,11-RIS-01.0,"(""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"",""Turn Bays-None--1"",""Moving Lane Changes-Removed-None"",""Turn Bays-None--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Removed-None"",""Bike Facility-Standard-Consistent"",""Bike Facility-Standard-Consistent"")"
-73.94384207154674,40.747429623383844,11-RIS-01.0,12251,2011-06-13 00:00:00,2011-06-17 00:00:00,1,2,-1,0.5,11-RIS-01.0,"(""Bike Facility-Standard-Consistent"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Standard-Consistent"",""Added Median (Non-Tips)-Flush-None"",""Bike Facility-Standard-Consistent"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"")"
-73.978799827087755,40.777409560556663,13-BP-10.0,26271,2013-07-15 00:00:00,2013-11-21 00:00:00,9,3,405,-2,13-BP-10.0,"(""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Turn Bays-None--1"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Signal Timing Change-Split Phase--1"",""Signal Hardware-Bike--1"",""Signal Hardware-Bike--1"",Delineators-None--1,""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Left Turn--1"")"
-73.977368458370606,40.779364252530598,13-BP-10.0,2815,2013-07-15 00:00:00,2013-11-21 00:00:00,4,1,405,-3,13-BP-10.0,"(""Tactile Strips-None--1"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,Delineators-None--1,""Moving Lane Changes-Narrowed-None"")"
-73.94302941061315,40.653032888001839,11-RIS-05.0,34117,2011-08-08 00:00:00,2011-08-26 00:00:00,1,1,-1,0,11-RIS-05.0,"(""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"")"
-73.994947267299708,40.769298521311207,13-BP-21.0,27523,2013-04-01 00:00:00,2013-04-09 00:00:00,7,6,631,-0.166666666666667,13-BP-21.0,"(""Parking Markings-Parking Stripe-None"",""Bike Facility-Sharrows-None"")"
-73.975480323785945,40.781951115400233,10-BP-04.0,17770,2010-08-16 00:00:00,2010-10-14 00:00:00,1,4,-1,0.75,10-BP-04.0,"(""Ped Refuge Island-None--1"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",Delineators-None--1,""Bike Facility-Protected-None"")"
-73.94796768151042,40.778806465123012,13-BP-02.0,4469,2013-03-26 00:00:00,2013-10-10 00:00:00,3,4,447,0.25,13-BP-02.0,"(""Ped Ramps-None--1"",""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"",Delineators-None--1,""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Standard--1"",""Mixing Zone-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"")"
-73.974985136991691,40.782630536555132,10-BP-04.0,43535,2010-08-16 00:00:00,2010-10-14 00:00:00,1,2,-1,0.5,10-BP-04.0,"(Delineators-None--1,""Tactile Strips-None--1"",""Parking Markings-Parking Stripe-None"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",Delineators-None--1,""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Ped Refuge Island-None--1"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Parking Space Removed-None--1"",""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"")"
-73.974058182593978,40.783901119415589,10-BP-04.0,2178,2010-08-16 00:00:00,2010-10-14 00:00:00,1,1,-1,0,10-BP-04.0,"(""Signal Hardware-Left Turn--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",Delineators-None--1,""Signal Hardware-Bike--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Signal Timing Change-Split Phase--1"",""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Mixing Zone-None--1"")"
-73.973596271861581,40.784538128276317,10-BP-04.0,37195,2010-08-16 00:00:00,2010-10-14 00:00:00,2,6,-1,0.666666666666667,10-BP-04.0,"(""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",Delineators-None--1,""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Ped Ramps-None--1"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Ped Refuge Island-None--1"",Delineators-None--1,""Bike Facility-Protected-None"",""Tactile Strips-None--1"")"
-73.97313390529051,40.785170147242262,10-BP-04.0,35472,2010-08-16 00:00:00,2010-10-14 00:00:00,1,4,-1,0.75,10-BP-04.0,"(""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Signal Hardware-Bike--1"",""Ped Ramps-None--1"",""Signal Hardware-Left Turn--1"",""Bike Facility-Protected-None"",""Mixing Zone-None--1"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Signal Timing Change-Split Phase--1"",""Moving Lane Changes-Narrowed-None"",""Ped Refuge Island-None--1"")"
-73.972672310869953,40.785804603033995,10-BP-04.0,9746,2010-08-16 00:00:00,2010-10-14 00:00:00,2,3,-1,0.333333333333333,10-BP-04.0,"(""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"",Delineators-None--1,""Tactile Strips-None--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"")"
-73.972174150059175,40.786486460378477,10-BP-04.0,35753,2010-08-16 00:00:00,2010-10-14 00:00:00,14,7,-1,-1,10-BP-04.0,"(""Signal Timing Change-Split Phase--1"",Delineators-None--1,""Signal Hardware-Left Turn--1"",""Signal Hardware-Bike--1"",""Ped Ramps-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Turn Bays-None--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"")"
-73.971680483311431,40.787163246783877,10-BP-04.0,17692,2010-08-16 00:00:00,2010-10-14 00:00:00,2,1,-1,-1,10-BP-04.0,"(""Tactile Strips-None--1"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Ped Refuge Island-None--1"",Delineators-None--1,""Ped Refuge Island-None--1"",""Parking Markings-Parking Stripe-None"")"
-73.971221564712664,40.787792611204466,10-BP-04.0,20964,2010-08-16 00:00:00,2010-10-14 00:00:00,1,1,-1,0,10-BP-04.0,"(""Tactile Strips-None--1"",""Ped Ramps-None--1"",""Signal Timing Change-Split Phase--1"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",Delineators-None--1,""Signal Hardware-Bike--1"",""Moving Lane Changes-Narrowed-None"",""Bike Facility-Protected-None"",""Signal Hardware-Left Turn--1"",""Parking Markings-Parking Stripe-None"",""Mixing Zone-None--1"",""Tree Pits-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"")"
-73.970763348849047,40.788420747434593,10-BP-04.0,8840,2010-08-16 00:00:00,2010-10-14 00:00:00,2,1,-1,-1,10-BP-04.0,"(""Tactile Strips-None--1"",""Moving Lane Changes-Narrowed-None"",""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Bike Facility-Protected-None"",""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Tactile Strips-None--1"",""Ped Ramps-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Signal Hardware-Standard--1"",""Parking Markings-Parking Stripe-None"",Delineators-None--1,""Tree Pits-None--1"")"
-73.969850815623005,40.789673631190752,10-BP-04.0,3897,2010-08-16 00:00:00,2010-10-14 00:00:00,1,3,-1,0.666666666666667,10-BP-04.0,"(""Bike Facility-Protected-None"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",Delineators-None--1,""Ped Refuge Island-None--1"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Parking Space Removed-None--1"",""Parking Space Removed-None--1"",""Parking Markings-Parking Stripe-None"",""Signal Hardware-Standard--1"",""Signal Hardware-Standard--1"",""Ped Ramps-None--1"")"
-73.96939097592697,40.790295800949544,10-BP-04.0,31789,2010-08-16 00:00:00,2010-10-14 00:00:00,5,3,-1,-0.666666666666667,10-BP-04.0,"(""Mixing Zone-None--1"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Bike--1"",""Bike Facility-Protected-None"",Delineators-None--1,""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None--1"",""Tree Pits-None--1"",""Ped Refuge Island-None--1"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Signal Timing Change-Split Phase--1"",""Ped Ramps-None--1"",""Signal Hardware-Left Turn--1"")"
-73.940230397805792,40.653206996364432,11-RIS-05.0,17717,2011-08-08 00:00:00,2011-08-26 00:00:00,3,1,-1,-2,11-RIS-05.0,"(""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"")"
-73.940508127561714,40.606642403478595,09-RIS-11.0,2475,2009-11-02 00:00:00,2009-11-20 00:00:00,4,2,-1,-1,09-RIS-11.0,"(""Turn Bays-None--1"",""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"",""Added Median (Non-Tips)-Flush-None"",""Added Median (Non-Tips)-Flush-None"",""Parking Markings-Non-Bike WPL-None"",""Moving Lane Changes-Removed-None"")"
-73.968927829449797,40.790927292607051,10-BP-04.0,26569,2010-08-16 00:00:00,2010-10-14 00:00:00,4,3,-1,-0.333333333333333,10-BP-04.0,"(""Signal Hardware-Standard--1"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"",""Ped Ramps-None--1"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Tactile Strips-None--1"",""Tree Pits-None--1"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",Delineators-None--1,""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",Delineators-None--1)"
-73.968470605917574,40.791562937972436,10-BP-04.0,40212,2010-08-16 00:00:00,2010-10-14 00:00:00,2,3,-1,0.333333333333333,10-BP-04.0,"(""Parking Space Removed-None--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Parking Markings-Parking Stripe-None"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",""Tactile Strips-None--1"",""Bike Facility-Protected-None"",""Signal Hardware-Bike--1"",""Signal Timing Change-Split Phase--1"",Delineators-None--1,""Moving Lane Changes-Narrowed-None"",""Signal Hardware-Left Turn--1"",""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Tree Pits-None--1"",""Mixing Zone-None--1"")"
-73.968016032114235,40.792184524487986,10-BP-04.0,16765,2010-08-16 00:00:00,2010-10-14 00:00:00,3,4,-1,0.25,10-BP-04.0,"(""Signal Hardware-Standard--1"",""Moving Lane Changes-Narrowed-None"",""Parking Markings-Parking Stripe-None"",""Ped Refuge Island-None--1"",Delineators-None--1,""Signal Hardware-Standard--1"",""Bike Facility-Protected-None"",""Ped Refuge Island-None--1"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Tactile Strips-None--1"",""Parking Markings-Parking Stripe-None"",""Moving Lane Changes-Narrowed-None"",""Tree Pits-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Parking Space Removed-None--1"",""Bike Facility-Protected-None"",Delineators-None--1,""Parking Space Removed-None--1"")"
-73.967015592610878,40.793556965992835,13-BP-10.0,4061,2013-07-15 00:00:00,2013-11-21 00:00:00,3,3,405,0,13-BP-10.0,"(""Ped Refuge Island-None--1"",""Ped Ramps-None--1"",""Ped Ramps-None--1"",""Tactile Strips-None--1"",""Tree Pits-None--1"",Delineators-None--1,Delineators-None--1,""Bike Facility-Protected-None"",""Tree Pits-None--1"",""Tactile Strips-None--1"",""Added Parking-Temporal-Rush Hour Restrictions"",""Moving Lane Changes-Narrowed-None"",""Moving Lane Changes-Narrowed-None"",""Parking Space Removed-None-None"",""Parking Space Removed-None-None"",""Bike Facility-Protected-None"",""Added Parking-Temporal-Rush Hour Restrictions"",""Ped Refuge Island-None--1"")"
