MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
45197700,45351800,4519770045351800,G6300,S,1286998315,5234368,+33.0996565,-080.4369283
45197700,45352100,4519770045352100,G6300,S,68230549,990889,+32.9486805,-080.1433632
11196500,00001178,1119650000001178,G6300,S,508752249,434348359,+38.4554054,-077.1235606
11196500,00001179,1119650000001179,G6300,S,438608557,43659546,+38.4611521,-076.8593935
55000000,00000001,5500000000000001,G6300,S,89675951,18884632,+46.6909093,-092.0930508
11196500,00001177,1119650000001177,G6300,S,100024291,160008,+38.5986230,-076.9905098
11196500,00001176,1119650000001176,G6300,S,108218916,1109199,+38.5763935,-076.8999114
11196500,00001175,1119650000001175,G6300,S,30017577,293003,+38.6213949,-076.9136230
40000000,00000025,4000000000000025,G6300,S,488879963,104302727,+36.5857262,-094.7983063
40000000,00000026,4000000000000026,G6300,S,1423027053,35864013,+36.3375761,-094.8005769
55000000,00000039,5500000000000039,G6300,S,388373227,22381880,+43.4605566,-089.3415064
16197700,00BI0015,1619770000BI0015,G6300,S,943115265,9223645,+43.3058261,-112.4196053
16197700,00BI0014,1619770000BI0014,G6300,S,2167373708,6161344,+43.1884795,-111.9782749
16197700,0BBP0016,161977000BBP0016,G6300,S,13179425343,195730563,+42.9783201,-113.3516708
16197700,0PAY0008,161977000PAY0008,G6300,S,1053780250,8827489,+44.0027397,-116.7486549
55000000,71000004,5500000071000004,G6300,S,847700890,10504316,+44.0532247,-087.8911517
55000000,71000003,5500000071000003,G6300,S,542677490,4896871,+44.2490072,-087.7092430
55000000,71000001,5500000071000001,G6300,S,57866493,785645,+44.1339584,-087.6656833
55000000,71000002,5500000071000002,G6300,S,77479321,637350,+44.0021294,-087.7108267
55000000,7100000W,550000007100000W,G6300,S,0,2327089522,+44.1044482,-087.3155339
51198200,00000007,5119820000000007,G6300,S,782546770,4415994,+38.2303716,-078.5621748
51198200,00000004,5119820000000004,G6300,S,221842756,3046025,+38.0681179,-078.6308193
51198200,00000003,5119820000000003,G6300,S,445631912,3331575,+38.0869175,-078.3124147
22774608,00000016,2277460800000016,G6300,S,5256464025,27516850,+37.3380246,-108.5957863
55000000,13700020,5500000013700020,G6300,S,1621794895,29085877,+44.1128248,-089.2397520
16197700,00MJ0013,1619770000MJ0013,G6300,S,1122373906,6609173,+43.7570868,-111.6093694
41000000,00000001,4100000000000001,G6300,S,111552746,514978982,+46.0723728,-123.9735632
55000000,00000007,5500000000000007,G6300,S,1495569263,143453127,+45.6760117,-089.3058189
41000000,00000029,4100000000000029,G6300,S,7715904046,21091937,+44.1630537,-120.3715849
12197701,MONROE01,12197701MONROE01,G6300,S,2354430720,5663590324,+25.1315690,-081.0587811
54197400,54011003,5419740054011003,G6300,S,310735195,10785098,+38.4951311,-082.2063334
54197400,54011004,5419740054011004,G6300,S,386051703,2702302,+38.3675191,-082.2523088
54197400,54011001,5419740054011001,G6300,S,17361050,2924201,+38.4095320,-082.4554576
54197400,54011002,5419740054011002,G6300,S,13684317,1716365,+38.4171937,-082.4053762
12197701,MONROE02,12197701MONROE02,G6300,S,163884914,878015589,+24.7057090,-081.4405775
12197701,MONROE03,12197701MONROE03,G6300,S,28248498,591864733,+24.5573910,-082.0554867
35393800,0DACTAD9,353938000DACTAD9,G6300,S,8792986633,14474370,+32.4314312,-106.7919183
35393800,0DACTAD7,353938000DACTAD7,G6300,S,220321457,688716,+31.9340272,-106.6900715
35393800,DACTAD10,35393800DACTAD10,G6300,S,282602860,1247129,+32.2323414,-106.7764363
35393800,0DACTAD3,353938000DACTAD3,G6300,S,57642569,199310,+32.3532465,-106.7123565
35393800,0DACTAD4,353938000DACTAD4,G6300,S,70420702,0,+32.4060680,-106.7070337
35393800,0DACTAD8,353938000DACTAD8,G6300,S,337519955,819628,+32.0662534,-106.5732554
35393800,0DACTAD6,353938000DACTAD6,G6300,S,67071896,105035,+32.3683062,-106.8276262
35393800,0DACTAD2,353938000DACTAD2,G6300,S,18198721,157977,+32.2913633,-106.7626218
35393800,0DACTAD1,353938000DACTAD1,G6300,S,15325469,0,+32.3282031,-106.7747640
54000000,54005001,5400000054005001,G6300,S,1298988910,4284427,+38.0228383,-081.7133139
35000000,00000021,3500000000000021,G6300,S,9201300253,17737445,+33.6330001,-104.2644965
35000000,00000019,3500000000000019,G6300,S,6470275077,7737385,+32.9860813,-104.7608282
35000000,00000020,3500000000000020,G6300,S,37413622,32217,+33.4049955,-104.5526060
51000001,000BW001,51000001000BW001,G6300,S,1682306188,8824158,+36.7621446,-077.8946002
72160900,00000047,7216090000000047,G6300,S,955651557,427420,+40.0038956,-111.9601799
72160900,00000031,7216090000000031,G6300,S,778605476,360407590,+40.2648198,-111.9786959
72160900,00000045,7216090000000045,G6300,S,2549443675,290041,+40.0227840,-111.4226481
72160900,00000033,7216090000000033,G6300,S,40528999,670299,+40.3965623,-111.8843328
72160900,00000038,7216090000000038,G6300,S,38853525,0,+40.3501173,-111.7395457
72160900,00000037,7216090000000037,G6300,S,27969577,0,+40.3774391,-111.8012853
72160900,00000036,7216090000000036,G6300,S,320245806,266901,+40.4411539,-111.6704498
72160900,00000039,7216090000000039,G6300,S,33627645,1153440,+40.3119194,-111.7161899
72160900,00000040,7216090000000040,G6300,S,22877377,0,+40.2806439,-111.7107071
72160900,00000042,7216090000000042,G6300,S,17621792,0,+40.2540786,-111.6953895
72160900,00000043,7216090000000043,G6300,S,12194893,0,+40.2397459,-111.6552021
72160900,00000044,7216090000000044,G6300,S,37480791,32673,+40.2136628,-111.6743862
72160900,00000046,7216090000000046,G6300,S,157378887,704290,+40.0908066,-111.6770653
72160900,00000032,7216090000000032,G6300,S,56664152,325335,+40.3431554,-111.9164942
72160900,00000035,7216090000000035,G6300,S,26100093,0,+40.4167337,-111.8307996
72160900,00000034,7216090000000034,G6300,S,97315388,26992,+40.4803089,-111.8043809
72160900,00000041,7216090000000041,G6300,S,16365036,0,+40.2799689,-111.6497487
21000000,00000155,2100000000000155,G6300,S,758502468,5035015,+38.2025623,-084.2098602
21000000,00000166,2100000000000166,G6300,S,401677152,2861151,+38.0266286,-083.9365295
40000000,00000020,4000000000000020,G6300,S,38451313,17781,+36.1054683,-097.0966728
40000000,00000019,4000000000000019,G6300,S,62194038,1216761,+36.1544136,-097.0566950
40000000,00000018,4000000000000018,G6300,S,1309333686,28022733,+36.0789683,-097.0413287
54000000,54035001,5400000054035001,G6300,S,1202655714,18858190,+38.8342339,-081.6777168
34198200,00000152,3419820000000152,G6300,S,232608607,22557780,+40.9923091,-074.4868681
34198200,00000150,3419820000000150,G6300,S,39446502,2233532,+40.9162395,-074.4190068
34198200,00000151,3419820000000151,G6300,S,38386819,3216866,+40.8921843,-074.4974150
34198200,00000149,3419820000000149,G6300,S,36318639,3585004,+40.8620603,-074.3921219
34198200,00000158,3419820000000158,G6300,S,31335503,1249421,+40.8532573,-074.4723748
34198200,00000161,3419820000000161,G6300,S,20218630,494981,+40.9035028,-074.5352575
34198200,00000148,3419820000000148,G6300,S,66575312,1808467,+40.8096834,-074.4019705
34198200,00000147,3419820000000147,G6300,S,48057998,604321,+40.7963215,-074.4906524
34198200,00000145,3419820000000145,G6300,S,105526186,3084130,+40.7180201,-074.4739342
34198200,00000153,3419820000000153,G6300,S,12887035,306981,+40.8914283,-074.5685980
34198200,00000154,3419820000000154,G6300,S,61545240,879060,+40.8416908,-074.5783300
34198200,00000155,3419820000000155,G6300,S,54073022,4586030,+40.8938445,-074.6449206
34198200,00000146,3419820000000146,G6300,S,17038407,168507,+40.7517654,-074.4055816
34198200,00000159,3419820000000159,G6300,S,27985502,1402184,+40.9749737,-074.3136893
34198200,00000214,3419820000000214,G6300,S,199042455,7310621,+41.0847687,-074.5933950
72718900,00000246,7271890000000246,G6300,S,310101231,2130360,+40.7188808,-076.9589325
72718900,00000245,7271890000000245,G6300,S,584041072,5161939,+40.7857721,-077.1264424
31000000,00000025,3100000000000025,G6300,S,1009986001,8387693,+41.5339790,-096.2245739
12197706,00000001,1219770600000001,G6300,S,459463930,3193151,+30.6393773,-084.7054794
12197706,00000002,1219770600000002,G6300,S,877828764,28394677,+30.5424864,-084.5429250
22774622,00000008,2277462200000008,G6300,S,1447914677,14174106,+32.4131580,-091.7483534
72045000,00000034,7204500000000034,G6300,S,997173522,33734393,+38.2779831,-090.1790777
12000001,00000006,1200000100000006,G6300,S,2985621881,96443398,+26.5399670,-081.1521142
41000000,00000037,4100000000000037,G6300,S,951797545,10842016,+43.9056429,-117.1395395
49197300,45000001,4919730045000001,G6300,S,17954679411,893755388,+40.4677525,-113.1239786
49197300,45000002,4919730045000002,G6300,S,22883734,0,+40.5345347,-112.3017473
31000000,00000016,3100000000000016,G6300,S,3805709087,52724078,+41.1307540,-098.0188513
31000000,00000007,3100000000000007,G6300,S,28672504,234748,+41.1331953,-100.7709075
72556300,00000022,7255630000000022,G6300,S,169337149,4219449,+41.1218297,-096.0693114
72556300,00000024,7255630000000024,G6300,S,98629375,5032372,+41.0982810,-095.9369489
72556300,00000023,7255630000000023,G6300,S,59957336,1840936,+41.1665138,-095.9308510
72556300,00000021,7255630000000021,G6300,S,291068262,10996928,+41.0969049,-096.2264102
22774622,00000024,2277462200000024,G6300,S,1196220671,36761338,+30.8555539,-091.3072840
51197403,CRTR1003,51197403CRTR1003,G6300,S,686749233,43215046,+37.1873255,-077.2209931
49000000,000UDOT8,49000000000UDOT8,G6300,S,4948362441,20259961,+38.7468245,-111.8119299
18198600,000W1100,18198600000W1100,G6300,S,92689613,3970197,+37.9407537,-087.3331979
18198600,000W1101,18198600000W1101,G6300,S,294086406,4204586,+38.0441667,-087.2578259
72555600,00000002,7255560000000002,G6300,S,1296235438,34840907,+40.2769126,-077.9863446
72555600,00000001,7255560000000001,G6300,S,969069929,3042483,+40.6014709,-077.9831456
72026400,33333333,7202640033333333,G6300,S,1603744996,29499174,+40.7859987,-089.7673577
31000000,00000032,3100000000000032,G6300,S,2568444073,10541904,+40.5446918,-096.1890304
40000000,00000010,4000000000000010,G6300,S,3310753293,30820561,+35.1679202,-098.3810447
31000000,00000003,3100000000000003,G6300,S,1915039266,15437667,+41.8515889,-103.7058602
18000000,00000010,1800000000000010,G6300,S,367183482,5845021,+41.2112635,-085.4750915
18000000,00000030,1800000000000030,G6300,S,1156236760,4237491,+39.1002301,-085.2605409
49199200,000WEST1,49199200000WEST1,G6300,S,988519354,20069556,+41.7730010,-111.9312116
49199200,00000SE1,4919920000000SE1,G6300,S,59688395,84280,+41.6708169,-111.8359919
49199200,00LOGANW,4919920000LOGANW,G6300,S,23110765,7474,+41.7318660,-111.8550490
49199200,00000NE1,4919920000000NE1,G6300,S,1928160776,1066867,+41.7038801,-111.6314215
49199200,00LOGANE,4919920000LOGANE,G6300,S,17367465,36508,+41.7430329,-111.8080465
18197502,00000082,1819750200000082,G6300,S,273726554,4727721,+39.3816738,-087.3011130
18197502,00000080,1819750200000080,G6300,S,498471590,11363281,+39.3846040,-087.4993158
18197502,00000081,1819750200000081,G6300,S,220911217,2005981,+39.5466069,-087.3048718
18197502,00000083,1819750200000083,G6300,S,11728766,44672,+39.4711662,-087.3985123
18197502,00000079,1819750200000079,G6300,S,39831086,250648,+39.4179658,-087.3831431
26000000,26051001,2600000026051001,G6300,S,1299601377,36650202,+43.9897504,-084.3898162
12198202,00000013,1219820200000013,G6300,S,110928044,77201310,+25.9502083,-081.6920695
12198202,00000007,1219820200000007,G6300,S,93278188,30688222,+26.0518758,-081.7559415
12198202,00000008,1219820200000008,G6300,S,45412022,2301988,+26.1162970,-081.7224970
12198202,00000012,1219820200000012,G6300,S,3717705417,640995600,+26.0315641,-081.3077744
12198202,00000009,1219820200000009,G6300,S,44829578,2589803,+26.1624406,-081.7388358
12198202,00000002,1219820200000002,G6300,S,31185854,2928755,+26.1920622,-081.7801749
12198202,00000003,1219820200000003,G6300,S,35582395,1909088,+26.2824235,-081.7776472
12198202,00000004,1219820200000004,G6300,S,38689882,2393938,+26.2273386,-081.7441559
12198202,00000001,1219820200000001,G6300,S,27331125,5321918,+26.2775917,-081.8128248
12198202,00000006,1219820200000006,G6300,S,10107006,540644,+26.1835979,-081.7036949
12198202,00000005,1219820200000005,G6300,S,51496764,1184378,+26.2799028,-081.7222665
12198202,00000010,1219820200000010,G6300,S,357514445,8344252,+26.3129502,-081.5864235
12198202,00000011,1219820200000011,G6300,S,611641303,17859897,+26.4138190,-081.4060740
18000000,00000059,1800000000000059,G6300,S,1308269682,9203201,+40.7509496,-086.8642934
22196200,22095010,2219620022095010,G6300,S,551851733,348524526,+30.1174706,-090.5046774
45000000,00000074,4500000000000074,G6300,S,799734040,228701839,+33.5964027,-080.3147320
55000000,00000015,5500000000000015,G6300,S,524265770,18984585,+44.7990136,-091.8062080
55000000,00000016,5500000000000016,G6300,S,1515852177,14717670,+45.0224301,-091.9162115
72160900,00000050,7216090000000050,G6300,S,3044522774,78963922,+40.3348838,-111.1615683
39000000,39077001,3900000039077001,G6300,S,965006409,6451123,+41.1292020,-082.5529169
39000000,39077002,3900000039077002,G6300,S,307959075,2164632,+41.2304142,-082.7128879
19000000,00000130,1900000000000130,G6300,S,1874360197,36532535,+41.5616967,-090.9348474
72718900,00000243,7271890000000243,G6300,S,540819133,27088175,+40.7426480,-076.7411693
72718900,00000242,7271890000000242,G6300,S,266906364,14179638,+40.8981552,-076.6712917
72718900,00000244,7271890000000244,G6300,S,130428269,721930,+40.7933689,-076.4959075
72718900,00000241,7271890000000241,G6300,S,249012788,7626356,+41.0710009,-076.8129900
29000000,00000070,2900000000000070,G6300,S,1133403481,44935401,+36.8271918,-089.3118253
35000000,00000010,3500000000000010,G6300,S,6186341352,14080083,+32.9930530,-105.9814276
35000000,00000012,3500000000000012,G6300,S,10914476741,22934245,+32.3948330,-105.5993738
35000000,00000011,3500000000000011,G6300,S,27316337,4458,+32.9177449,-105.9460622
19000000,00000137,1900000000000137,G6300,S,420887605,6139024,+42.0398058,-091.6128452
19000000,00000136,1900000000000136,G6300,S,394935091,3882752,+41.9399773,-091.6971792
51197402,00000013,5119740200000013,G6300,S,1019780472,10223584,+37.0070318,-079.9791127
51197402,00000014,5119740200000014,G6300,S,768414818,44483005,+36.9590253,-079.7591830
12000001,00000001,1200000100000001,G6300,S,1649965784,6274602,+27.1905809,-081.8062531
45197000,00000023,4519700000000023,G6300,S,1369615982,25106301,+34.3865165,-080.5455969
45197000,00000021,4519700000000021,G6300,S,512254085,10639168,+34.2031770,-080.7074116
51000000,00500003,5100000000500003,G6300,S,175145996,2083847,+37.2175728,-080.5014890
51000000,00500005,5100000000500005,G6300,S,440933871,2282929,+37.0985128,-080.3675177
51000000,00500002,5100000000500002,G6300,S,326391951,490622,+37.2465902,-080.3372372
31000000,00000028,3100000000000028,G6300,S,1943096640,24827677,+41.2231522,-096.6409225
05000000,00000023,0500000000000023,G6300,S,1964217645,13522864,+35.5689809,-090.6805953
17188230,00000010,1718823000000010,G6300,S,14580235,2003869,+39.8400527,-088.9438310
17188230,00000011,1718823000000011,G6300,S,196996818,2588900,+39.7567497,-088.9700646
17188230,00000008,1718823000000008,G6300,S,285086699,7993583,+39.8753178,-088.8392889
17188230,00000009,1718823000000009,G6300,S,32015412,0,+39.8874864,-088.9640296
27197000,27000110,2719700027000110,G6300,S,1057494264,12320334,+45.7012268,-094.0014395
36198201,00001010,3619820100001010,G6300,S,2803708,0,+40.7557329,-073.9835049
36198201,00001009,3619820100001009,G6300,S,1355401,825923,+40.7420680,-073.9736791
36198201,00001012,3619820100001012,G6300,S,1709599,819175,+40.7659691,-073.9957849
36198201,00001011,3619820100001011,G6300,S,1663051,1078564,+40.7503969,-073.9674439
36198201,00001016,3619820100001016,G6300,S,2070812,1043027,+40.7639058,-073.9528193
36198201,00001015,3619820100001015,G6300,S,1864237,0,+40.7747301,-073.9611747
36198201,00001023,3619820100001023,G6300,S,2406508,222570,+40.8188165,-073.9396246
36198201,00001013,3619820100001013,G6300,S,1501378,611329,+40.7756797,-073.9883454
36198201,00001014,3619820100001014,G6300,S,6142156,2237879,+40.7880761,-073.9728714
36198201,00001024,3619820100001024,G6300,S,1486855,824745,+40.8288795,-073.9511149
36198201,00001018,3619820100001018,G6300,S,1575875,811561,+40.7878752,-073.9429001
36198201,00001019,3619820100001019,G6300,S,4416233,1404147,+40.7951393,-073.9297950
36198201,00001021,3619820100001021,G6300,S,1882229,1040842,+40.8096116,-073.9646869
36198201,00001020,3619820100001020,G6300,S,1341081,0,+40.8043331,-073.9512927
36198201,00001022,3619820100001022,G6300,S,1005587,411661,+40.8200020,-073.9569018
36198201,00001025,3619820100001025,G6300,S,2938253,1464753,+40.8425840,-073.9405608
36198201,00001027,3619820100001027,G6300,S,2659130,1259737,+40.8718772,-073.9245678
72030400,00000068,7203040000000068,G6300,S,447398886,239617,+40.2983584,-085.7230618
72030400,00000070,7203040000000070,G6300,S,66336145,206388,+40.0870586,-085.6213190
72030400,00000072,7203040000000072,G6300,S,186546999,215237,+40.1110370,-085.7929143
72030400,00000073,7203040000000073,G6300,S,42787933,27459,+40.0579651,-085.6990804
72030400,00000069,7203040000000069,G6300,S,177265941,716907,+40.1738991,-085.6769038
72030400,00000071,7203040000000071,G6300,S,250118796,1156668,+39.9874387,-085.7152832
36198201,00001008,3619820100001008,G6300,S,3446592,1295876,+40.7489800,-074.0023107
36198201,00001001,3619820100001001,G6300,S,2964685,5385933,+40.6924773,-074.0238715
36198201,00001003,3619820100001003,G6300,S,1344646,287073,+40.7139754,-073.9945300
36198201,00001004,3619820100001004,G6300,S,2168732,1855454,+40.7161538,-073.9780982
36198201,00001005,3619820100001005,G6300,S,1011794,0,+40.7276201,-073.9859317
36198201,00001006,3619820100001006,G6300,S,2361201,1034633,+40.7342021,-074.0054455
36198201,00001002,3619820100001002,G6300,S,2353732,742960,+40.7213005,-074.0081192
36198201,00001007,3619820100001007,G6300,S,1232734,769867,+40.7320888,-073.9749385
36198201,00001026,3619820100001026,G6300,S,2128255,1845799,+40.8548343,-073.9402300
18000000,00000005,1800000000000005,G6300,S,477696038,11863682,+41.6457501,-084.9200507
36198201,00001017,3619820100001017,G6300,S,1291510,599880,+40.7764196,-073.9452236
22774617,00000026,2277461700000026,G6300,S,559022806,4275335,+39.0822407,-089.8674703
22774617,00000025,2277461700000025,G6300,S,1238552905,6044942,+39.2743162,-089.9165676
22196200,22103030,2219620022103030,G6300,S,30042580,66723816,+30.2696641,-090.0914374
22196200,22103040,2219620022103040,G6300,S,133985895,161809275,+30.2387019,-090.0308947
22196200,22103050,2219620022103050,G6300,S,113536151,108976522,+30.2500429,-089.8998316
22196200,22103090,2219620022103090,G6300,S,224626415,810642,+30.3936077,-089.9292439
22196200,22103020,2219620022103020,G6300,S,53493089,139597314,+30.2914502,-090.1397394
22196200,22103080,2219620022103080,G6300,S,126841353,2021900,+30.5107289,-090.1348855
22196200,22103010,2219620022103010,G6300,S,371612068,113970307,+30.5079624,-090.1821216
22196200,22103110,2219620022103110,G6300,S,723204238,19098678,+30.5511949,-089.9190077
22196200,22103100,2219620022103100,G6300,S,271520077,50717059,+30.3034340,-089.6897960
22196200,22103070,2219620022103070,G6300,S,112690509,44684261,+30.2159517,-089.7423784
22196200,22103060,2219620022103060,G6300,S,28733453,12939458,+30.2489112,-089.7846694
22774622,00000005,2277462200000005,G6300,S,1350729342,23644809,+32.7821043,-091.8746891
22774622,00000002,2277462200000002,G6300,S,903413714,41846992,+32.5893274,-093.3185676
12000002,00000162,1200000200000162,G6300,S,3066459101,417653841,+29.7366485,-083.1983657
12198300,01200904,1219830001200904,G6300,S,66041702,13043574,+28.4419611,-080.7902354
12198300,01200903,1219830001200903,G6300,S,111757230,18545088,+28.5129455,-080.8375457
12198300,01200902,1219830001200902,G6300,S,99418930,15877556,+28.5829341,-080.9048878
12198300,12009005,1219830012009005,G6300,S,363700334,579637932,+28.5928811,-080.6779632
12198300,12009001,1219830012009001,G6300,S,240967175,31868963,+28.6866575,-080.9196399
12198300,12009010,1219830012009010,G6300,S,106121991,15405414,+28.3828829,-080.8191699
12198300,12009012,1219830012009012,G6300,S,148235991,19843922,+28.2868471,-080.7879465
12198300,12009011,1219830012009011,G6300,S,40305031,4773600,+28.3260281,-080.7403564
12198300,12009006,1219830012009006,G6300,S,26291459,61860517,+28.2768956,-080.6583237
12198300,12009007,1219830012009007,G6300,S,95626788,199476182,+28.3992407,-080.5902821
12198300,12009013,1219830012009013,G6300,S,224372612,21143807,+28.1885648,-080.7616157
12198300,12009016,1219830012009016,G6300,S,52036176,4600147,+28.1170432,-080.6947466
12198300,12009022,1219830012009022,G6300,S,453607786,3657415,+27.9519673,-080.7912035
12198300,12009015,1219830012009015,G6300,S,33577369,2848439,+28.1564794,-080.6811390
12198300,12009024,1219830012009024,G6300,S,128443077,33817,+27.8900949,-080.6593209
12198300,12009023,1219830012009023,G6300,S,58329083,113653,+27.9641179,-080.6922865
12198300,12009020,1219830012009020,G6300,S,23973752,9486506,+28.0432587,-080.5941879
12198300,12009019,1219830012009019,G6300,S,21409256,68730,+28.0550130,-080.6494042
12198300,12009018,1219830012009018,G6300,S,31146461,253181836,+27.9950592,-080.4917837
12198300,12009021,1219830012009021,G6300,S,33292596,172104,+28.0324327,-080.6691052
12198300,12009025,1219830012009025,G6300,S,205819951,18661970,+27.9098405,-080.5675085
12198300,12009017,1219830012009017,G6300,S,40949391,5894976,+28.0893306,-080.6487714
12198300,12009014,1219830012009014,G6300,S,25165850,121792665,+28.2065985,-080.5597952
18000000,00000044,1800000000000044,G6300,S,1027562890,12126552,+38.0097889,-087.0106449
22774622,00000015,2277462200000015,G6300,S,863170786,41760200,+31.8254813,-093.2251200
39000000,39115001,3900000039115001,G6300,S,3289690551,35366446,+39.7014635,-081.4545117
18197502,00000074,1819750200000074,G6300,S,926281383,11227034,+39.8090819,-087.4341107
51000000,10000007,5100000010000007,G6300,S,628385763,5465921,+38.2658886,-077.9356441
31000000,00000021,3100000000000021,G6300,S,94284970,738893,+42.0462945,-097.4255079
22197201,00000001,2219720100000001,G6300,S,1602236422,88658348,+30.2883936,-091.3631498
28000000,28033001,2800000028033001,G6300,S,388985102,22894913,+34.9094038,-090.1403021
28000000,28033003,2800000028033003,G6300,S,92742247,721291,+34.9350570,-089.9410665
28000000,28033004,2800000028033004,G6300,S,293495159,2079924,+34.8378430,-089.8971701
28000000,28033002,2800000028033002,G6300,S,51957829,510257,+34.9647435,-090.0210742
28000000,28033005,2800000028033005,G6300,S,84300003,241343,+34.9442491,-089.7572967
12199201,22222222,1219920122222222,G6300,S,1298119384,95442034,+26.8761018,-081.8366872
12199201,22222224,1219920122222224,G6300,S,92326303,23652611,+26.9787295,-082.0081047
12199201,22222225,1219920122222225,G6300,S,35528669,14171524,+26.9802173,-082.0820222
12199201,22222227,1219920122222227,G6300,S,56510894,36202242,+26.9660562,-082.1329456
12199201,22222229,1219920122222229,G6300,S,102518488,15998908,+26.9779627,-082.2240185
12199201,22222228,1219920122222228,G6300,S,176903657,275531964,+26.8554805,-082.2524787
05000000,00000046,0500000000000046,G6300,S,868899607,4826157,+34.2950917,-092.8024474
22774622,00000004,2277462200000004,G6300,S,2271389470,73594400,+32.8293486,-092.3756501
72081600,00000035,7208160000000035,G6300,S,654054112,1464859513,+29.2193570,-090.6638795
72081600,00000034,7208160000000034,G6300,S,2273524156,736375072,+29.3880043,-090.9636313
72081600,00000036,7208160000000036,G6300,S,25760836,586825,+29.5873135,-090.7069735
72081600,00000037,7208160000000037,G6300,S,194593775,250295,+29.6769734,-090.8246407
72081600,00000038,7208160000000038,G6300,S,42453918,85135,+29.6383965,-090.7185096
18000000,00000019,1800000000000019,G6300,S,1171656499,2420341,+40.1641738,-085.0054812
28000000,28041001,2800000028041001,G6300,S,3522293627,23134918,+31.1939539,-088.8052990
26120350,00000003,2612035000000003,G6300,S,1004698977,46111191,+29.4447105,-081.3522939
26120350,00000002,2612035000000002,G6300,S,137332454,163358625,+29.5171611,-081.1477279
26120350,00000001,2612035000000001,G6300,S,87911355,11570443,+29.6149900,-081.2380718
28000000,28003001,2800000028003001,G6300,S,1036092671,3425821,+34.8866484,-088.5810139
26120350,00000004,2612035000000004,G6300,S,27430637,14825,+29.5446408,-081.2387456
51197401,RICH1001,51197401RICH1001,G6300,S,728861886,21987958,+37.7241655,-077.9142733
51199100,00000061,5119910000000061,G6300,S,42219859,2255007,+36.8761785,-076.1562040
51199100,00000067,5119910000000067,G6300,S,60661905,3289740,+36.8011496,-076.1706423
51199100,00000060,5119910000000060,G6300,S,35051619,193747491,+36.9724882,-076.0389213
51199100,00000066,5119910000000066,G6300,S,67373331,508742,+36.8056759,-076.0767160
51199100,00000065,5119910000000065,G6300,S,366409292,260919286,+36.6669301,-075.9791423
51199100,00000063,5119910000000063,G6300,S,31821867,11715992,+36.8693178,-076.0441517
51199100,00000062,5119910000000062,G6300,S,22764684,21908,+36.8560731,-076.0957714
51199100,00000064,5119910000000064,G6300,S,19026715,170311669,+36.8759533,-075.9393160
17196201,32266536,1719620132266536,G6300,S,952502323,5933918,+42.0114146,-089.1434310
17196201,29406604,1719620129406604,G6300,S,1012204616,5491102,+42.0693547,-089.4889859
28000000,28043001,2800000028043001,G6300,S,1093853655,70698220,+33.7700310,-089.8027404
26450450,00000032,2645045000000032,G6300,S,560696548,3249177,+34.5252245,-081.8661117
26450450,00000033,2645045000000033,G6300,S,756689499,18145643,+34.3827580,-081.9966972
26450450,00000031,2645045000000031,G6300,S,531366460,4585053,+34.5962416,-082.1439172
21000000,00000104,2100000000000104,G6300,S,743099321,4268210,+37.1847289,-084.4952079
21000000,00000105,2100000000000105,G6300,S,481248374,23584199,+36.9920547,-084.5285045
72541700,00008501,7254170000008501,G6300,S,906318412,14141982,+41.2075879,-085.9141292
72541700,00008500,7254170000008500,G6300,S,344864774,38866489,+41.3280951,-085.7418879
72541700,00008510,7254170000008510,G6300,S,125097186,6582433,+41.2304912,-085.8465525
22746482,00000015,2274648200000015,G6300,S,831102287,6829433,+42.6289223,-078.2243943
22746482,00000014,2274648200000014,G6300,S,704103593,2341997,+42.7991589,-078.2281368
12197802,00000021,1219780200000021,G6300,S,878322488,254052,+30.5516226,-081.9170017
12197802,00000022,1219780200000022,G6300,S,668591867,12788004,+30.6842178,-081.7255146
12197802,00000023,1219780200000023,G6300,S,133053142,187116799,+30.6256659,-081.4472832
12199301,00000014,1219930100000014,G6300,S,40963821,102456948,+27.2301593,-080.1959519
12199301,00000013,1219930100000013,G6300,S,1204573303,282407775,+27.0517686,-080.4716080
12199301,00000016,1219930100000016,G6300,S,21594264,8301587,+27.1846934,-080.2312179
12199301,00000017,1219930100000017,G6300,S,30140139,2786681,+27.1462012,-080.2207123
12199301,00000018,1219930100000018,G6300,S,64052427,138383414,+27.1154892,-080.1014056
12199301,00000015,1219930100000015,G6300,S,46248907,7908110,+27.1595577,-080.2830310
12198100,00000006,1219810000000006,G6300,S,571079122,8508332,+29.1463954,-082.3966734
12198100,00000007,1219810000000007,G6300,S,164951023,4009,+29.1227978,-082.2706337
12198100,00000005,1219810000000005,G6300,S,599168016,5862147,+29.3910735,-082.2654012
72026400,11111111,7202640011111111,G6300,S,1367748616,38412099,+40.7895956,-089.2103006
12198100,00000014,1219810000000014,G6300,S,1304206887,104745206,+29.2864103,-081.8586588
12198100,00000013,1219810000000013,G6300,S,199524841,203941,+29.2709165,-082.0695482
12198100,00000015,1219810000000015,G6300,S,517203832,41294702,+29.0679709,-081.8178313
12198100,00000018,1219810000000018,G6300,S,59003107,0,+29.1167948,-082.0443610
12198100,00000009,1219810000000009,G6300,S,201122385,812082,+29.0198525,-082.1314932
