O,D,VAL
5319910000000074,5319910000000045,55
5319910000000074,5319910000000046,20
5319910000000074,5319910000000047,55
5319910000000074,5319910000000050,75
5319910000000074,5319910000000051,65
5319910000000074,5319910000000052,30
5319910000000074,5319910000000053,160
5319910000000074,5319910000000054,35
5319910000000074,5319910000000056,140
5319910000000074,5319910000000057,70
5319910000000074,5319910000000058,70
5319910000000074,5319910000000059,25
5319910000000074,5319910000000060,200
5319910000000074,5319910000000061,125
5319910000000074,5319910000000062,25
5319910000000074,5319910000000063,10
5319910000000074,5319910000000064,165
5319910000000074,5319910000000065,80
5319910000000074,5319910000000066,190
5319910000000074,5319910000000067,65
5319910000000074,5319910000000069,1095
5319910000000074,5319910000000070,75
5319910000000074,5319910000000071,865
5319910000000074,5319910000000072,55
5319910000000074,5319910000000073,390
5319910000000074,5319910000000074,1985
5319910000000074,5319910000000075,490
5319910000000074,5319910000000076,85
5319910000000074,5319910000000077,145
5319910000000074,5319910000000078,495
5319910000000074,5319910000000079,165
5319910000000074,5319910000000080,25
5319910000000074,5319910000000081,315
5319910000000074,5319910000000082,125
5319910000000074,5319910000000083,215
5319910000000074,5319910000000084,85
5319910000000074,5319910000000085,105
5319910000000074,5319910000000086,175
5319910000000074,5319910000000087,20
5319910000000074,5319910000000093,15
5319910000000074,5319910000000095,10
5319910000000074,5319910000000105,35
5319910000000074,5319910000000118,10
5319910000000074,7218510000000005,25
5319910000000074,7218510000000008,4
5319910000000075,2277463000000018,10
5319910000000075,4219640104207711,40
5319910000000075,5319910000000001,75
5319910000000075,5319910000000002,50
5319910000000075,5319910000000003,40
5319910000000075,5319910000000004,20
5319910000000075,5319910000000005,65
5319910000000075,5319910000000006,75
5319910000000075,5319910000000007,95
5319910000000075,5319910000000008,110
5319910000000075,5319910000000009,175
5319910000000075,5319910000000011,330
5319910000000075,5319910000000012,70
5319910000000075,5319910000000013,50
5319910000000075,5319910000000014,75
5319910000000075,5319910000000015,30
5319910000000075,5319910000000016,10
5319910000000075,5319910000000017,135
5319910000000075,5319910000000019,50
5319910000000075,5319910000000020,135
5319910000000075,5319910000000021,15
5319910000000075,5319910000000022,45
5319910000000075,5319910000000023,80
5319910000000075,5319910000000024,45
5319910000000075,5319910000000026,4
5319910000000075,5319910000000030,55
5319910000000075,5319910000000031,50
5319910000000075,5319910000000038,20
5319910000000075,5319910000000039,15
5319910000000075,5319910000000042,10
5319910000000075,5319910000000043,10
5319910000000075,5319910000000044,135
5319910000000075,5319910000000047,15
5319910000000075,5319910000000048,60
5319910000000075,5319910000000050,125
5319910000000075,5319910000000051,220
5319910000000075,5319910000000052,40
5319910000000075,5319910000000053,175
5319910000000075,5319910000000054,90
5319910000000075,5319910000000055,30
5319910000000075,5319910000000056,160
5319910000000075,5319910000000057,95
5319910000000075,5319910000000058,90
5319910000000075,5319910000000060,195
5319910000000075,5319910000000061,120
5319910000000075,5319910000000062,45
5319910000000075,5319910000000063,20
5319910000000075,5319910000000064,370
5319910000000075,5319910000000065,130
5319910000000075,5319910000000066,120
5319910000000075,5319910000000067,125
5319910000000075,5319910000000069,1250
5319910000000075,5319910000000070,135
5319910000000075,5319910000000071,915
5319910000000075,5319910000000072,165
5319910000000075,5319910000000073,245
5319910000000075,5319910000000074,1670
5319910000000075,5319910000000075,1665
5319910000000075,5319910000000076,50
5319910000000075,5319910000000077,170
5319910000000075,5319910000000078,610
5319910000000075,5319910000000079,220
5319910000000075,5319910000000081,325
5319910000000075,5319910000000082,285
5319910000000075,5319910000000083,615
5319910000000075,5319910000000084,60
5319910000000075,5319910000000085,135
5319910000000075,5319910000000086,200
5319910000000075,5319910000000087,30
5319910000000075,5319910000000092,10
5319910000000075,5319910000000093,40
5319910000000075,5319910000000105,15
5319910000000075,5319910000000110,10
5319910000000075,5319910000000112,15
5319910000000075,5319910000000113,10
5319910000000075,5319910000000115,15
5319910000000075,7204980000000119,10
5319910000000075,7218510000000001,20
5319910000000075,7218510000000003,15
5319910000000075,7218510000000004,20
5319910000000076,0619750120900003,15
5319910000000076,0619750121040005,10
5319910000000076,5319820100000003,25
5319910000000076,5319910000000001,85
5319910000000076,5319910000000002,50
5319910000000076,5319910000000003,65
5319910000000076,5319910000000004,95
5319910000000076,5319910000000005,40
5319910000000076,5319910000000006,80
5319910000000076,5319910000000007,150
5319910000000076,5319910000000008,70
5319910000000076,5319910000000009,125
5319910000000076,5319910000000010,45
5319910000000076,5319910000000011,640
5319910000000076,5319910000000012,120
5319910000000076,5319910000000013,50
5319910000000076,5319910000000014,215
5319910000000076,5319910000000016,20
5319910000000076,5319910000000017,55
5319910000000076,5319910000000018,10
5319910000000076,5319910000000019,20
5319910000000076,5319910000000020,90
5319910000000076,5319910000000022,30
5319910000000076,5319910000000023,170
5319910000000076,5319910000000024,25
5319910000000076,5319910000000025,35
5319910000000076,5319910000000028,30
5319910000000076,5319910000000029,15
5319910000000076,5319910000000030,10
5319910000000076,5319910000000038,10
5319910000000076,5319910000000041,4
5319910000000076,5319910000000042,35
5319910000000076,5319910000000043,10
5319910000000076,5319910000000044,50
5319910000000076,5319910000000045,20
5319910000000076,5319910000000046,10
5319910000000076,5319910000000047,90
5319910000000076,5319910000000048,65
5319910000000076,5319910000000050,190
5319910000000076,5319910000000051,165
5319910000000076,5319910000000052,90
5319910000000076,5319910000000053,120
5319910000000076,5319910000000054,65
5319910000000076,5319910000000055,25
5319910000000076,5319910000000056,165
5319910000000076,5319910000000057,90
5319910000000076,5319910000000058,65
5319910000000076,5319910000000059,10
5319910000000076,5319910000000060,350
5319910000000076,5319910000000061,110
5319910000000076,5319910000000062,60
5319910000000076,5319910000000063,10
5319910000000076,5319910000000064,125
5319910000000076,5319910000000065,85
5319910000000076,5319910000000066,125
5319910000000076,5319910000000067,45
5319910000000076,5319910000000068,85
5319910000000076,5319910000000069,1290
5319910000000076,5319910000000070,30
5319910000000076,5319910000000071,805
5319910000000076,5319910000000072,195
5319910000000076,5319910000000073,225
5319910000000076,5319910000000074,1485
5319910000000076,5319910000000075,540
5319910000000076,5319910000000076,1055
5319910000000076,5319910000000077,55
5319910000000076,5319910000000078,240
5319910000000076,5319910000000079,580
5319910000000076,5319910000000080,10
5319910000000076,5319910000000081,155
5319910000000076,5319910000000082,170
5319910000000076,5319910000000083,445
5319910000000076,5319910000000084,45
5319910000000076,5319910000000085,245
5319910000000076,5319910000000086,305
5319910000000076,5319910000000087,10
5319910000000076,5319910000000094,20
5319910000000076,5319910000000113,10
5319910000000076,72041600SCTAD004,15
5319910000000076,7204980000000126,10
5319910000000076,7205260000000057,10
5319910000000076,7218510000000003,20
5319910000000076,7218510000000004,20
5319910000000076,7218510000000008,10
5319910000000077,0619670000000004,10
5319910000000077,1119650000001136,15
5319910000000077,5319820100000001,35
5319910000000077,5319910000000003,60
5319910000000077,5319910000000004,10
5319910000000077,5319910000000005,10
5319910000000077,5319910000000006,20
5319910000000077,5319910000000007,35
5319910000000077,5319910000000009,25
5319910000000077,5319910000000011,230
5319910000000077,5319910000000012,90
5319910000000077,5319910000000014,75
5319910000000077,5319910000000015,15
5319910000000077,5319910000000016,4
5319910000000077,5319910000000017,95
5319910000000077,5319910000000018,10
5319910000000077,5319910000000019,20
5319910000000077,5319910000000020,40
5319910000000077,5319910000000022,20
5319910000000077,5319910000000023,75
5319910000000077,5319910000000025,15
5319910000000077,5319910000000031,35
5319910000000077,5319910000000037,25
5319910000000077,5319910000000041,10
5319910000000077,5319910000000042,35
5319910000000077,5319910000000044,175
5319910000000077,5319910000000045,10
5319910000000077,5319910000000047,185
5319910000000077,5319910000000048,50
5319910000000077,5319910000000049,4
5319910000000077,5319910000000050,180
5319910000000077,5319910000000051,400
5319910000000077,5319910000000052,120
5319910000000077,5319910000000053,380
5319910000000077,5319910000000054,200
5319910000000077,5319910000000055,35
5319910000000077,5319910000000056,125
5319910000000077,5319910000000057,55
5319910000000077,5319910000000058,40
5319910000000077,5319910000000059,20
5319910000000077,5319910000000060,420
5319910000000077,5319910000000061,180
5319910000000077,5319910000000062,95
5319910000000077,5319910000000063,50
5319910000000077,5319910000000064,40
5319910000000077,5319910000000065,10
5319910000000077,5319910000000066,40
5319910000000077,5319910000000067,30
5319910000000077,5319910000000068,85
5319910000000077,5319910000000069,265
5319910000000077,5319910000000070,35
5319910000000077,5319910000000071,195
5319910000000077,5319910000000072,305
5319910000000077,5319910000000073,50
5319910000000077,5319910000000074,255
5319910000000077,5319910000000075,25
5319910000000077,5319910000000076,30
5319910000000077,5319910000000077,2295
5319910000000077,5319910000000078,30
5319910000000077,5319910000000079,40
5319910000000077,5319910000000080,25
5319910000000077,5319910000000081,30
5319910000000077,5319910000000082,65
5319910000000077,5319910000000083,160
5319910000000077,5319910000000084,55
5319910000000077,5319910000000085,50
5319910000000077,5319910000000086,340
5319910000000077,5319910000000087,120
5319910000000077,5319910000000091,4
5319910000000077,5319910000000094,10
5319910000000077,7218510000000004,20
5319910000000077,7218510000000005,10
5319910000000077,7218510000000006,10
5319910000000077,7218510000000008,10
5319910000000078,0619700100000147,15
5319910000000078,3619820100001011,10
5319910000000078,3619820100009032,10
5319910000000078,5319820100000002,30
5319910000000078,5319910000000001,135
5319910000000078,5319910000000002,220
5319910000000078,5319910000000003,85
5319910000000078,5319910000000004,160
5319910000000078,5319910000000005,160
5319910000000078,5319910000000006,50
5319910000000078,5319910000000007,275
5319910000000078,5319910000000008,50
5319910000000078,5319910000000009,180
5319910000000078,5319910000000010,20
5319910000000078,5319910000000011,955
5319910000000078,5319910000000012,280
5319910000000078,5319910000000013,25
5319910000000078,5319910000000014,165
5319910000000078,5319910000000016,50
5319910000000078,5319910000000017,70
5319910000000078,5319910000000018,50
5319910000000078,5319910000000019,45
5319910000000078,5319910000000020,55
5319910000000078,5319910000000021,10
5319910000000078,5319910000000022,30
5319910000000078,5319910000000023,65
5319910000000078,5319910000000025,45
5319910000000078,5319910000000030,15
5319910000000078,5319910000000031,60
5319910000000078,5319910000000033,4
5319910000000078,5319910000000035,4
5319910000000078,5319910000000038,10
5319910000000078,5319910000000039,10
5319910000000078,5319910000000040,45
5319910000000078,5319910000000041,35
5319910000000078,5319910000000042,60
5319910000000078,5319910000000043,15
5319910000000078,5319910000000044,225
5319910000000078,5319910000000045,30
5319910000000078,5319910000000047,115
5319910000000078,5319910000000048,10
5319910000000078,5319910000000050,115
5319910000000078,5319910000000051,190
5319910000000078,5319910000000052,115
5319910000000078,5319910000000053,175
5319910000000078,5319910000000054,125
5319910000000078,5319910000000056,155
5319910000000078,5319910000000057,340
5319910000000078,5319910000000058,60
5319910000000078,5319910000000059,85
5319910000000078,5319910000000060,370
5319910000000078,5319910000000061,130
5319910000000078,5319910000000062,40
5319910000000078,5319910000000064,120
5319910000000078,5319910000000065,25
5319910000000078,5319910000000066,115
5319910000000078,5319910000000067,65
5319910000000078,5319910000000069,660
5319910000000078,5319910000000070,60
5319910000000078,5319910000000071,430
5319910000000078,5319910000000072,30
5319910000000078,5319910000000073,255
5319910000000078,5319910000000074,1210
5319910000000078,5319910000000075,440
5319910000000078,5319910000000076,20
5319910000000078,5319910000000077,50
5319910000000078,5319910000000078,1440
5319910000000078,5319910000000079,200
5319910000000078,5319910000000081,210
5319910000000078,5319910000000082,485
5319910000000078,5319910000000083,1035
5319910000000078,5319910000000084,205
5319910000000078,5319910000000085,225
5319910000000078,5319910000000086,120
5319910000000078,5319910000000093,30
5319910000000078,5319910000000105,25
5319910000000078,5319910000000113,25
5319910000000078,5319910000000118,45
5319910000000078,7204980000000117,30
5319910000000078,7205040000000005,15
5319910000000078,7218510000000004,20
5319910000000078,7218510000000005,10
5319910000000079,0419730100000055,15
5319910000000079,081977010000WEST,10
5319910000000079,2719730000000071,10
5319910000000079,4019650000000034,10
5319910000000079,4100000000000008,20
5319910000000079,4800000000000476,15
5319910000000079,51197401RICH1019,20
5319910000000079,5319820100000003,10
5319910000000079,5319820100000005,10
5319910000000079,5319910000000001,140
5319910000000079,5319910000000002,240
5319910000000079,5319910000000003,55
5319910000000079,5319910000000004,110
5319910000000079,5319910000000005,115
5319910000000079,5319910000000006,75
5319910000000079,5319910000000007,430
5319910000000079,5319910000000008,145
5319910000000079,5319910000000009,285
5319910000000079,5319910000000010,25
5319910000000079,5319910000000011,1065
5319910000000079,5319910000000012,195
5319910000000079,5319910000000013,105
5319910000000079,5319910000000014,240
5319910000000079,5319910000000015,10
5319910000000079,5319910000000016,4
5319910000000079,5319910000000017,95
5319910000000079,5319910000000018,15
5319910000000079,5319910000000019,35
5319910000000079,5319910000000020,75
5319910000000079,5319910000000021,35
5319910000000079,5319910000000022,45
5319910000000079,5319910000000023,185
5319910000000079,5319910000000025,10
5319910000000079,5319910000000029,15
5319910000000079,5319910000000030,20
5319910000000079,5319910000000031,30
5319910000000079,5319910000000032,20
5319910000000079,5319910000000038,10
5319910000000079,5319910000000040,40
5319910000000079,5319910000000042,30
5319910000000079,5319910000000043,15
5319910000000079,5319910000000044,80
5319910000000079,5319910000000045,70
5319910000000079,5319910000000047,140
5319910000000079,5319910000000048,135
5319910000000079,5319910000000050,485
5319910000000079,5319910000000051,565
5319910000000079,5319910000000052,155
5319910000000079,5319910000000053,210
5319910000000079,5319910000000054,65
5319910000000079,5319910000000055,10
5319910000000079,5319910000000056,190
5319910000000079,5319910000000057,160
5319910000000079,5319910000000058,45
5319910000000079,5319910000000059,10
5319910000000079,5319910000000060,400
5319910000000079,5319910000000061,300
5319910000000079,5319910000000062,15
5319910000000079,5319910000000063,10
5319910000000079,5319910000000064,105
5319910000000079,5319910000000065,30
5319910000000079,5319910000000066,95
5319910000000079,5319910000000067,40
5319910000000079,5319910000000069,620
5319910000000079,5319910000000070,75
5319910000000079,5319910000000071,750
5319910000000079,5319910000000072,70
5319910000000079,5319910000000073,50
5319910000000079,5319910000000074,1375
5319910000000079,5319910000000075,375
5319910000000079,5319910000000076,95
5319910000000079,5319910000000077,120
5319910000000079,5319910000000078,245
5319910000000079,5319910000000079,1965
5319910000000079,5319910000000080,45
5319910000000079,5319910000000081,225
5319910000000079,5319910000000082,325
5319910000000079,5319910000000083,655
5319910000000079,5319910000000084,235
5319910000000079,5319910000000085,725
5319910000000079,5319910000000086,545
5319910000000079,5319910000000093,10
5319910000000079,5319910000000096,15
5319910000000079,5319910000000107,10
5319910000000079,5319910000000111,10
5319910000000079,5319910000000118,10
5319910000000079,7205040000000003,15
5319910000000079,7218510000000004,50
5319910000000079,7218510000000006,10
5319910000000079,7255640000000317,10
5319910000000079,7256080000000028,15
5319910000000079,7256760000000012,15
5319910000000080,161977000ADA0034,15
5319910000000080,161977000JER0023,15
5319910000000080,2500000000000243,10
5319910000000080,5319910000000001,40
5319910000000080,5319910000000002,45
5319910000000080,5319910000000003,40
5319910000000080,5319910000000004,95
5319910000000080,5319910000000005,70
5319910000000080,5319910000000006,110
5319910000000080,5319910000000007,150
5319910000000080,5319910000000008,55
5319910000000080,5319910000000009,295
5319910000000080,5319910000000010,15
5319910000000080,5319910000000011,925
5319910000000080,5319910000000012,170
5319910000000080,5319910000000013,50
5319910000000080,5319910000000014,185
5319910000000080,5319910000000015,50
5319910000000080,5319910000000017,130
5319910000000080,5319910000000019,85
5319910000000080,5319910000000020,90
5319910000000080,5319910000000021,55
5319910000000080,5319910000000022,85
5319910000000080,5319910000000023,130
5319910000000080,5319910000000028,20
5319910000000080,5319910000000030,15
5319910000000080,5319910000000031,10
5319910000000080,5319910000000038,10
5319910000000080,5319910000000041,20
5319910000000080,5319910000000042,85
5319910000000080,5319910000000044,155
5319910000000080,5319910000000045,15
5319910000000080,5319910000000046,25
5319910000000080,5319910000000047,225
5319910000000080,5319910000000048,85
5319910000000080,5319910000000050,405
5319910000000080,5319910000000051,960
5319910000000080,5319910000000052,145
5319910000000080,5319910000000053,455
5319910000000080,5319910000000054,170
5319910000000080,5319910000000056,275
5319910000000080,5319910000000057,125
5319910000000080,5319910000000058,90
5319910000000080,5319910000000059,55
5319910000000080,5319910000000060,615
5319910000000080,5319910000000061,225
5319910000000080,5319910000000062,45
5319910000000080,5319910000000063,25
5319910000000080,5319910000000064,85
5319910000000080,5319910000000065,20
5319910000000080,5319910000000066,115
5319910000000080,5319910000000067,120
5319910000000080,5319910000000068,20
5319910000000080,5319910000000069,805
5319910000000080,5319910000000070,30
5319910000000080,5319910000000071,430
5319910000000080,5319910000000072,270
5319910000000080,5319910000000073,190
5319910000000080,5319910000000074,1120
5319910000000080,5319910000000075,155
5319910000000080,5319910000000076,205
5319910000000080,5319910000000077,195
5319910000000080,5319910000000078,330
5319910000000080,5319910000000079,685
5319910000000080,5319910000000080,1175
5319910000000080,5319910000000081,115
5319910000000080,5319910000000082,160
5319910000000080,5319910000000083,635
5319910000000080,5319910000000084,300
5319910000000080,5319910000000085,325
5319910000000080,5319910000000086,415
5319910000000080,5319910000000087,30
5319910000000080,5319910000000092,10
5319910000000080,5319910000000093,40
5319910000000080,5319910000000095,15
5319910000000080,7205040000000006,10
5319910000000080,7218510000000006,15
5319910000000080,7218510000000007,20
5319910000000081,0619700100000001,4
5319910000000081,0619750131720004,15
5319910000000081,0619750131810002,15
5319910000000081,5319910000000001,90
5319910000000081,5319910000000002,50
5319910000000081,5319910000000003,120
5319910000000081,5319910000000004,185
5319910000000081,5319910000000005,180
5319910000000081,5319910000000006,205
5319910000000081,5319910000000007,445
5319910000000081,5319910000000008,110
5319910000000081,5319910000000009,290
5319910000000081,5319910000000010,35
5319910000000081,5319910000000011,665
5319910000000081,5319910000000012,175
5319910000000081,5319910000000013,30
5319910000000081,5319910000000014,240
5319910000000081,5319910000000016,20
5319910000000081,5319910000000017,145
5319910000000081,5319910000000018,45
5319910000000081,5319910000000019,50
5319910000000081,5319910000000020,65
5319910000000081,5319910000000022,20
5319910000000081,5319910000000023,35
5319910000000081,5319910000000025,15
5319910000000081,5319910000000028,15
5319910000000081,5319910000000029,15
5319910000000081,5319910000000030,55
5319910000000081,5319910000000038,10
5319910000000081,5319910000000039,10
5319910000000081,5319910000000042,25
5319910000000081,5319910000000043,35
5319910000000081,5319910000000044,25
5319910000000081,5319910000000045,40
5319910000000081,5319910000000046,10
5319910000000081,5319910000000047,85
5319910000000081,5319910000000050,135
5319910000000081,5319910000000051,270
5319910000000081,5319910000000052,55
5319910000000081,5319910000000053,70
5319910000000081,5319910000000055,25
5319910000000081,5319910000000056,120
5319910000000081,5319910000000057,200
5319910000000081,5319910000000058,135
5319910000000081,5319910000000060,75
5319910000000081,5319910000000061,45
5319910000000081,5319910000000062,10
5319910000000081,5319910000000063,20
5319910000000081,5319910000000064,65
5319910000000081,5319910000000065,30
5319910000000081,5319910000000066,10
5319910000000081,5319910000000067,10
5319910000000081,5319910000000068,10
5319910000000081,5319910000000069,275
5319910000000081,5319910000000070,20
5319910000000081,5319910000000071,140
5319910000000081,5319910000000072,25
5319910000000081,5319910000000073,215
5319910000000081,5319910000000074,440
5319910000000081,5319910000000075,210
5319910000000081,5319910000000076,30
5319910000000081,5319910000000077,55
5319910000000081,5319910000000078,445
5319910000000081,5319910000000079,50
5319910000000081,5319910000000080,15
5319910000000081,5319910000000081,1530
5319910000000081,5319910000000082,1240
5319910000000081,5319910000000083,1465
5319910000000081,5319910000000084,210
5319910000000081,5319910000000085,70
5319910000000081,5319910000000086,70
5319910000000081,5319910000000087,10
5319910000000081,5319910000000094,20
5319910000000081,5319910000000098,15
5319910000000081,5319910000000100,10
5319910000000081,5319910000000112,45
5319910000000081,7204980000000146,40
5319910000000081,7218510000000001,75
5319910000000081,7218510000000004,20
5319910000000081,7218510000000006,15
5319910000000081,7218510000000008,15
5319910000000082,0419730100000062,15
5319910000000082,0619700100000147,4
5319910000000082,2277460200000008,15
5319910000000082,2277460200000016,15
5319910000000082,2719730000000071,10
5319910000000082,4019650000000010,10
5319910000000082,5319910000000001,485
5319910000000082,5319910000000002,255
5319910000000082,5319910000000003,125
5319910000000082,5319910000000004,545
5319910000000082,5319910000000005,330
5319910000000082,5319910000000006,360
5319910000000082,5319910000000007,740
5319910000000082,5319910000000008,245
5319910000000082,5319910000000009,655
5319910000000082,5319910000000010,50
5319910000000082,5319910000000011,1595
5319910000000082,5319910000000012,360
5319910000000082,5319910000000013,110
5319910000000082,5319910000000014,390
5319910000000082,5319910000000015,25
5319910000000082,5319910000000016,105
5319910000000082,5319910000000017,230
5319910000000082,5319910000000019,125
5319910000000082,5319910000000020,175
5319910000000082,5319910000000021,20
5319910000000082,5319910000000022,75
5319910000000082,5319910000000023,295
5319910000000082,5319910000000025,35
5319910000000082,5319910000000028,15
5319910000000082,5319910000000031,95
5319910000000082,5319910000000036,30
5319910000000082,5319910000000038,15
5319910000000082,5319910000000041,15
5319910000000082,5319910000000042,55
5319910000000082,5319910000000043,20
5319910000000082,5319910000000044,50
5319910000000082,5319910000000045,10
5319910000000082,5319910000000046,55
5319910000000082,5319910000000047,45
5319910000000082,5319910000000048,35
5319910000000082,5319910000000049,55
5319910000000082,5319910000000050,105
5319910000000082,5319910000000051,375
5319910000000082,5319910000000052,150
5319910000000082,5319910000000053,110
5319910000000082,5319910000000054,30
5319910000000082,5319910000000055,20
5319910000000082,5319910000000056,10
5319910000000082,5319910000000057,735
5319910000000082,5319910000000058,400
5319910000000082,5319910000000059,30
5319910000000082,5319910000000060,275
5319910000000082,5319910000000061,50
5319910000000082,5319910000000063,25
5319910000000082,5319910000000064,85
5319910000000082,5319910000000065,4
5319910000000082,5319910000000066,30
5319910000000082,5319910000000067,15
5319910000000082,5319910000000069,525
5319910000000082,5319910000000070,45
5319910000000082,5319910000000071,325
5319910000000082,5319910000000072,35
5319910000000082,5319910000000073,75
5319910000000082,5319910000000074,440
5319910000000082,5319910000000075,185
5319910000000082,5319910000000076,55
5319910000000082,5319910000000077,85
5319910000000082,5319910000000078,545
5319910000000082,5319910000000079,145
5319910000000082,5319910000000080,15
5319910000000082,5319910000000081,510
5319910000000082,5319910000000082,3225
5319910000000082,5319910000000083,985
5319910000000082,5319910000000084,155
5319910000000082,5319910000000085,140
5319910000000082,5319910000000086,220
5319910000000082,5319910000000089,15
5319910000000082,5319910000000092,15
5319910000000082,5319910000000102,10
5319910000000082,5319910000000112,25
5319910000000082,5319910000000113,60
5319910000000082,5319910000000118,15
5319910000000082,5319920000000039,15
5319910000000082,5319920000000043,15
5319910000000082,7204980000000107,10
5319910000000082,7205040000000005,20
5319910000000082,7214220000000102,20
5319910000000082,7214220000000206,15
5319910000000083,0619700200BAKENE,10
5319910000000083,1719620142546904,15
5319910000000083,2819750000000043,10
5319910000000083,4100000000000040,20
5319910000000083,5119820000000009,25
5319910000000083,5319710000000008,10
5319910000000083,5319820100000002,55
5319910000000083,5319820100000004,15
5319910000000083,5319910000000001,250
5319910000000083,5319910000000002,375
5319910000000083,5319910000000003,100
5319910000000083,5319910000000004,650
5319910000000083,5319910000000005,295
5319910000000083,5319910000000006,265
5319910000000083,5319910000000007,545
5319910000000083,5319910000000008,220
5319910000000083,5319910000000009,575
5319910000000083,5319910000000010,100
5319910000000083,5319910000000011,1425
5319910000000083,5319910000000012,550
5319910000000083,5319910000000013,205
5319910000000083,5319910000000014,425
5319910000000083,5319910000000015,40
5319910000000083,5319910000000016,125
5319910000000083,5319910000000017,220
5319910000000083,5319910000000018,50
5319910000000083,5319910000000019,140
5319910000000083,5319910000000020,55
5319910000000083,5319910000000021,20
5319910000000083,5319910000000022,95
5319910000000083,5319910000000023,115
5319910000000083,5319910000000025,10
5319910000000083,5319910000000027,15
5319910000000083,5319910000000031,15
5319910000000083,5319910000000034,15
5319910000000083,5319910000000038,15
5319910000000083,5319910000000040,10
5319910000000083,5319910000000043,110
5319910000000083,5319910000000044,105
5319910000000083,5319910000000045,15
5319910000000083,5319910000000047,95
5319910000000083,5319910000000048,15
5319910000000083,5319910000000050,240
5319910000000083,5319910000000051,465
5319910000000083,5319910000000052,130
5319910000000083,5319910000000053,255
5319910000000083,5319910000000054,140
5319910000000083,5319910000000056,20
5319910000000083,5319910000000057,565
5319910000000083,5319910000000058,375
5319910000000083,5319910000000059,160
5319910000000083,5319910000000060,255
5319910000000083,5319910000000061,270
5319910000000083,5319910000000062,15
5319910000000083,5319910000000063,55
5319910000000083,5319910000000064,45
5319910000000083,5319910000000065,30
5319910000000083,5319910000000066,70
5319910000000083,5319910000000067,125
5319910000000083,5319910000000068,50
5319910000000083,5319910000000069,495
5319910000000083,5319910000000070,20
5319910000000083,5319910000000071,585
5319910000000083,5319910000000072,50
5319910000000083,5319910000000073,235
5319910000000083,5319910000000074,595
5319910000000083,5319910000000075,175
5319910000000083,5319910000000076,40
5319910000000083,5319910000000077,40
5319910000000083,5319910000000078,645
5319910000000083,5319910000000079,300
5319910000000083,5319910000000080,30
5319910000000083,5319910000000081,435
5319910000000083,5319910000000082,770
5319910000000083,5319910000000083,2790
5319910000000083,5319910000000084,420
5319910000000083,5319910000000085,150
5319910000000083,5319910000000086,260
5319910000000083,5319910000000087,15
5319910000000083,5319910000000088,45
5319910000000083,5319910000000090,30
5319910000000083,5319910000000092,30
5319910000000083,5319910000000093,45
5319910000000083,5319910000000097,15
5319910000000083,5319910000000105,25
5319910000000083,5319910000000110,90
5319910000000083,5319910000000111,15
5319910000000083,7205040000000003,50
5319910000000083,7218510000000006,25
5319910000000083,7218510000000008,10
5319910000000083,7255630000000034,15
5319910000000084,0619670000000053,15
5319910000000084,0619700100000040,15
5319910000000084,0619750120900003,10
5319910000000084,0619750131730001,10
5319910000000084,1719620139026135,10
5319910000000084,5319820100000002,4
5319910000000084,5319910000000001,220
5319910000000084,5319910000000002,140
5319910000000084,5319910000000003,120
5319910000000084,5319910000000004,315
5319910000000084,5319910000000005,320
5319910000000084,5319910000000006,235
5319910000000084,5319910000000007,710
5319910000000084,5319910000000008,90
5319910000000084,5319910000000009,390
5319910000000084,5319910000000010,30
5319910000000084,5319910000000011,1130
5319910000000084,5319910000000012,410
5319910000000084,5319910000000013,90
5319910000000084,5319910000000014,275
5319910000000084,5319910000000015,35
5319910000000084,5319910000000016,120
5319910000000084,5319910000000017,170
5319910000000084,5319910000000018,25
5319910000000084,5319910000000019,205
5319910000000084,5319910000000020,85
5319910000000084,5319910000000021,20
5319910000000084,5319910000000022,160
5319910000000084,5319910000000023,155
5319910000000084,5319910000000024,10
5319910000000084,5319910000000026,10
5319910000000084,5319910000000028,10
5319910000000084,5319910000000031,35
5319910000000084,5319910000000037,10
5319910000000084,5319910000000038,4
5319910000000084,5319910000000041,10
5319910000000084,5319910000000042,45
5319910000000084,5319910000000043,30
5319910000000084,5319910000000044,145
5319910000000084,5319910000000045,65
5319910000000084,5319910000000046,75
5319910000000084,5319910000000047,245
5319910000000084,5319910000000048,75
5319910000000084,5319910000000050,330
5319910000000084,5319910000000051,655
5319910000000084,5319910000000052,310
5319910000000084,5319910000000053,370
5319910000000084,5319910000000054,90
5319910000000084,5319910000000055,40
5319910000000084,5319910000000056,385
5319910000000084,5319910000000057,355
5319910000000084,5319910000000058,225
5319910000000084,5319910000000059,280
5319910000000084,5319910000000060,655
5319910000000084,5319910000000061,250
5319910000000084,5319910000000062,30
5319910000000084,5319910000000063,105
5319910000000084,5319910000000064,80
5319910000000084,5319910000000065,25
5319910000000084,5319910000000066,45
5319910000000084,5319910000000067,60
5319910000000084,5319910000000068,30
5319910000000084,5319910000000069,525
5319910000000084,5319910000000070,60
5319910000000084,5319910000000071,410
5319910000000084,5319910000000072,30
5319910000000084,5319910000000073,240
5319910000000084,5319910000000074,775
5319910000000084,5319910000000075,255
5319910000000084,5319910000000076,10
5319910000000084,5319910000000077,95
5319910000000084,5319910000000078,455
5319910000000084,5319910000000079,310
5319910000000084,5319910000000080,45
5319910000000084,5319910000000081,225
5319910000000084,5319910000000082,425
