O,D,VAL
3619820100004016,3619820100004009,225
3619820100004016,3619820100004010,115
3619820100004016,3619820100004012,240
3619820100004016,3619820100004013,280
3619820100004016,3619820100004014,180
3619820100004016,3619820100004015,185
3619820100004016,3619820100004016,1280
3619820100004016,3619820100004017,360
3619820100004016,3619820100004018,125
3619820100004016,3619820100004019,440
3619820100004016,3619820100004020,250
3619820100004016,3619820100004021,215
3619820100004016,3619820100004024,160
3619820100004016,3619820100004025,245
3619820100004016,3619820100004026,240
3619820100004016,3619820100004028,170
3619820100004016,3619820100004031,175
3619820100004016,3619820100004034,535
3619820100004016,3619820100004035,240
3619820100004016,3619820100004036,195
3619820100004016,3619820100006002,180
3619820100004016,3619820100006008,260
3619820100004017,3619820100001001,270
3619820100004017,3619820100001002,420
3619820100004017,3619820100001007,120
3619820100004017,3619820100001008,305
3619820100004017,3619820100001009,210
3619820100004017,3619820100001010,985
3619820100004017,3619820100001011,315
3619820100004017,3619820100001013,140
3619820100004017,3619820100001015,240
3619820100004017,3619820100004001,430
3619820100004017,3619820100004002,365
3619820100004017,3619820100004004,140
3619820100004017,3619820100004006,170
3619820100004017,3619820100004007,130
3619820100004017,3619820100004008,115
3619820100004017,3619820100004009,135
3619820100004017,3619820100004010,185
3619820100004017,3619820100004012,105
3619820100004017,3619820100004015,230
3619820100004017,3619820100004016,375
3619820100004017,3619820100004017,715
3619820100004017,3619820100004019,290
3619820100004017,3619820100004020,160
3619820100004017,3619820100004021,115
3619820100004017,3619820100004028,160
3619820100004017,3619820100004034,225
3619820100004017,3619820100004036,245
3619820100004017,3619820100006002,235
3619820100004017,3619820100006008,105
3619820100004017,3619820100006009,130
3619820100004018,3619820100001001,475
3619820100004018,3619820100001002,625
3619820100004018,3619820100001003,120
3619820100004018,3619820100001004,110
3619820100004018,3619820100001005,145
3619820100004018,3619820100001006,275
3619820100004018,3619820100001007,110
3619820100004018,3619820100001008,480
3619820100004018,3619820100001009,470
3619820100004018,3619820100001010,1245
3619820100004018,3619820100001011,490
3619820100004018,3619820100001013,250
3619820100004018,3619820100001015,225
3619820100004018,3619820100001016,145
3619820100004018,3619820100001018,200
3619820100004018,3619820100001019,145
3619820100004018,3619820100001023,110
3619820100004018,3619820100001025,210
3619820100004018,3619820100002011,210
3619820100004018,3619820100004001,150
3619820100004018,3619820100004002,230
3619820100004018,3619820100004004,195
3619820100004018,3619820100004005,170
3619820100004018,3619820100004006,310
3619820100004018,3619820100004007,105
3619820100004018,3619820100004009,165
3619820100004018,3619820100004011,115
3619820100004018,3619820100004013,120
3619820100004018,3619820100004015,110
3619820100004018,3619820100004016,240
3619820100004018,3619820100004017,265
3619820100004018,3619820100004018,570
3619820100004018,3619820100004019,225
3619820100004018,3619820100004020,240
3619820100004018,3619820100004021,150
3619820100004018,3619820100004028,235
3619820100004018,3619820100004031,105
3619820100004018,3619820100004034,155
3619820100004018,3619820100004036,135
3619820100004018,3619820100006004,145
3619820100004018,3619820100006009,130
3619820100004019,3619820100001001,425
3619820100004019,3619820100001002,300
3619820100004019,3619820100001008,170
3619820100004019,3619820100001009,155
3619820100004019,3619820100001010,670
3619820100004019,3619820100001011,335
3619820100004019,3619820100001012,165
3619820100004019,3619820100001013,140
3619820100004019,3619820100001015,150
3619820100004019,3619820100002011,105
3619820100004019,3619820100004001,345
3619820100004019,3619820100004002,195
3619820100004019,3619820100004004,215
3619820100004019,3619820100004005,105
3619820100004019,3619820100004006,240
3619820100004019,3619820100004007,270
3619820100004019,3619820100004011,145
3619820100004019,3619820100004012,145
3619820100004019,3619820100004013,105
3619820100004019,3619820100004016,160
3619820100004019,3619820100004018,190
3619820100004019,3619820100004019,1125
3619820100004019,3619820100004020,655
3619820100004019,3619820100004021,295
3619820100004019,3619820100004025,115
3619820100004019,3619820100004026,125
3619820100004019,3619820100004028,110
3619820100004019,3619820100004029,160
3619820100004019,3619820100004030,120
3619820100004019,3619820100004032,150
3619820100004019,3619820100004034,200
3619820100004019,3619820100004036,285
3619820100004019,3619820100006008,110
3619820100004019,3619820100006009,110
3619820100004020,3619820100001001,375
3619820100004020,3619820100001002,260
3619820100004020,3619820100001006,215
3619820100004020,3619820100001008,475
3619820100004020,3619820100001009,190
3619820100004020,3619820100001010,910
3619820100004020,3619820100001011,340
3619820100004020,3619820100001012,140
3619820100004020,3619820100001013,180
3619820100004020,3619820100001014,110
3619820100004020,3619820100001015,345
3619820100004020,3619820100001016,165
3619820100004020,3619820100001018,135
3619820100004020,3619820100001019,120
3619820100004020,3619820100004001,290
3619820100004020,3619820100004002,160
3619820100004020,3619820100004004,390
3619820100004020,3619820100004005,190
3619820100004020,3619820100004006,220
3619820100004020,3619820100004007,145
3619820100004020,3619820100004013,150
3619820100004020,3619820100004017,160
3619820100004020,3619820100004019,345
3619820100004020,3619820100004020,1240
3619820100004020,3619820100004021,210
3619820100004020,3619820100004024,135
3619820100004020,3619820100004026,105
3619820100004020,3619820100004028,295
3619820100004020,3619820100004030,205
3619820100004020,3619820100004031,180
3619820100004020,3619820100004032,130
3619820100004020,3619820100004034,485
3619820100004020,3619820100004036,185
3619820100004020,3619820100006001,205
3619820100004020,3619820100006002,155
3619820100004020,3619820100006004,195
3619820100004020,3619820100006008,135
3619820100004020,3619820100006009,160
3619820100004021,3619820100001001,130
3619820100004021,3619820100001002,125
3619820100004021,3619820100001006,160
3619820100004021,3619820100001008,285
3619820100004021,3619820100001010,615
3619820100004021,3619820100001011,205
3619820100004021,3619820100001015,115
3619820100004021,3619820100001020,115
3619820100004021,3619820100001023,110
3619820100004021,3619820100004001,220
3619820100004021,3619820100004002,215
3619820100004021,3619820100004006,165
3619820100004021,3619820100004009,145
3619820100004021,3619820100004010,165
3619820100004021,3619820100004011,145
3619820100004021,3619820100004013,120
3619820100004021,3619820100004015,125
3619820100004021,3619820100004016,125
3619820100004021,3619820100004019,210
3619820100004021,3619820100004021,1460
3619820100004021,3619820100004022,120
3619820100004021,3619820100004025,155
3619820100004021,3619820100004027,105
3619820100004021,3619820100004028,135
3619820100004021,3619820100004034,115
3619820100004021,3619820100004036,110
3619820100004021,3619820100006002,195
3619820100004021,3619820100006008,115
3619820100004022,3619820100001001,330
3619820100004022,3619820100001006,305
3619820100004022,3619820100001008,200
3619820100004022,3619820100001010,655
3619820100004022,3619820100001011,240
3619820100004022,3619820100001012,185
3619820100004022,3619820100001014,190
3619820100004022,3619820100001016,115
3619820100004022,3619820100001020,115
3619820100004022,3619820100003025,125
3619820100004022,3619820100004001,215
3619820100004022,3619820100004002,135
3619820100004022,3619820100004004,110
3619820100004022,3619820100004005,245
3619820100004022,3619820100004006,140
3619820100004022,3619820100004008,120
3619820100004022,3619820100004011,180
3619820100004022,3619820100004015,115
3619820100004022,3619820100004016,120
3619820100004022,3619820100004017,215
3619820100004022,3619820100004022,670
3619820100004022,3619820100004025,180
3619820100004022,3619820100004034,140
3619820100004022,3619820100006002,105
3619820100004023,3619820100001001,420
3619820100004023,3619820100001002,250
3619820100004023,3619820100001003,150
3619820100004023,3619820100001006,175
3619820100004023,3619820100001008,225
3619820100004023,3619820100001009,250
3619820100004023,3619820100001010,770
3619820100004023,3619820100001011,185
3619820100004023,3619820100001013,115
3619820100004023,3619820100001014,245
3619820100004023,3619820100001016,120
3619820100004023,3619820100001019,105
3619820100004023,3619820100001025,195
3619820100004023,3619820100001027,220
3619820100004023,3619820100002011,150
3619820100004023,3619820100002028,105
3619820100004023,3619820100004001,105
3619820100004023,3619820100004004,255
3619820100004023,3619820100004010,145
3619820100004023,3619820100004011,130
3619820100004023,3619820100004013,130
3619820100004023,3619820100004021,105
3619820100004023,3619820100004022,155
3619820100004023,3619820100004023,855
3619820100004023,3619820100004025,105
3619820100004023,3619820100004026,120
3619820100004023,3619820100004034,105
3619820100004023,3619820100006002,450
3619820100004023,3619820100006008,245
3619820100004024,0900000000000001,135
3619820100004024,3619820100001001,1055
3619820100004024,3619820100001002,655
3619820100004024,3619820100001003,185
3619820100004024,3619820100001004,160
3619820100004024,3619820100001005,130
3619820100004024,3619820100001006,260
3619820100004024,3619820100001007,310
3619820100004024,3619820100001008,485
3619820100004024,3619820100001009,535
3619820100004024,3619820100001010,2675
3619820100004024,3619820100001011,685
3619820100004024,3619820100001012,240
3619820100004024,3619820100001013,280
3619820100004024,3619820100001014,230
3619820100004024,3619820100001015,220
3619820100004024,3619820100001016,215
3619820100004024,3619820100001018,240
3619820100004024,3619820100001019,175
3619820100004024,3619820100001020,130
3619820100004024,3619820100001021,255
3619820100004024,3619820100001025,475
3619820100004024,3619820100001026,200
3619820100004024,3619820100001027,415
3619820100004024,3619820100002011,120
3619820100004024,3619820100003001,170
3619820100004024,3619820100003048,110
3619820100004024,3619820100004001,400
3619820100004024,3619820100004002,255
3619820100004024,3619820100004004,400
3619820100004024,3619820100004006,285
3619820100004024,3619820100004007,345
3619820100004024,3619820100004009,160
3619820100004024,3619820100004010,230
3619820100004024,3619820100004011,215
3619820100004024,3619820100004012,105
3619820100004024,3619820100004013,165
3619820100004024,3619820100004016,210
3619820100004024,3619820100004017,170
3619820100004024,3619820100004019,235
3619820100004024,3619820100004021,105
3619820100004024,3619820100004022,195
3619820100004024,3619820100004023,160
3619820100004024,3619820100004024,2170
3619820100004024,3619820100004025,340
3619820100004024,3619820100004026,545
3619820100004024,3619820100004027,305
3619820100004024,3619820100004028,315
3619820100004024,3619820100004034,145
3619820100004024,3619820100004036,245
3619820100004024,3619820100006001,115
3619820100004024,3619820100006002,395
3619820100004024,3619820100006004,135
3619820100004024,3619820100006006,160
3619820100004024,3619820100006008,225
3619820100004024,3619820100006009,295
3619820100004025,3619820100001001,815
3619820100004025,3619820100001002,635
3619820100004025,3619820100001003,140
3619820100004025,3619820100001004,110
3619820100004025,3619820100001006,335
3619820100004025,3619820100001008,695
3619820100004025,3619820100001009,210
3619820100004025,3619820100001010,1825
3619820100004025,3619820100001011,370
3619820100004025,3619820100001012,270
3619820100004025,3619820100001013,320
3619820100004025,3619820100001014,330
3619820100004025,3619820100001015,335
3619820100004025,3619820100001019,180
3619820100004025,3619820100001023,145
3619820100004025,3619820100001025,190
3619820100004025,3619820100001026,115
3619820100004025,3619820100002003,105
3619820100004025,3619820100002011,160
3619820100004025,3619820100003001,205
3619820100004025,3619820100004001,445
3619820100004025,3619820100004002,320
3619820100004025,3619820100004004,480
3619820100004025,3619820100004006,230
3619820100004025,3619820100004007,580
3619820100004025,3619820100004011,285
3619820100004025,3619820100004013,125
3619820100004025,3619820100004015,150
3619820100004025,3619820100004016,250
3619820100004025,3619820100004017,160
3619820100004025,3619820100004018,125
3619820100004025,3619820100004019,250
3619820100004025,3619820100004020,130
3619820100004025,3619820100004021,245
3619820100004025,3619820100004022,135
3619820100004025,3619820100004023,225
3619820100004025,3619820100004024,230
3619820100004025,3619820100004025,1545
3619820100004025,3619820100004026,130
3619820100004025,3619820100004028,375
3619820100004025,3619820100004030,235
3619820100004025,3619820100004034,410
3619820100004025,3619820100004036,110
3619820100004025,3619820100006001,150
3619820100004025,3619820100006002,330
3619820100004025,3619820100006008,320
3619820100004025,3619820100006009,225
3619820100004026,3619820100001001,530
3619820100004026,3619820100001002,485
3619820100004026,3619820100001006,180
3619820100004026,3619820100001007,170
3619820100004026,3619820100001008,435
3619820100004026,3619820100001009,470
3619820100004026,3619820100001010,1720
3619820100004026,3619820100001011,460
3619820100004026,3619820100001012,175
3619820100004026,3619820100001013,180
3619820100004026,3619820100001014,330
3619820100004026,3619820100001015,190
3619820100004026,3619820100001016,170
3619820100004026,3619820100001021,330
3619820100004026,3619820100001024,115
3619820100004026,3619820100001025,395
3619820100004026,3619820100001026,115
3619820100004026,3619820100001027,110
3619820100004026,3619820100004003,140
3619820100004026,3619820100004004,210
3619820100004026,3619820100004006,215
3619820100004026,3619820100004010,160
3619820100004026,3619820100004016,120
3619820100004026,3619820100004020,180
3619820100004026,3619820100004021,145
3619820100004026,3619820100004024,105
3619820100004026,3619820100004026,1245
3619820100004026,3619820100004027,405
3619820100004026,3619820100004028,235
3619820100004026,3619820100004029,115
3619820100004026,3619820100006002,260
3619820100004026,3619820100006004,135
3619820100004026,3619820100006009,135
3619820100004027,3619820100001001,425
3619820100004027,3619820100001002,440
3619820100004027,3619820100001006,265
3619820100004027,3619820100001007,110
3619820100004027,3619820100001008,470
3619820100004027,3619820100001009,220
3619820100004027,3619820100001010,1380
3619820100004027,3619820100001011,540
3619820100004027,3619820100001012,200
3619820100004027,3619820100001013,210
3619820100004027,3619820100001015,280
3619820100004027,3619820100001016,165
3619820100004027,3619820100001021,275
3619820100004027,3619820100001025,155
3619820100004027,3619820100004002,130
3619820100004027,3619820100004006,110
3619820100004027,3619820100004019,110
3619820100004027,3619820100004023,145
3619820100004027,3619820100004024,155
3619820100004027,3619820100004026,445
3619820100004027,3619820100004027,2090
3619820100004027,3619820100004028,225
3619820100004027,3619820100004031,105
3619820100004027,3619820100006002,250
3619820100004027,3619820100006008,175
3619820100004027,3619820100006009,205
3619820100004027,3619820100009029,105
3619820100004028,3619820100001001,815
3619820100004028,3619820100001002,560
3619820100004028,3619820100001003,145
3619820100004028,3619820100001006,165
3619820100004028,3619820100001007,230
3619820100004028,3619820100001008,490
3619820100004028,3619820100001009,250
3619820100004028,3619820100001010,1190
3619820100004028,3619820100001011,410
3619820100004028,3619820100001012,240
3619820100004028,3619820100001013,180
3619820100004028,3619820100001014,240
3619820100004028,3619820100001017,140
3619820100004028,3619820100001018,130
3619820100004028,3619820100001025,145
3619820100004028,3619820100001027,150
3619820100004028,3619820100004001,230
3619820100004028,3619820100004002,380
3619820100004028,3619820100004004,385
3619820100004028,3619820100004005,155
3619820100004028,3619820100004006,180
3619820100004028,3619820100004007,190
3619820100004028,3619820100004008,120
3619820100004028,3619820100004010,125
3619820100004028,3619820100004013,130
3619820100004028,3619820100004015,150
3619820100004028,3619820100004016,195
3619820100004028,3619820100004017,135
3619820100004028,3619820100004019,295
3619820100004028,3619820100004021,390
3619820100004028,3619820100004024,110
3619820100004028,3619820100004025,210
3619820100004028,3619820100004026,145
3619820100004028,3619820100004028,2080
3619820100004028,3619820100004029,135
3619820100004028,3619820100004031,115
3619820100004028,3619820100004034,240
3619820100004028,3619820100006001,105
3619820100004028,3619820100006002,235
3619820100004028,3619820100006008,230
3619820100004028,3619820100006009,200
3619820100004029,0900000000000001,190
3619820100004029,3619820100001001,725
3619820100004029,3619820100001002,490
3619820100004029,3619820100001003,130
3619820100004029,3619820100001006,185
3619820100004029,3619820100001007,225
3619820100004029,3619820100001008,445
3619820100004029,3619820100001009,205
3619820100004029,3619820100001010,1115
3619820100004029,3619820100001011,525
3619820100004029,3619820100001012,185
3619820100004029,3619820100001013,110
3619820100004029,3619820100001014,350
3619820100004029,3619820100001015,275
3619820100004029,3619820100001016,165
3619820100004029,3619820100001017,160
3619820100004029,3619820100001019,120
3619820100004029,3619820100001020,105
3619820100004029,3619820100001023,115
3619820100004029,3619820100001025,150
3619820100004029,3619820100002011,185
3619820100004029,3619820100003001,110
3619820100004029,3619820100004001,500
3619820100004029,3619820100004002,285
3619820100004029,3619820100004004,330
3619820100004029,3619820100004005,225
3619820100004029,3619820100004006,320
3619820100004029,3619820100004007,310
3619820100004029,3619820100004010,230
3619820100004029,3619820100004013,230
3619820100004029,3619820100004016,275
3619820100004029,3619820100004017,230
3619820100004029,3619820100004018,135
3619820100004029,3619820100004019,560
3619820100004029,3619820100004020,230
3619820100004029,3619820100004021,245
3619820100004029,3619820100004022,115
3619820100004029,3619820100004025,210
3619820100004029,3619820100004026,210
3619820100004029,3619820100004027,120
3619820100004029,3619820100004028,545
3619820100004029,3619820100004029,905
3619820100004029,3619820100004030,535
3619820100004029,3619820100004031,140
3619820100004029,3619820100004032,270
3619820100004029,3619820100004033,175
3619820100004029,3619820100004034,565
3619820100004029,3619820100006001,575
3619820100004029,3619820100006002,940
3619820100004029,3619820100006003,120
3619820100004029,3619820100006004,480
3619820100004029,3619820100006005,160
3619820100004029,3619820100006006,110
3619820100004029,3619820100006008,815
3619820100004029,3619820100006009,315
3619820100004029,3619820100006010,125
3619820100004030,3619820100001001,925
3619820100004030,3619820100001002,885
3619820100004030,3619820100001004,120
3619820100004030,3619820100001005,165
3619820100004030,3619820100001006,330
3619820100004030,3619820100001007,140
3619820100004030,3619820100001008,730
3619820100004030,3619820100001009,450
3619820100004030,3619820100001010,1315
3619820100004030,3619820100001011,455
3619820100004030,3619820100001012,200
3619820100004030,3619820100001013,150
3619820100004030,3619820100001014,150
3619820100004030,3619820100001015,215
3619820100004030,3619820100001016,145
3619820100004030,3619820100001017,170
3619820100004030,3619820100001018,145
3619820100004030,3619820100001023,165
3619820100004030,3619820100002026,105
3619820100004030,3619820100003001,245
3619820100004030,3619820100004001,560
3619820100004030,3619820100004002,640
3619820100004030,3619820100004003,140
3619820100004030,3619820100004004,380
3619820100004030,3619820100004005,175
3619820100004030,3619820100004006,435
3619820100004030,3619820100004007,400
3619820100004030,3619820100004008,145
3619820100004030,3619820100004009,260
3619820100004030,3619820100004010,285
3619820100004030,3619820100004011,365
3619820100004030,3619820100004013,280
3619820100004030,3619820100004015,120
3619820100004030,3619820100004016,470
3619820100004030,3619820100004017,425
3619820100004030,3619820100004018,130
3619820100004030,3619820100004019,535
3619820100004030,3619820100004020,435
3619820100004030,3619820100004021,205
3619820100004030,3619820100004022,150
3619820100004030,3619820100004023,250
3619820100004030,3619820100004024,195
3619820100004030,3619820100004025,295
3619820100004030,3619820100004026,205
3619820100004030,3619820100004028,610
3619820100004030,3619820100004029,180
3619820100004030,3619820100004030,1720
3619820100004030,3619820100004031,295
3619820100004030,3619820100004032,250
3619820100004030,3619820100004033,165
3619820100004030,3619820100004034,780
3619820100004030,3619820100004036,210
3619820100004030,3619820100006001,535
3619820100004030,3619820100006002,515
3619820100004030,3619820100006003,135
3619820100004030,3619820100006004,285
3619820100004030,3619820100006006,110
3619820100004030,3619820100006008,560
3619820100004030,3619820100006009,280
3619820100004030,3619820100006010,125
3619820100004030,3619820100006011,125
3619820100004031,3619820100001001,685
3619820100004031,3619820100001002,175
3619820100004031,3619820100001003,130
3619820100004031,3619820100001006,250
3619820100004031,3619820100001008,350
3619820100004031,3619820100001009,150
3619820100004031,3619820100001010,1045
3619820100004031,3619820100001011,295
3619820100004031,3619820100001012,120
3619820100004031,3619820100001014,115
3619820100004031,3619820100001015,150
3619820100004031,3619820100002011,105
3619820100004031,3619820100004001,215
3619820100004031,3619820100004002,315
3619820100004031,3619820100004004,400
3619820100004031,3619820100004005,125
3619820100004031,3619820100004007,175
3619820100004031,3619820100004008,110
3619820100004031,3619820100004010,245
3619820100004031,3619820100004013,110
3619820100004031,3619820100004017,150
3619820100004031,3619820100004018,125
3619820100004031,3619820100004019,445
3619820100004031,3619820100004020,280
3619820100004031,3619820100004021,210
3619820100004031,3619820100004023,110
3619820100004031,3619820100004024,210
3619820100004031,3619820100004025,240
3619820100004031,3619820100004026,110
3619820100004031,3619820100004028,440
3619820100004031,3619820100004029,110
3619820100004031,3619820100004030,250
3619820100004031,3619820100004031,840
3619820100004031,3619820100004032,120
3619820100004031,3619820100004034,395
3619820100004031,3619820100006001,310
3619820100004031,3619820100006002,295
3619820100004031,3619820100006004,205
3619820100004031,3619820100006008,290
3619820100004031,3619820100006009,160
3619820100004032,3619820100001001,395
3619820100004032,3619820100001002,340
3619820100004032,3619820100001003,130
3619820100004032,3619820100001006,115
3619820100004032,3619820100001008,255
3619820100004032,3619820100001009,200
3619820100004032,3619820100001010,740
3619820100004032,3619820100001011,290
3619820100004032,3619820100001013,120
3619820100004032,3619820100003001,115
3619820100004032,3619820100004001,515
3619820100004032,3619820100004002,345
3619820100004032,3619820100004003,170
3619820100004032,3619820100004004,445
3619820100004032,3619820100004005,130
3619820100004032,3619820100004006,135
3619820100004032,3619820100004007,195
3619820100004032,3619820100004008,170
3619820100004032,3619820100004009,115
3619820100004032,3619820100004010,180
3619820100004032,3619820100004013,220
3619820100004032,3619820100004014,285
3619820100004032,3619820100004015,135
3619820100004032,3619820100004016,325
3619820100004032,3619820100004017,145
3619820100004032,3619820100004019,535
3619820100004032,3619820100004020,380
3619820100004032,3619820100004021,280
3619820100004032,3619820100004023,190
3619820100004032,3619820100004024,125
3619820100004032,3619820100004025,160
3619820100004032,3619820100004026,105
3619820100004032,3619820100004027,115
3619820100004032,3619820100004028,360
3619820100004032,3619820100004030,135
3619820100004032,3619820100004031,105
3619820100004032,3619820100004032,580
3619820100004032,3619820100004033,135
3619820100004032,3619820100004034,305
3619820100004032,3619820100004036,415
3619820100004032,3619820100006002,250
3619820100004032,3619820100006005,105
3619820100004032,3619820100006008,170
3619820100004033,3619820100001001,395
3619820100004033,3619820100001002,380
3619820100004033,3619820100001005,110
3619820100004033,3619820100001006,215
3619820100004033,3619820100001007,115
3619820100004033,3619820100001008,160
3619820100004033,3619820100001009,205
3619820100004033,3619820100001010,845
3619820100004033,3619820100001011,210
3619820100004033,3619820100001012,125
3619820100004033,3619820100001015,135
3619820100004033,3619820100001016,205
3619820100004033,3619820100001019,140
3619820100004033,3619820100001023,135
3619820100004033,3619820100002011,270
3619820100004033,3619820100004001,350
3619820100004033,3619820100004002,275
3619820100004033,3619820100004004,375
3619820100004033,3619820100004006,320
3619820100004033,3619820100004007,110
3619820100004033,3619820100004008,140
3619820100004033,3619820100004009,155
3619820100004033,3619820100004011,125
3619820100004033,3619820100004012,225
3619820100004033,3619820100004013,165
3619820100004033,3619820100004014,135
3619820100004033,3619820100004015,205
3619820100004033,3619820100004016,145
3619820100004033,3619820100004017,300
3619820100004033,3619820100004018,160
3619820100004033,3619820100004019,455
3619820100004033,3619820100004020,160
3619820100004033,3619820100004024,105
3619820100004033,3619820100004025,150
3619820100004033,3619820100004027,110
3619820100004033,3619820100004028,110
3619820100004033,3619820100004029,130
3619820100004033,3619820100004031,150
3619820100004033,3619820100004032,210
3619820100004033,3619820100004033,500
3619820100004033,3619820100004034,570
3619820100004033,3619820100004036,105
3619820100004033,3619820100006001,435
3619820100004033,3619820100006002,580
3619820100004033,3619820100006004,250
3619820100004033,3619820100006006,240
3619820100004033,3619820100006008,355
3619820100004033,3619820100006009,240
3619820100004033,3619820100006013,115
3619820100004034,0900000000000001,135
3619820100004034,3619820100001001,780
3619820100004034,3619820100001002,940
3619820100004034,3619820100001006,165
3619820100004034,3619820100001007,280
3619820100004034,3619820100001008,610
3619820100004034,3619820100001009,460
3619820100004034,3619820100001010,1230
3619820100004034,3619820100001011,395
3619820100004034,3619820100001012,180
3619820100004034,3619820100001013,165
3619820100004034,3619820100001014,115
3619820100004034,3619820100001015,240
3619820100004034,3619820100001016,335
3619820100004034,3619820100001017,160
3619820100004034,3619820100001018,235
3619820100004034,3619820100001023,150
3619820100004034,3619820100001025,215
3619820100004034,3619820100002011,235
3619820100004034,3619820100002012,105
3619820100004034,3619820100003001,175
3619820100004034,3619820100003005,200
3619820100004034,3619820100004001,460
3619820100004034,3619820100004002,330
3619820100004034,3619820100004003,115
3619820100004034,3619820100004004,345
3619820100004034,3619820100004005,145
3619820100004034,3619820100004006,270
3619820100004034,3619820100004007,230
3619820100004034,3619820100004009,255
3619820100004034,3619820100004010,340
3619820100004034,3619820100004012,175
3619820100004034,3619820100004015,105
3619820100004034,3619820100004016,120
3619820100004034,3619820100004017,200
3619820100004034,3619820100004019,645
3619820100004034,3619820100004020,255
3619820100004034,3619820100004021,235
3619820100004034,3619820100004023,195
3619820100004034,3619820100004024,110
3619820100004034,3619820100004025,175
3619820100004034,3619820100004026,185
3619820100004034,3619820100004028,435
3619820100004034,3619820100004030,250
3619820100004034,3619820100004031,120
3619820100004034,3619820100004032,215
3619820100004034,3619820100004033,360
3619820100004034,3619820100004034,2250
3619820100004034,3619820100004036,385
3619820100004034,3619820100006001,195
3619820100004034,3619820100006002,295
3619820100004034,3619820100006003,140
3619820100004034,3619820100006004,250
3619820100004034,3619820100006006,190
3619820100004034,3619820100006007,195
3619820100004034,3619820100006008,385
3619820100004034,3619820100006009,125
3619820100004035,0900000000000001,130
3619820100004035,3619820100001001,370
3619820100004035,3619820100001002,290
3619820100004035,3619820100001005,115
3619820100004035,3619820100001006,150
3619820100004035,3619820100001008,290
3619820100004035,3619820100001009,290
3619820100004035,3619820100001010,575
3619820100004035,3619820100001011,200
3619820100004035,3619820100001012,110
3619820100004035,3619820100001016,155
3619820100004035,3619820100004001,205
3619820100004035,3619820100004002,165
3619820100004035,3619820100004004,190
3619820100004035,3619820100004006,150
3619820100004035,3619820100004007,110
3619820100004035,3619820100004010,135
3619820100004035,3619820100004016,315
3619820100004035,3619820100004017,175
3619820100004035,3619820100004018,125
3619820100004035,3619820100004019,315
3619820100004035,3619820100004020,355
3619820100004035,3619820100004021,230
3619820100004035,3619820100004026,165
3619820100004035,3619820100004030,105
3619820100004035,3619820100004031,105
3619820100004035,3619820100004034,120
3619820100004035,3619820100004035,525
3619820100004035,3619820100004036,310
3619820100004035,3619820100006002,385
3619820100004035,3619820100006004,165
3619820100004035,3619820100006008,225
3619820100004035,3619820100006009,105
3619820100004035,3619820100006010,120
3619820100004036,3619820100001001,525
3619820100004036,3619820100001002,270
3619820100004036,3619820100001003,115
3619820100004036,3619820100001004,105
3619820100004036,3619820100001006,220
3619820100004036,3619820100001008,360
3619820100004036,3619820100001009,155
3619820100004036,3619820100001010,1130
3619820100004036,3619820100001011,475
3619820100004036,3619820100001012,315
3619820100004036,3619820100001014,105
3619820100004036,3619820100001015,150
3619820100004036,3619820100001018,185
3619820100004036,3619820100003001,150
3619820100004036,3619820100004001,350
3619820100004036,3619820100004002,540
3619820100004036,3619820100004003,145
3619820100004036,3619820100004004,385
3619820100004036,3619820100004006,320
3619820100004036,3619820100004007,235
3619820100004036,3619820100004009,215
3619820100004036,3619820100004010,145
3619820100004036,3619820100004012,160
3619820100004036,3619820100004013,205
3619820100004036,3619820100004015,225
3619820100004036,3619820100004016,405
3619820100004036,3619820100004017,260
3619820100004036,3619820100004018,120
3619820100004036,3619820100004019,620
3619820100004036,3619820100004020,370
3619820100004036,3619820100004021,290
3619820100004036,3619820100004026,170
3619820100004036,3619820100004028,240
3619820100004036,3619820100004029,130
3619820100004036,3619820100004030,170
3619820100004036,3619820100004031,115
3619820100004036,3619820100004032,160
3619820100004036,3619820100004033,180
3619820100004036,3619820100004034,395
3619820100004036,3619820100004035,125
3619820100004036,3619820100004036,1360
3619820100004036,3619820100006001,185
3619820100004036,3619820100006002,375
3619820100004036,3619820100006003,135
3619820100004036,3619820100006004,190
3619820100004036,3619820100006008,320
3619820100004036,3619820100006009,260
3619820100004036,3619820100006011,105
3619820100005001,3619820100001001,555
3619820100005001,3619820100001002,315
3619820100005001,3619820100001006,145
3619820100005001,3619820100001008,190
3619820100005001,3619820100001009,235
3619820100005001,3619820100001010,375
3619820100005001,3619820100002011,220
3619820100005001,3619820100005001,1065
3619820100005001,3619820100005002,470
3619820100005001,3619820100005003,510
3619820100005001,3619820100005005,370
3619820100005001,3619820100005006,360
3619820100005001,3619820100005007,225
3619820100005001,3619820100005009,175
3619820100005001,3619820100005010,490
3619820100005001,3619820100005011,260
3619820100005001,3619820100005013,185
3619820100005001,3619820100005017,170
3619820100005002,3619820100001001,550
3619820100005002,3619820100001002,280
3619820100005002,3619820100001003,205
3619820100005002,3619820100001006,140
3619820100005002,3619820100001008,400
3619820100005002,3619820100001010,580
3619820100005002,3619820100001011,150
3619820100005002,3619820100001012,200
3619820100005002,3619820100001015,145
3619820100005002,3619820100002011,120
3619820100005002,3619820100002014,105
3619820100005002,3619820100005001,455
3619820100005002,3619820100005002,1145
3619820100005002,3619820100005003,400
3619820100005002,3619820100005004,170
3619820100005002,3619820100005005,765
