id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted,CBD,CostPerHour
3917,4,232,603,611,607,N,DEARBORN,ST,"607 N DEARBORN ST, Chicago, IL","(41.8927579, -87.62967309999999)",41.8927579,-87.6296731,64952.9,64952.9,50,5,CBD,116800,23360,0.5561,Impacted,CBD,4
3918,4,233,642,650,648,N,DEARBORN,ST,"648 N DEARBORN ST, Chicago, IL","(41.8938439, -87.6297486)",41.8938439,-87.6297486,32964.88,32964.88,50,2,CBD,46720,23360,0.7056,Impacted,CBD,4
3919,4,234,645,655,651,N,DEARBORN,ST,"651 N DEARBORN ST, Chicago, IL","(41.89383979999999, -87.6297116)",41.8938398,-87.6297116,78568.83,78568.83,50,5,CBD,116800,23360,0.6727,Impacted,CBD,4
3920,4,234,662,678,666,N,DEARBORN,ST,"666 N DEARBORN ST, Chicago, IL","(41.894428, -87.63007999999999)",41.894428,-87.63008,94480.91,94480.91,50,8,CBD,186880,23360,0.5056,Impacted,CBD,4
3921,4,234,659,667,663,N,DEARBORN,ST,"663 N DEARBORN ST, Chicago, IL","(41.8942002, -87.6297208)",41.8942002,-87.6297208,39928.91,39928.91,50,3,CBD,70080,23360,0.5698,Impacted,CBD,4
3922,4,234,704,720,710,N,DEARBORN,ST,"710 N DEARBORN ST, Chicago, IL","(41.8953003, -87.6298145)",41.8953003,-87.6298145,70787.89,70787.89,50,8,CBD,186880,23360,0.3788,Impacted,CBD,4
3923,4,234,713,719,717,N,DEARBORN,ST,"717 N DEARBORN ST, Chicago, IL","(41.8953698, -87.6297239)",41.8953698,-87.6297239,38458.76,38458.76,50,5,CBD,116800,23360,0.3293,Impacted,CBD,4
3924,4,235,732,752,750,N,DEARBORN,ST,"750 N DEARBORN ST, Chicago, IL","(41.8962884, -87.6302168)",41.8962884,-87.6302168,19447.5,19447.5,50,5,CBD,116800,23360,0.1665,Impacted,CBD,4
3925,4,235,733,745,739,N,DEARBORN,ST,"739 N DEARBORN ST, Chicago, IL","(41.89586389999999, -87.6297354)",41.8958639,-87.6297354,44546.1,44546.1,50,8,CBD,186880,23360,0.2384,Impacted,CBD,4
3926,4,245,804,848,808,N,DEARBORN,ST,"808 N DEARBORN ST, Chicago, IL","(41.897048, -87.6301189)",41.897048,-87.6301189,58301.82,58301.82,50,4,CBD,93440,23360,0.6239,Impacted,CBD,4
3927,4,245,804,848,820,N,DEARBORN,ST,"820 N DEARBORN ST, Chicago, IL","(41.897379, -87.6302369)",41.897379,-87.6302369,47355.02,47355.02,50,9,CBD,210240,23360,0.2252,Impacted,CBD,4
3928,4,245,813,831,821,N,DEARBORN,ST,"821 N DEARBORN ST, Chicago, IL","(41.8973662, -87.6297936)",41.8973662,-87.6297936,86838.44,86838.44,50,12,CBD,280320,23360,0.3098,Impacted,CBD,4
3929,4,246,846,866,854,N,DEARBORN,ST,"854 N DEARBORN ST, Chicago, IL","(41.8984517, -87.6298497)",41.8984517,-87.6298497,88640.35,88640.35,50,8,CBD,186880,23360,0.4743,Impacted,CBD,4
3930,4,246,915,925,919,N,DEARBORN,ST,"919 N DEARBORN ST, Chicago, IL","(41.89953999999999, -87.629432)",41.89954,-87.629432,51707.82,51707.82,50,6,CBD,140160,23360,0.3689,Impacted,CBD,4
3931,4,246,902,928,906,N,DEARBORN,ST,"906 N DEARBORN ST, Chicago, IL","(41.8995288, -87.6298647)",41.8995288,-87.6298647,103184,103184,50,13,CBD,303680,23360,0.3398,Impacted,CBD,4
3932,4,246,946,960,952,N,DEARBORN,ST,"952 N DEARBORN ST, Chicago, IL","(41.89988779999999, -87.62988879999999)",41.8998878,-87.6298888,69922.11,69922.11,50,7,CBD,163520,23360,0.4276,Impacted,CBD,4
3933,4,247,1013,1039,1017,N,DEARBORN,ST,"1017 N DEARBORN ST, Chicago, IL","(41.9008526, -87.62988589999999)",41.9008526,-87.6298859,119493.19,119493.19,50,12,CBD,280320,23360,0.4263,Impacted,CBD,4
3934,4,247,1002,1034,1016,N,DEARBORN,ST,"1016 N DEARBORN ST, Chicago, IL","(41.9009383, -87.62992539999999)",41.9009383,-87.6299254,133830.07,133830.07,50,11,CBD,256960,23360,0.5208,Impacted,CBD,4
3935,4,248,1116,1132,1118,N,DEARBORN,ST,"1118 N DEARBORN ST, Chicago, IL","(41.9022807, -87.6299532)",41.9022807,-87.6299532,70956.62,70956.62,50,6,CBD,140160,23360,0.5063,Impacted,CBD,4
3936,4,248,1133,1137,1135,N,DEARBORN,ST,"1135 N DEARBORN ST, Chicago, IL","(41.9029005, -87.6299343)",41.9029005,-87.6299343,44226.64,44226.64,50,3,CBD,70080,23360,0.6311,Impacted,CBD,4
3937,4,248,1148,1164,1154,N,DEARBORN,ST,"1154 N DEARBORN ST, Chicago, IL","(41.903448, -87.630416)",41.903448,-87.630416,57177.41,57177.41,50,6,CBD,140160,23360,0.4079,Impacted,CBD,4
3938,4,220,8,24,24,E,DELAWARE,PL,"24 E DELAWARE PL, Chicago, IL","(41.8991558, -87.62739049999999)",41.8991558,-87.6273905,42623.88,42623.88,50,3,CBD,70080,23360,0.6082,Impacted,CBD,4
3939,4,220,19,29,23,E,DELAWARE,PL,"23 E DELAWARE PL, Chicago, IL","(41.8991283, -87.62739429999999)",41.8991283,-87.6273943,27727.23,27727.23,50,3,CBD,70080,23360,0.3957,Impacted,CBD,4
3940,4,217,257,263,259,E,DELAWARE,PL,"259 E DELAWARE PL, Chicago, IL","(41.8992588, -87.6196779)",41.8992588,-87.6196779,70408.52,70408.52,50,4,CBD,93440,23360,0.7535,Impacted,CBD,4
3941,4,217,209,229,225,E,DELAWARE,PL,"225 E DELAWARE PL, Chicago, IL","(41.8992405, -87.6208501)",41.8992405,-87.6208501,121341.13,121341.13,50,7,CBD,163520,23360,0.7421,Impacted,CBD,4
3942,4,217,230,234,232,E,DELAWARE,PL,"232 E DELAWARE PL, Chicago, IL","(41.8992724, -87.6206275)",41.8992724,-87.6206275,16560.02,16560.02,50,1,CBD,23360,23360,0.7089,Impacted,CBD,4
3943,4,217,352,362,354,E,DELAWARE,PL,"354 E DELAWARE PL, Chicago, IL","(41.899296, -87.61875099999999)",41.899296,-87.618751,98674.67,98674.67,50,6,CBD,140160,23360,0.704,Impacted,CBD,4
3944,4,220,2,34,34,W,DELAWARE,PL,"34 W DELAWARE PL, Chicago, IL","(41.8991238, -87.6296437)",41.8991238,-87.6296437,97652.84,97652.84,50,12,CBD,280320,23360,0.3484,Impacted,CBD,4
3945,4,220,23,35,33,W,DELAWARE,PL,"33 W DELAWARE PL, Chicago, IL","(41.8988129, -87.629378)",41.8988129,-87.629378,37418.26,37418.26,50,2,CBD,46720,23360,0.8009,Impacted,CBD,4
3946,4,246,50,74,62,W,DELAWARE,PL,"62 W DELAWARE PL, Chicago, IL","(41.898758, -87.6303956)",41.898758,-87.6303956,128231.38,128231.38,50,13,CBD,303680,23360,0.4223,Impacted,CBD,4
3947,3,730,2702,2758,2738,W,DIVISION,ST,"2738 W DIVISION ST, Chicago, IL","(41.903247, -87.6960019)",41.903247,-87.6960019,8879.98,8879.98,50,8,Non-CBD,60096,7512,0.1478,Impacted,Non-CBD,2
3948,3,730,2709,2753,2731,W,DIVISION,ST,"2731 W DIVISION ST, Chicago, IL","(41.902642, -87.69565899999999)",41.902642,-87.695659,10694.98,10694.98,50,9,Non-CBD,67608,7512,0.1582,Impacted,Non-CBD,2
3949,3,730,2709,2753,2711,W,DIVISION,ST,"2711 W DIVISION ST, Chicago, IL","(41.902648, -87.694925)",41.902648,-87.694925,14425.62,14425.62,50,7,Non-CBD,52584,7512,0.2743,Impacted,Non-CBD,2
3950,4,219,4,8,6,E,ELM,ST,"6 E ELM ST, Chicago, IL","(41.9031922, -87.62844109999999)",41.9031922,-87.6284411,47668.16,47668.16,50,3,CBD,70080,23360,0.6802,Impacted,CBD,4
3951,4,219,7,11,9,E,ELM,ST,"9 E ELM ST, Chicago, IL","(41.9031674, -87.6282868)",41.9031674,-87.6282868,40032.29,40032.29,50,3,CBD,70080,23360,0.5712,Impacted,CBD,4
3952,4,219,30,34,32,W,ELM,ST,"32 W ELM ST, Chicago, IL","(41.9031569, -87.6299472)",41.9031569,-87.6299472,60422.45,60422.45,50,5,CBD,116800,23360,0.5173,Impacted,CBD,4
3953,4,248,46,78,50,W,ELM,ST,"50 W ELM ST, Chicago, IL","(41.9031516, -87.63055)",41.9031516,-87.63055,44849.73,44849.73,50,3,CBD,70080,23360,0.64,Impacted,CBD,4
3954,4,248,46,78,56,W,ELM,ST,"56 W ELM ST, Chicago, IL","(41.9031508, -87.63064419999999)",41.9031508,-87.6306442,53173.89,53173.89,50,4,CBD,93440,23360,0.5691,Impacted,CBD,4
3955,4,248,43,75,49,W,ELM,ST,"49 W ELM ST, Chicago, IL","(41.9031265, -87.6302817)",41.9031265,-87.6302817,58182.35,58182.35,50,6,CBD,140160,23360,0.4151,Impacted,CBD,4
3956,4,248,111,127,117,W,ELM,ST,"117 W ELM ST, Chicago, IL","(41.9031021, -87.6321062)",41.9031021,-87.6321062,35908.52,35908.52,50,7,CBD,163520,23360,0.2196,Impacted,CBD,4
3957,4,248,106,128,108,W,ELM,ST,"108 W ELM ST, Chicago, IL","(41.903135, -87.631784)",41.903135,-87.631784,48871.53,48871.53,50,5,CBD,116800,23360,0.4184,Impacted,CBD,4
3958,4,248,106,128,116,W,ELM,ST,"116 W ELM ST, Chicago, IL","(41.9033788, -87.6323292)",41.9033788,-87.6323292,68016.58,68016.58,50,6,CBD,140160,23360,0.4853,Impacted,CBD,4
3959,4,234,3,43,5,E,ERIE,ST,"5 E ERIE ST, Chicago, IL","(41.894071, -87.62795009999999)",41.894071,-87.6279501,107653.69,107653.69,50,8,CBD,186880,23360,0.5761,Impacted,CBD,4
3960,4,234,12,42,40,E,ERIE,ST,"40 E ERIE ST, Chicago, IL","(41.8943149, -87.62653999999999)",41.8943149,-87.62654,76754.61,76754.61,50,3,CBD,70080,23360,1.0952,Impacted,CBD,4
3961,4,226,44,64,62,E,ERIE,ST,"62 E ERIE ST, Chicago, IL","(41.8941153, -87.62595209999999)",41.8941153,-87.6259521,34430.11,34430.11,50,2,CBD,46720,23360,0.7369,Impacted,CBD,4
3962,4,226,101,111,107,E,ERIE,ST,"107 E ERIE ST, Chicago, IL","(41.8941016, -87.62509589999999)",41.8941016,-87.6250959,62840.22,62840.22,50,5,CBD,116800,23360,0.538,Impacted,CBD,4
3963,4,226,135,169,157,E,ERIE,ST,"157 E ERIE ST, Chicago, IL","(41.8941319, -87.6232857)",41.8941319,-87.6232857,62978.06,62978.06,50,8,CBD,186880,23360,0.337,Impacted,CBD,4
3964,4,226,156,168,164,E,ERIE,ST,"164 E ERIE ST, Chicago, IL","(41.8941579, -87.6234436)",41.8941579,-87.6234436,41604.78,41604.78,50,4,CBD,93440,23360,0.4453,Impacted,CBD,4
3965,4,214,315,353,321,E,ERIE,ST,"321 E ERIE ST, Chicago, IL","(41.8941283, -87.6195499)",41.8941283,-87.6195499,60960.2,60960.2,50,5,CBD,116800,23360,0.5219,Impacted,CBD,4
3966,4,214,315,353,345,E,ERIE,ST,"345 E ERIE ST, Chicago, IL","(41.8942151, -87.6190132)",41.8942151,-87.6190132,136105.06,136105.06,50,11,CBD,256960,23360,0.5297,Impacted,CBD,4
3967,4,214,312,350,346,E,ERIE,ST,"346 E ERIE ST, Chicago, IL","(41.8942406, -87.6191054)",41.8942406,-87.6191054,82073.91,82073.91,50,6,CBD,140160,23360,0.5856,Impacted,CBD,4
3968,4,214,312,350,316,E,ERIE,ST,"316 E ERIE ST, Chicago, IL","(41.8942245, -87.6198584)",41.8942245,-87.6198584,69415.79,69415.79,50,5,CBD,116800,23360,0.5943,Impacted,CBD,4
3969,4,214,411,455,421,E,ERIE,ST,"421 E ERIE ST, Chicago, IL","(41.8942466, -87.6170173)",41.8942466,-87.6170173,61962.63,61962.63,50,5,CBD,116800,23360,0.5305,Impacted,CBD,4
3970,4,214,411,455,443,E,ERIE,ST,"443 E ERIE ST, Chicago, IL","(41.8942509, -87.616366)",41.8942509,-87.616366,21369.66,21369.66,50,3,CBD,70080,23360,0.3049,Impacted,CBD,4
3971,4,214,416,460,420,E,ERIE,ST,"420 E ERIE ST, Chicago, IL","(41.8942725, -87.6172522)",41.8942725,-87.6172522,85757.75,85757.75,50,8,CBD,186880,23360,0.4589,Impacted,CBD,4
3972,4,214,416,460,444,E,ERIE,ST,"444 E ERIE ST, Chicago, IL","(41.8942764, -87.61665510000002)",41.8942764,-87.6166551,74820.36,74820.36,50,8,CBD,186880,23360,0.4004,Impacted,CBD,4
3973,4,234,2,24,22,W,ERIE,ST,"22 W ERIE ST, Chicago, IL","(41.8942335, -87.6289679)",41.8942335,-87.6289679,112275.23,112275.23,50,10,CBD,233600,23360,0.4806,Impacted,CBD,4
3974,4,234,11,33,21,W,ERIE,ST,"21 W ERIE ST, Chicago, IL","(41.89405319999999, -87.6290787)",41.8940532,-87.6290787,151451.14,151451.14,50,11,CBD,256960,23360,0.5894,Impacted,CBD,4
3975,4,233,45,75,55,W,ERIE,ST,"55 W ERIE ST, Chicago, IL","(41.89387, -87.6302089)",41.89387,-87.6302089,59530.64,59530.64,50,6,CBD,140160,23360,0.4247,Impacted,CBD,4
3976,4,233,52,58,56,W,ERIE,ST,"56 W ERIE ST, Chicago, IL","(41.8940662, -87.63035529999999)",41.8940662,-87.6303553,22621.23,22621.23,50,2,CBD,46720,23360,0.4842,Impacted,CBD,4
3977,4,237,101,125,113,W,ERIE,ST,"113 W ERIE ST, Chicago, IL","(41.8940257, -87.63163569999999)",41.8940257,-87.6316357,112957.55,112957.55,50,10,CBD,233600,23360,0.4836,Impacted,CBD,4
3978,4,237,120,134,132,W,ERIE,ST,"132 W ERIE ST, Chicago, IL","(41.894039, -87.6323216)",41.894039,-87.6323216,77015.35,77015.35,50,5,CBD,116800,23360,0.6594,Impacted,CBD,4
3979,4,237,156,170,156,W,ERIE,ST,"156 W ERIE ST, Chicago, IL","(41.8940211, -87.63346419999999)",41.8940211,-87.6334642,57908.5,57908.5,50,3,CBD,70080,23360,0.8263,Impacted,CBD,4
3980,4,242,206,244,206,W,ERIE,ST,"206 W ERIE ST, Chicago, IL","(41.8940074, -87.63443459999999)",41.8940074,-87.6344346,92136.65,92136.65,50,6,CBD,140160,23360,0.6574,Impacted,CBD,4
3981,4,242,209,245,237,W,ERIE,ST,"237 W ERIE ST, Chicago, IL","(41.89396929999999, -87.6353874)",41.8939693,-87.6353874,86613.37,86613.37,50,8,CBD,186880,23360,0.4635,Impacted,CBD,4
3982,4,242,306,310,308,W,ERIE,ST,"308 W ERIE ST, Chicago, IL","(41.8943155, -87.6362825)",41.8943155,-87.6362825,82857.64,82857.64,50,9,CBD,210240,23360,0.3941,Impacted,CBD,4
3983,4,242,307,319,309,W,ERIE,ST,"309 W ERIE ST, Chicago, IL","(41.8939611, -87.636127)",41.8939611,-87.636127,38117.83,38117.83,50,3,CBD,70080,23360,0.5439,Impacted,CBD,4
3984,4,548,342,360,350,W,ERIE,ST,"350 W ERIE ST, Chicago, IL","(41.8941764, -87.6377303)",41.8941764,-87.6377303,109100.74,109100.74,50,12,CBD,262800,21900,0.4151,Impacted,CBD,4
3985,4,548,347,355,353,W,ERIE,ST,"353 W ERIE ST, Chicago, IL","(41.8939463, -87.6377303)",41.8939463,-87.6377303,89960.19,89960.19,50,6,CBD,131400,21900,0.6846,Impacted,CBD,4
3986,4,548,410,418,414,W,ERIE,ST,"414 W ERIE ST, Chicago, IL","(41.8939426, -87.63912529999999)",41.8939426,-87.6391253,72614.99,72614.99,50,9,CBD,170820,18980,0.4251,Non-Impacted,CBD,4
3987,4,548,373,435,375,W,ERIE,ST,"375 W ERIE ST, Chicago, IL","(41.893743, -87.63898569999999)",41.893743,-87.6389857,50338.26,50338.26,50,7,CBD,102200,14600,0.4925,Non-Impacted,CBD,4
3988,4,548,436,472,444,W,ERIE,ST,"444 W ERIE ST, Chicago, IL","(41.8939275, -87.6404481)",41.8939275,-87.6404481,52695.74,52695.74,50,9,CBD,131400,14600,0.401,Non-Impacted,CBD,4
3989,4,548,436,472,448,W,ERIE,ST,"448 W ERIE ST, Chicago, IL","(41.8939261, -87.6405551)",41.8939261,-87.6405551,34119.76,34119.76,50,8,CBD,116800,14600,0.2921,Non-Impacted,CBD,4
3990,4,548,439,443,441,W,ERIE,ST,"441 W ERIE ST, Chicago, IL","(41.8939059, -87.63999989999999)",41.8939059,-87.6399999,34612.57,34612.57,50,5,CBD,73000,14600,0.4741,Non-Impacted,CBD,4
3991,4,239,401,413,405,N,FRANKLIN,ST,"405 N FRANKLIN ST, Chicago, IL","(41.88929419999999, -87.6355059)",41.8892942,-87.6355059,80010.55,80010.55,50,6,CBD,140160,23360,0.5709,Impacted,CBD,4
3992,4,239,406,428,422,N,FRANKLIN,ST,"422 N FRANKLIN ST, Chicago, IL","(41.8899102, -87.63554510000002)",41.8899102,-87.6355451,77885.85,77885.85,50,7,CBD,163520,23360,0.4763,Impacted,CBD,4
3993,4,240,431,443,437,N,FRANKLIN,ST,"437 N FRANKLIN ST, Chicago, IL","(41.8902869, -87.6355153)",41.8902869,-87.6355153,58997.73,58997.73,50,7,CBD,163520,23360,0.3608,Impacted,CBD,4
3994,4,240,434,448,442,N,FRANKLIN,ST,"442 N FRANKLIN ST, Chicago, IL","(41.8901684, -87.63554950000001)",41.8901684,-87.6355495,48360.65,48360.65,50,6,CBD,140160,23360,0.345,Impacted,CBD,4
3995,4,240,501,515,507,N,FRANKLIN,ST,"507 N FRANKLIN ST, Chicago, IL","(41.8909745, -87.63553859999999)",41.8909745,-87.6355386,33097.15,33097.15,50,7,CBD,163520,23360,0.2024,Impacted,CBD,4
3996,4,240,508,516,512,N,FRANKLIN,ST,"512 N FRANKLIN ST, Chicago, IL","(41.8911552, -87.635587)",41.8911552,-87.635587,37556.38,37556.38,50,5,CBD,116800,23360,0.3215,Impacted,CBD,4
3997,4,241,533,535,533,N,FRANKLIN,ST,"533 N FRANKLIN ST, Chicago, IL","(41.8916782, -87.6355796)",41.8916782,-87.6355796,22351.2,22351.2,50,2,CBD,46720,23360,0.4784,Impacted,CBD,4
3998,4,241,534,550,538,N,FRANKLIN,ST,"538 N FRANKLIN ST, Chicago, IL","(41.8917121, -87.63561729999999)",41.8917121,-87.6356173,55049.97,55049.97,50,7,CBD,163520,23360,0.3367,Impacted,CBD,4
3999,4,241,604,628,622,N,FRANKLIN,ST,"622 N FRANKLIN ST, Chicago, IL","(41.8931207, -87.635632)",41.8931207,-87.635632,52714.35,52714.35,50,6,CBD,140160,23360,0.3761,Impacted,CBD,4
4000,4,241,609,619,615,N,FRANKLIN,ST,"615 N FRANKLIN ST, Chicago, IL","(41.8928667, -87.6355959)",41.8928667,-87.6355959,33296.15,33296.15,50,3,CBD,70080,23360,0.4751,Impacted,CBD,4
4001,4,232,5,27,11,E,GRAND,AVE,"11 E GRAND AVE, Chicago, IL","(41.8916605, -87.6276729)",41.8916605,-87.6276729,70053.12,70053.12,50,6,CBD,127632,21272,0.5489,Impacted,CBD,4
4002,4,228,208,248,240,E,GRAND,AVE,"240 E GRAND AVE, Chicago, IL","(41.8917983, -87.6216646)",41.8917983,-87.6216646,137616.23,137616.23,50,12,CBD,280320,23360,0.4909,Impacted,CBD,4
4003,4,228,208,248,216,E,GRAND,AVE,"216 E GRAND AVE, Chicago, IL","(41.891787, -87.6222526)",41.891787,-87.6222526,96521.22,96521.22,50,8,CBD,186880,23360,0.5165,Impacted,CBD,4
4004,4,228,213,245,243,E,GRAND,AVE,"243 E GRAND AVE, Chicago, IL","(41.8917811, -87.6211366)",41.8917811,-87.6211366,92837.54,92837.54,50,13,CBD,249392,19184,0.3723,Impacted,CBD,4
4005,4,212,334,346,340,E,GRAND,AVE,"340 E GRAND AVE, Chicago, IL","(41.8919506, -87.6183219)",41.8919506,-87.6183219,144474.86,144474.86,50,13,CBD,303680,23360,0.4757,Impacted,CBD,4
4006,4,212,410,440,426,E,GRAND,AVE,"426 E GRAND AVE, Chicago, IL","(41.8918669, -87.616434)",41.8918669,-87.616434,128724.2,128724.2,50,11,CBD,256960,23360,0.501,Impacted,CBD,4
4007,4,232,15,41,23,W,GRAND,AVE,"23 W GRAND AVE, Chicago, IL","(41.89164479999999, -87.6291117)",41.8916448,-87.6291117,154920.68,154920.68,50,12,CBD,280320,23360,0.5527,Impacted,CBD,4
4008,4,232,50,70,64,W,GRAND,AVE,"64 W GRAND AVE, Chicago, IL","(41.8916513, -87.6305333)",41.8916513,-87.6305333,72512.19,72512.19,50,8,CBD,186880,23360,0.388,Impacted,CBD,4
4009,4,238,104,118,112,W,GRAND,AVE,"112 W GRAND AVE, Chicago, IL","(41.891869, -87.63179699999999)",41.891869,-87.631797,55929.87,55929.87,50,5,CBD,116800,23360,0.4789,Impacted,CBD,4
4010,4,238,101,103,101,W,GRAND,AVE,"101 W GRAND AVE, Chicago, IL","(41.8913474, -87.6313316)",41.8913474,-87.6313316,13435.85,13435.85,50,2,CBD,42544,21272,0.3158,Impacted,CBD,4
4011,4,238,151,173,167,W,GRAND,AVE,"167 W GRAND AVE, Chicago, IL","(41.8915973, -87.6335416)",41.8915973,-87.6335416,110496.7,110496.7,50,13,CBD,276536,21272,0.3996,Impacted,CBD,4
4012,4,238,158,166,164,W,GRAND,AVE,"164 W GRAND AVE, Chicago, IL","(41.8916247, -87.6335752)",41.8916247,-87.6335752,68767.3,68767.3,50,5,CBD,116800,23360,0.5888,Impacted,CBD,4
4013,4,240,206,220,218,W,GRAND,AVE,"218 W GRAND AVE, Chicago, IL","(41.891815, -87.634947)",41.891815,-87.634947,56745.25,56745.25,50,5,CBD,116800,23360,0.4858,Impacted,CBD,4
4014,4,240,223,227,227,W,GRAND,AVE,"227 W GRAND AVE, Chicago, IL","(41.89133, -87.635324)",41.89133,-87.635324,30319.37,30319.37,50,3,CBD,70080,23360,0.4326,Impacted,CBD,4
4015,4,240,313,319,313,W,GRAND,AVE,"313 W GRAND AVE, Chicago, IL","(41.8915663, -87.6361595)",41.8915663,-87.6361595,33002.44,33002.44,50,4,CBD,93440,23360,0.3532,Impacted,CBD,4
4016,4,240,350,420,358,W,GRAND,AVE,"358 W GRAND AVE, Chicago, IL","(41.8915556, -87.6373931)",41.8915556,-87.6373931,31687.28,31687.28,50,16,CBD,373760,23360,0.0848,Impacted,CBD,4
4017,4,240,341,361,355,W,GRAND,AVE,"355 W GRAND AVE, Chicago, IL","(41.8915312, -87.63719189999999)",41.8915312,-87.6371919,7535.73,7535.73,50,9,CBD,200844,22316,0.0375,Impacted,CBD,4
4018,6,282,3207,3265,3249,S,HALSTED,ST,"3249 S HALSTED ST, Chicago, IL","(41.835046, -87.6458509)",41.835046,-87.6458509,21755.98,21755.98,50,14,Non-CBD,122696,8764,0.1773,Impacted,Non-CBD,2
4019,6,282,3207,3265,3223,S,HALSTED,ST,"3223 S HALSTED ST, Chicago, IL","(41.8357942, -87.6460704)",41.8357942,-87.6460704,22925.61,22925.61,50,8,Non-CBD,70112,8764,0.327,Impacted,Non-CBD,2
4020,2,437,3312,3322,3314,N,HALSTED,ST,"3314 N HALSTED ST, Chicago, IL","(41.942309, -87.64965500000001)",41.942309,-87.649655,19394.94,19394.94,50,7,Non-CBD,61348,8764,0.3161,Impacted,Non-CBD,2
4021,2,437,3305,3325,3311,N,HALSTED,ST,"3311 N HALSTED ST, Chicago, IL","(41.9423624, -87.64898199999999)",41.9423624,-87.648982,26015.49,26015.49,50,7,Non-CBD,61348,8764,0.4241,Impacted,Non-CBD,2
4022,2,437,3339,3349,3343,N,HALSTED,ST,"3343 N HALSTED ST, Chicago, IL","(41.94304899999999, -87.6491612)",41.943049,-87.6491612,29134.19,29134.19,50,5,Non-CBD,43820,8764,0.6649,Impacted,Non-CBD,2
4023,4,231,6,8,6,E,HUBBARD,ST,"6 E HUBBARD ST, Chicago, IL","(41.8900866, -87.6278798)",41.8900866,-87.6278798,25686.29,25686.29,50,2,CBD,46720,23360,0.5498,Impacted,CBD,4
4024,4,231,11,27,13,E,HUBBARD,ST,"13 E HUBBARD ST, Chicago, IL","(41.890064, -87.6276089)",41.890064,-87.6276089,59552.49,59552.49,50,5,CBD,116800,23360,0.5099,Impacted,CBD,4
4025,4,229,47,61,51,E,HUBBARD,ST,"51 E HUBBARD ST, Chicago, IL","(41.89007300000001, -87.6260578)",41.890073,-87.6260578,70857.92,70857.92,50,5,CBD,116800,23360,0.6067,Impacted,CBD,4
4026,4,229,52,66,58,E,HUBBARD,ST,"58 E HUBBARD ST, Chicago, IL","(41.8901022, -87.6259791)",41.8901022,-87.6259791,126127.84,126127.84,50,9,CBD,210240,23360,0.5999,Impacted,CBD,4
4027,4,229,64,82,74,E,HUBBARD,ST,"74 E HUBBARD ST, Chicago, IL","(41.8901079, -87.6257237)",41.8901079,-87.6257237,76836.42,76836.42,50,8,CBD,186880,23360,0.4112,Impacted,CBD,4
4028,4,231,7,25,23,W,HUBBARD,ST,"23 W HUBBARD ST, Chicago, IL","(41.88983, -87.62898899999999)",41.88983,-87.628989,33933.5,33933.5,50,2,CBD,46720,23360,0.7263,Impacted,CBD,4
4029,4,231,12,40,18,W,HUBBARD,ST,"18 W HUBBARD ST, Chicago, IL","(41.890234, -87.6287626)",41.890234,-87.6287626,61452.22,61452.22,50,5,CBD,116800,23360,0.5261,Impacted,CBD,4
4030,4,231,46,68,54,W,HUBBARD,ST,"54 W HUBBARD ST, Chicago, IL","(41.890285, -87.63015700000001)",41.890285,-87.630157,166644.03,166644.03,50,12,CBD,280320,23360,0.5945,Impacted,CBD,4
4031,4,238,105,119,107,W,HUBBARD,ST,"107 W HUBBARD ST, Chicago, IL","(41.88998840000001, -87.6315556)",41.8899884,-87.6315556,97920.38,97920.38,50,6,CBD,140160,23360,0.6986,Impacted,CBD,4
4032,4,238,112,126,116,W,HUBBARD,ST,"116 W HUBBARD ST, Chicago, IL","(41.8902535, -87.63190759999999)",41.8902535,-87.6319076,42521.34,42521.34,50,2,CBD,46720,23360,0.9101,Impacted,CBD,4
4033,4,238,144,168,160,W,HUBBARD,ST,"160 W HUBBARD ST, Chicago, IL","(41.8900003, -87.6334854)",41.8900003,-87.6334854,128643.41,128643.41,50,9,CBD,210240,23360,0.6119,Impacted,CBD,4
4034,4,238,157,165,161,W,HUBBARD,ST,"161 W HUBBARD ST, Chicago, IL","(41.8899869, -87.6329319)",41.8899869,-87.6329319,72977.01,72977.01,50,5,CBD,116800,23360,0.6248,Impacted,CBD,4
4035,4,239,202,230,218,W,HUBBARD,ST,"218 W HUBBARD ST, Chicago, IL","(41.8899934, -87.6347357)",41.8899934,-87.6347357,109131.15,109131.15,50,10,CBD,233600,23360,0.4672,Impacted,CBD,4
4036,4,239,217,235,225,W,HUBBARD,ST,"225 W HUBBARD ST, Chicago, IL","(41.8897199, -87.6353029)",41.8897199,-87.6353029,91259.35,91259.35,50,9,CBD,210240,23360,0.4341,Impacted,CBD,4
4037,4,239,306,316,312,W,HUBBARD,ST,"312 W HUBBARD ST, Chicago, IL","(41.890189, -87.636258)",41.890189,-87.636258,53297.32,53297.32,50,5,CBD,116800,23360,0.4563,Impacted,CBD,4
4038,4,239,303,327,315,W,HUBBARD,ST,"315 W HUBBARD ST, Chicago, IL","(41.8899699, -87.6357659)",41.8899699,-87.6357659,92305.49,92305.49,50,8,CBD,186880,23360,0.4939,Impacted,CBD,4
